"effect","group","term","estimate","std.error","statistic","df","p.value","conf.low","conf.high","dv","iv","dframe"
"fixed",NA,"(Intercept)",67.8276744976451,1.34306164729532,50.5022793512403,167.66920152826,2.38750431063785e-103,65.1761841316231,70.4791648636671,"arousal","recording_duration","p_thresh_1000_by_sample"
"fixed",NA,"recording_duration",-0.138559922089097,0.165153707962032,-0.838975544654139,10618.8333372389,0.401501918941628,-0.462292141451754,0.18517229727356,"arousal","recording_duration","p_thresh_1000_by_sample"
"fixed",NA,"timestamp",-1.01942272459025,0.157898456528643,-6.45619182734271,10571.0221531583,1.12080221571745e-10,-1.32893345100249,-0.709911998178014,"arousal","recording_duration","p_thresh_1000_by_sample"
"fixed",NA,"zoom",-1.23950099493318,1.10800586577124,-1.11867728612647,429.352237028928,0.26390332270986,-3.41729157790402,0.938289588037658,"arousal","recording_duration","p_thresh_1000_by_sample"
"fixed",NA,"screen_width",-4.71087810176152,2.84571505998556,-1.65542860140938,289.618745619815,0.0989207146739068,-10.3117824791133,0.890026275590235,"arousal","recording_duration","p_thresh_1000_by_sample"
"fixed",NA,"screen_height",4.43866373740792,2.64346396559241,1.67910884929094,341.184553421048,0.0940463371106829,-0.76087481704235,9.6382022918582,"arousal","recording_duration","p_thresh_1000_by_sample"
"ran_pars","ID","sd__(Intercept)",17.3031456711697,NA,NA,NA,NA,NA,NA,"arousal","recording_duration","p_thresh_1000_by_sample"
"ran_pars","Residual","sd__Observation",16.2212376622429,NA,NA,NA,NA,NA,NA,"arousal","recording_duration","p_thresh_1000_by_sample"
"fixed",NA,"(Intercept)",67.8336285814894,1.34173912037964,50.5564960812174,167.680221988903,1.99599813513451e-103,65.1847504314029,70.482506731576,"arousal","mo_ep_mean_episode_duration","p_thresh_1000_by_sample"
"fixed",NA,"mo_ep_mean_episode_duration",0.158118013607274,0.181334502884288,0.871968715783621,10653.2372386066,0.383245095324037,-0.197331465419959,0.513567492634507,"arousal","mo_ep_mean_episode_duration","p_thresh_1000_by_sample"
"fixed",NA,"timestamp",-1.01895118454913,0.157897784193024,-6.45323295546375,10571.0831822137,1.14282697472221e-10,-1.32846059285226,-0.709441776246,"arousal","mo_ep_mean_episode_duration","p_thresh_1000_by_sample"
"fixed",NA,"zoom",-1.20637752728628,1.10771207835583,-1.08907138493687,429.071402042541,0.276733705660093,-3.38359469792258,0.970839643350016,"arousal","mo_ep_mean_episode_duration","p_thresh_1000_by_sample"
"fixed",NA,"screen_width",-4.76391048721933,2.84360441180752,-1.67530703899534,289.589779015511,0.0949533967208516,-10.3606630596111,0.832842085172423,"arousal","mo_ep_mean_episode_duration","p_thresh_1000_by_sample"
"fixed",NA,"screen_height",4.48390399171477,2.6418594914697,1.69725301674554,341.059242824105,0.0905610998462288,-0.712485452572651,9.6802934360022,"arousal","mo_ep_mean_episode_duration","p_thresh_1000_by_sample"
"ran_pars","ID","sd__(Intercept)",17.2863397358688,NA,NA,NA,NA,NA,NA,"arousal","mo_ep_mean_episode_duration","p_thresh_1000_by_sample"
"ran_pars","Residual","sd__Observation",16.2214424905548,NA,NA,NA,NA,NA,NA,"arousal","mo_ep_mean_episode_duration","p_thresh_1000_by_sample"
"fixed",NA,"(Intercept)",67.8519547841793,1.34266385530649,50.535325365328,167.745044811992,2.00769666949778e-103,65.201258456375,70.5026511119836,"arousal","mo_ep_mean_total_dist","p_thresh_1000_by_sample"
"fixed",NA,"mo_ep_mean_total_dist",-0.182113966478432,0.190137126963157,-0.957803293797115,10660.1971380808,0.338183679134144,-0.554818204414556,0.190590271457691,"arousal","mo_ep_mean_total_dist","p_thresh_1000_by_sample"
"fixed",NA,"timestamp",-1.01877325305854,0.157894593449853,-6.45223646230861,10571.105588287,1.15033930973992e-10,-1.32827640682872,-0.709270099288347,"arousal","mo_ep_mean_total_dist","p_thresh_1000_by_sample"
"fixed",NA,"zoom",-1.25419590907319,1.10799523806382,-1.13195063118217,428.982450628391,0.25828752884254,-3.43197090974509,0.923579091598717,"arousal","mo_ep_mean_total_dist","p_thresh_1000_by_sample"
"fixed",NA,"screen_width",-4.69849423626249,2.84518207116338,-1.65138613935568,290.015691086638,0.0997420959117974,-10.298317430347,0.90132895782199,"arousal","mo_ep_mean_total_dist","p_thresh_1000_by_sample"
"fixed",NA,"screen_height",4.45007571706583,2.64284406369071,1.68382076650082,341.343389459698,0.0931305083404847,-0.748234916099265,9.64838635023093,"arousal","mo_ep_mean_total_dist","p_thresh_1000_by_sample"
"ran_pars","ID","sd__(Intercept)",17.2976538259793,NA,NA,NA,NA,NA,NA,"arousal","mo_ep_mean_total_dist","p_thresh_1000_by_sample"
"ran_pars","Residual","sd__Observation",16.2211548367422,NA,NA,NA,NA,NA,NA,"arousal","mo_ep_mean_total_dist","p_thresh_1000_by_sample"
"fixed",NA,"(Intercept)",67.864538669811,1.33857641196779,50.6990397134267,167.696124357629,1.26246633873993e-103,65.2219061997392,70.5071711398828,"arousal","mo_ep_mean_speed_mean","p_thresh_1000_by_sample"
"fixed",NA,"mo_ep_mean_speed_mean",-0.46637409842195,0.187356627490687,-2.48923192452923,10649.6130746272,0.0128170888141009,-0.833628080150482,-0.0991201166934177,"arousal","mo_ep_mean_speed_mean","p_thresh_1000_by_sample"
"fixed",NA,"timestamp",-1.01997186753846,0.15786353715719,-6.46109852791932,10571.0676516152,1.08518925071169e-10,-1.32941414525055,-0.710529589826374,"arousal","mo_ep_mean_speed_mean","p_thresh_1000_by_sample"
"fixed",NA,"zoom",-1.21503277228833,1.10560465934327,-1.09897580660528,427.592340885152,0.272397006463377,-3.38812905559853,0.958063511021864,"arousal","mo_ep_mean_speed_mean","p_thresh_1000_by_sample"
"fixed",NA,"screen_width",-4.69213794017082,2.83832226082199,-1.65313784306224,289.084594319624,0.0993883406001326,-10.2785352057604,0.894259325418787,"arousal","mo_ep_mean_speed_mean","p_thresh_1000_by_sample"
"fixed",NA,"screen_height",4.52350290853299,2.63718886497316,1.7152745366908,340.287869577514,0.0872052184062877,-0.663741547897107,9.71074736496309,"arousal","mo_ep_mean_speed_mean","p_thresh_1000_by_sample"
"ran_pars","ID","sd__(Intercept)",17.2443759793821,NA,NA,NA,NA,NA,NA,"arousal","mo_ep_mean_speed_mean","p_thresh_1000_by_sample"
"ran_pars","Residual","sd__Observation",16.2178948479892,NA,NA,NA,NA,NA,NA,"arousal","mo_ep_mean_speed_mean","p_thresh_1000_by_sample"
"fixed",NA,"(Intercept)",67.8436799323744,1.34235898294956,50.5406383792373,167.720112424697,2.02090562498003e-103,65.1935826233051,70.4937772414436,"arousal","mo_ep_sd_speed_mean","p_thresh_1000_by_sample"
"fixed",NA,"mo_ep_sd_speed_mean",-0.20739213501582,0.167144371074211,-1.24079640662107,10599.5653826172,0.214708430776111,-0.535026495045028,0.120242225013389,"arousal","mo_ep_sd_speed_mean","p_thresh_1000_by_sample"
"fixed",NA,"timestamp",-1.01500223386957,0.157916666124409,-6.42745480119203,10571.0861867786,1.35349501481836e-10,-1.32454865430589,-0.705455813433246,"arousal","mo_ep_sd_speed_mean","p_thresh_1000_by_sample"
"fixed",NA,"zoom",-1.23077328711339,1.10762008031309,-1.11118722835496,429.140923787711,0.26710993309751,-3.40780863724442,0.94626206301763,"arousal","mo_ep_sd_speed_mean","p_thresh_1000_by_sample"
"fixed",NA,"screen_width",-4.71921699324222,2.84452325033934,-1.65905375977477,289.836578083524,0.0981866221066411,-10.3177580085265,0.879324022042082,"arousal","mo_ep_sd_speed_mean","p_thresh_1000_by_sample"
"fixed",NA,"screen_height",4.43502927145843,2.64254047827443,1.67832027850506,341.337993166957,0.0941998299191644,-0.762684520361394,9.63274306327826,"arousal","mo_ep_sd_speed_mean","p_thresh_1000_by_sample"
"ran_pars","ID","sd__(Intercept)",17.2945675263394,NA,NA,NA,NA,NA,NA,"arousal","mo_ep_sd_speed_mean","p_thresh_1000_by_sample"
"ran_pars","Residual","sd__Observation",16.2207229757653,NA,NA,NA,NA,NA,NA,"arousal","mo_ep_sd_speed_mean","p_thresh_1000_by_sample"
"fixed",NA,"(Intercept)",67.8634430291911,1.33901364973516,50.6816663464288,167.64185005933,1.4014342637047e-103,65.2199411391969,70.5069449191853,"arousal","mo_ep_mean_angle_mean","p_thresh_1000_by_sample"
"fixed",NA,"mo_ep_mean_angle_mean",-0.36408828722831,0.18683430396243,-1.9487229031641,10659.3604095259,0.0513547256002414,-0.730318379223041,0.00214180476642151,"arousal","mo_ep_mean_angle_mean","p_thresh_1000_by_sample"
"fixed",NA,"timestamp",-1.01988323466338,0.157881088620292,-6.45981886479279,10570.9740668532,1.09436934092668e-10,-1.32935991686396,-0.710406552462809,"arousal","mo_ep_mean_angle_mean","p_thresh_1000_by_sample"
"fixed",NA,"zoom",-1.20595651825831,1.10592742380131,-1.09044815446676,427.832374453718,0.276129542861953,-3.37968374236659,0.967770705849968,"arousal","mo_ep_mean_angle_mean","p_thresh_1000_by_sample"
"fixed",NA,"screen_width",-4.73294415822611,2.83897435878237,-1.66713170324513,288.961810788464,0.0965716212609838,-10.3206348667344,0.854746550282198,"arousal","mo_ep_mean_angle_mean","p_thresh_1000_by_sample"
"fixed",NA,"screen_height",4.50470164707684,2.63782737959183,1.70773178030091,340.210352019639,0.0885983805386919,-0.683802961381168,9.69320625553484,"arousal","mo_ep_mean_angle_mean","p_thresh_1000_by_sample"
"ran_pars","ID","sd__(Intercept)",17.2498286028538,NA,NA,NA,NA,NA,NA,"arousal","mo_ep_mean_angle_mean","p_thresh_1000_by_sample"
"ran_pars","Residual","sd__Observation",16.2196535984157,NA,NA,NA,NA,NA,NA,"arousal","mo_ep_mean_angle_mean","p_thresh_1000_by_sample"
"fixed",NA,"(Intercept)",67.8414027958991,1.34251756375538,50.5329722511253,167.702400348515,2.10401370994013e-103,65.1909903809431,70.4918152108551,"arousal","mo_ep_sd_angle_sd","p_thresh_1000_by_sample"
"fixed",NA,"mo_ep_sd_angle_sd",-0.179142622527295,0.16540656470987,-1.08304421194841,10595.3910048561,0.278813445301631,-0.503370570279243,0.145085325224653,"arousal","mo_ep_sd_angle_sd","p_thresh_1000_by_sample"
"fixed",NA,"timestamp",-1.01708881723277,0.157898741973019,-6.44139911771161,10571.1069607054,1.23522310284396e-10,-1.32660010288543,-0.707577531580115,"arousal","mo_ep_sd_angle_sd","p_thresh_1000_by_sample"
"fixed",NA,"zoom",-1.23170881457565,1.10770970107837,-1.11194188637742,429.162616080082,0.266785639257445,-3.40892000374372,0.945502374592411,"arousal","mo_ep_sd_angle_sd","p_thresh_1000_by_sample"
"fixed",NA,"screen_width",-4.71881322880269,2.8448088477188,-1.65874527302129,289.820098967317,0.0982489123659099,-10.3179176867298,0.880291229124447,"arousal","mo_ep_sd_angle_sd","p_thresh_1000_by_sample"
"fixed",NA,"screen_height",4.42466547661131,2.64286482012351,1.67419288452465,341.346096507908,0.0950086576714109,-0.773685836489549,9.62301678971216,"arousal","mo_ep_sd_angle_sd","p_thresh_1000_by_sample"
"ran_pars","ID","sd__(Intercept)",17.2967025721311,NA,NA,NA,NA,NA,NA,"arousal","mo_ep_sd_angle_sd","p_thresh_1000_by_sample"
"ran_pars","Residual","sd__Observation",16.2209727462651,NA,NA,NA,NA,NA,NA,"arousal","mo_ep_sd_angle_sd","p_thresh_1000_by_sample"
"fixed",NA,"(Intercept)",67.8562733146692,1.34310870918378,50.5218027779047,167.713692747644,2.15584368962784e-103,65.2046951516822,70.5078514776562,"arousal","mo_ep_mean_x_flips","p_thresh_1000_by_sample"
"fixed",NA,"mo_ep_mean_x_flips",-0.265138102310461,0.198552636850546,-1.33535422402894,10697.1829447554,0.181788852900399,-0.654338156690422,0.1240619520695,"arousal","mo_ep_mean_x_flips","p_thresh_1000_by_sample"
"fixed",NA,"timestamp",-1.01878730980049,0.157887243072024,-6.45262587386965,10571.0777060273,1.14739798409355e-10,-1.32827605553864,-0.709298564062332,"arousal","mo_ep_mean_x_flips","p_thresh_1000_by_sample"
"fixed",NA,"zoom",-1.26207704859239,1.1081969088563,-1.13885631561173,429.143177179511,0.255398416102928,-3.44024612708787,0.916092029903094,"arousal","mo_ep_mean_x_flips","p_thresh_1000_by_sample"
"fixed",NA,"screen_width",-4.69979658646701,2.84570149416009,-1.65154236876632,289.926834169911,0.0997105246117727,-10.3006492900307,0.901056117096678,"arousal","mo_ep_mean_x_flips","p_thresh_1000_by_sample"
"fixed",NA,"screen_height",4.42947426950622,2.6434782030391,1.6756235267663,341.417106692695,0.0947274723840352,-0.770079682005092,9.62902822101754,"arousal","mo_ep_mean_x_flips","p_thresh_1000_by_sample"
"ran_pars","ID","sd__(Intercept)",17.3036383311071,NA,NA,NA,NA,NA,NA,"arousal","mo_ep_mean_x_flips","p_thresh_1000_by_sample"
"ran_pars","Residual","sd__Observation",16.2204022551175,NA,NA,NA,NA,NA,NA,"arousal","mo_ep_mean_x_flips","p_thresh_1000_by_sample"
"fixed",NA,"(Intercept)",67.8364764784428,1.34145912740901,50.5691713540815,167.684233717352,1.91163751563577e-103,65.1881515545214,70.4848014023642,"arousal","no_movement","p_thresh_1000_by_sample"
"fixed",NA,"no_movement",-0.174090858520053,0.172993828033396,-1.00634144292388,10633.7443410689,0.314274249591736,-0.513191128349166,0.165009411309061,"arousal","no_movement","p_thresh_1000_by_sample"
"fixed",NA,"timestamp",-1.01921924516385,0.157897096072397,-6.45495877072067,10571.0934645315,1.12992952886278e-10,-1.32872730458641,-0.709711185741276,"arousal","no_movement","p_thresh_1000_by_sample"
"fixed",NA,"zoom",-1.22373382554289,1.10720662862044,-1.10524430933696,428.714152987353,0.269673614401036,-3.39996266010644,0.952495009020655,"arousal","no_movement","p_thresh_1000_by_sample"
"fixed",NA,"screen_width",-4.77008110847582,2.84317741809265,-1.67772896553035,289.516654150988,0.0944791723765868,-10.3659992075579,0.825836990606264,"arousal","no_movement","p_thresh_1000_by_sample"
"fixed",NA,"screen_height",4.48819643363605,2.64146829516602,1.69912939778592,340.979504910873,0.0902068863985469,-0.707427876080121,9.68382074335222,"arousal","no_movement","p_thresh_1000_by_sample"
"ran_pars","ID","sd__(Intercept)",17.2827793419887,NA,NA,NA,NA,NA,NA,"arousal","no_movement","p_thresh_1000_by_sample"
"ran_pars","Residual","sd__Observation",16.2213014688889,NA,NA,NA,NA,NA,NA,"arousal","no_movement","p_thresh_1000_by_sample"
"fixed",NA,"(Intercept)",67.8456614383676,1.34192485371393,50.5584655136219,167.70196604903,1.94419199030857e-103,65.1964191080002,70.4949037687351,"arousal","lockscreen_time","p_thresh_1000_by_sample"
"fixed",NA,"lockscreen_time",-0.182647813657052,0.172398731655485,-1.05944986893551,10628.5907300519,0.289419024004959,-0.520581601896686,0.155285974582582,"arousal","lockscreen_time","p_thresh_1000_by_sample"
"fixed",NA,"timestamp",-1.01334424037436,0.157971697344523,-6.41472021513032,10571.2344731202,1.47113037558503e-10,-1.32299853187376,-0.703689948874961,"arousal","lockscreen_time","p_thresh_1000_by_sample"
"fixed",NA,"zoom",-1.25045693887962,1.1075365395227,-1.12904350715012,428.756328797587,0.259510780921946,-3.42733361135042,0.926419733591185,"arousal","lockscreen_time","p_thresh_1000_by_sample"
"fixed",NA,"screen_width",-4.73191795016666,2.84379139078248,-1.66394692856309,289.672735087416,0.0972043958299542,-10.3290318061218,0.865195905788473,"arousal","lockscreen_time","p_thresh_1000_by_sample"
"fixed",NA,"screen_height",4.42816431996311,2.64203186182141,1.67604501064206,341.213701915438,0.0946453613221856,-0.768555790100682,9.6248844300269,"arousal","lockscreen_time","p_thresh_1000_by_sample"
"ran_pars","ID","sd__(Intercept)",17.2886964158338,NA,NA,NA,NA,NA,NA,"arousal","lockscreen_time","p_thresh_1000_by_sample"
"ran_pars","Residual","sd__Observation",16.2211297839279,NA,NA,NA,NA,NA,NA,"arousal","lockscreen_time","p_thresh_1000_by_sample"
"fixed",NA,"(Intercept)",68.8156845592838,1.43100865849784,48.0889365348221,168.230226890502,3.15833555415886e-100,65.990636505328,71.6407326132396,"valence","recording_duration","p_thresh_1000_by_sample"
"fixed",NA,"recording_duration",0.251122790032295,0.14656099972079,1.71343529663897,10606.4054317821,0.0866617090063718,-0.0361642750578716,0.538409855122462,"valence","recording_duration","p_thresh_1000_by_sample"
"fixed",NA,"timestamp",-0.353395088116254,0.140068244006397,-2.52302076479316,10570.8995997517,0.0116496984138235,-0.627955238736831,-0.078834937495678,"valence","recording_duration","p_thresh_1000_by_sample"
"fixed",NA,"zoom",-2.59986934471146,1.09327200625867,-2.37806266860209,575.00859964876,0.0177296543647653,-4.74716288276386,-0.45257580665906,"valence","recording_duration","p_thresh_1000_by_sample"
"fixed",NA,"screen_width",-3.00459309100776,2.88245323734939,-1.0423735768115,356.567626148582,0.297944726123913,-8.67333895428142,2.66415277226591,"valence","recording_duration","p_thresh_1000_by_sample"
"fixed",NA,"screen_height",3.0555314068587,2.64937814378138,1.15330135640721,420.465378289919,0.249441896837736,-2.15214455191187,8.26320736562927,"valence","recording_duration","p_thresh_1000_by_sample"
"ran_pars","ID","sd__(Intercept)",18.5002613991403,NA,NA,NA,NA,NA,NA,"valence","recording_duration","p_thresh_1000_by_sample"
"ran_pars","Residual","sd__Observation",14.3884868791836,NA,NA,NA,NA,NA,NA,"valence","recording_duration","p_thresh_1000_by_sample"
"fixed",NA,"(Intercept)",68.7992770665241,1.43213885913523,48.0395295663351,168.107608764659,4.13457779632906e-100,65.9719828688953,71.626571264153,"valence","mo_ep_mean_episode_duration","p_thresh_1000_by_sample"
"fixed",NA,"mo_ep_mean_episode_duration",-0.111397781878694,0.160985245952963,-0.691975101316074,10629.2428953748,0.488968080160286,-0.426958999255477,0.204163435498088,"valence","mo_ep_mean_episode_duration","p_thresh_1000_by_sample"
"fixed",NA,"timestamp",-0.354643588535371,0.140080454733914,-2.53171357281088,10570.8228025971,0.0113650305847836,-0.629227674711123,-0.0800595023596179,"valence","mo_ep_mean_episode_duration","p_thresh_1000_by_sample"
"fixed",NA,"zoom",-2.63152633778094,1.09412806907006,-2.40513557066275,575.602122224676,0.0164810600645048,-4.78049659343047,-0.482556082131416,"valence","mo_ep_mean_episode_duration","p_thresh_1000_by_sample"
"fixed",NA,"screen_width",-2.91129872198674,2.88393697343454,-1.00948763749147,357.002843458713,0.313424528663676,-8.58293901170985,2.76034156773638,"valence","mo_ep_mean_episode_duration","p_thresh_1000_by_sample"
"fixed",NA,"screen_height",2.98603694163446,2.65089146979411,1.12642745870934,420.886828451835,0.260626462685286,-2.22459858266416,8.19667246593307,"valence","mo_ep_mean_episode_duration","p_thresh_1000_by_sample"
"ran_pars","ID","sd__(Intercept)",18.5155711528069,NA,NA,NA,NA,NA,NA,"valence","mo_ep_mean_episode_duration","p_thresh_1000_by_sample"
"ran_pars","Residual","sd__Observation",14.3899708999385,NA,NA,NA,NA,NA,NA,"valence","mo_ep_mean_episode_duration","p_thresh_1000_by_sample"
"fixed",NA,"(Intercept)",68.8057747427611,1.43115298712483,48.077162512857,168.157168913798,3.50048756992118e-100,65.9804328671805,71.6311166183417,"valence","mo_ep_mean_total_dist","p_thresh_1000_by_sample"
"fixed",NA,"mo_ep_mean_total_dist",-0.126675222895736,0.168816678515795,-0.750371491782929,10635.7507342012,0.453047595018869,-0.457587491025776,0.204237045234303,"valence","mo_ep_mean_total_dist","p_thresh_1000_by_sample"
"fixed",NA,"timestamp",-0.355027814287909,0.140081094336534,-2.53444489400534,10570.8426405369,0.0112768706673694,-0.629613154146306,-0.080442474429512,"valence","mo_ep_mean_total_dist","p_thresh_1000_by_sample"
"fixed",NA,"zoom",-2.63023354683338,1.09363560283956,-2.40503650393617,574.210367733006,0.0164862480493354,-4.7782475225096,-0.482219571157156,"valence","mo_ep_mean_total_dist","p_thresh_1000_by_sample"
"fixed",NA,"screen_width",-2.90515889476278,2.88261736624967,-1.00781981291622,356.903065435478,0.314223745130492,-8.5742093947831,2.76389160525754,"valence","mo_ep_mean_total_dist","p_thresh_1000_by_sample"
"fixed",NA,"screen_height",3.00962782623178,2.64950833478385,1.1359193653857,420.559425964537,0.256637204411413,-2.1983006769848,8.21755632944836,"valence","mo_ep_mean_total_dist","p_thresh_1000_by_sample"
"ran_pars","ID","sd__(Intercept)",18.5019579873198,NA,NA,NA,NA,NA,NA,"valence","mo_ep_mean_total_dist","p_thresh_1000_by_sample"
"ran_pars","Residual","sd__Observation",14.3900811691325,NA,NA,NA,NA,NA,NA,"valence","mo_ep_mean_total_dist","p_thresh_1000_by_sample"
"fixed",NA,"(Intercept)",68.796799326069,1.4312837934821,48.0664978108198,168.075440929502,3.8953394973945e-100,65.9711892577528,71.6224093943853,"valence","mo_ep_mean_speed_mean","p_thresh_1000_by_sample"
"fixed",NA,"mo_ep_mean_speed_mean",-0.0132196513163863,0.166368605077673,-0.079460011762522,10626.8870376882,0.93666823316097,-0.339333268537968,0.312893965905195,"valence","mo_ep_mean_speed_mean","p_thresh_1000_by_sample"
"fixed",NA,"timestamp",-0.354941694618362,0.14008527915349,-2.5337544156189,10570.7608000809,0.0112991000611861,-0.62953523774997,-0.0803481514867529,"valence","mo_ep_mean_speed_mean","p_thresh_1000_by_sample"
"fixed",NA,"zoom",-2.61161370326416,1.09344275215243,-2.38843204010746,574.559359427803,0.017242308221855,-4.75924614484716,-0.463981261681156,"valence","mo_ep_mean_speed_mean","p_thresh_1000_by_sample"
"fixed",NA,"screen_width",-2.92909303204747,2.88271119108963,-1.01608965931142,356.712707143976,0.310275364085217,-8.59833834466851,2.74015228057358,"valence","mo_ep_mean_speed_mean","p_thresh_1000_by_sample"
"fixed",NA,"screen_height",3.01184743228028,2.64982565174114,1.13662098119598,420.391467128415,0.256344249193607,-2.19671080140242,8.22040566596297,"valence","mo_ep_mean_speed_mean","p_thresh_1000_by_sample"
"ran_pars","ID","sd__(Intercept)",18.5040344364857,NA,NA,NA,NA,NA,NA,"valence","mo_ep_mean_speed_mean","p_thresh_1000_by_sample"
"ran_pars","Residual","sd__Observation",14.3904346385524,NA,NA,NA,NA,NA,NA,"valence","mo_ep_mean_speed_mean","p_thresh_1000_by_sample"
"fixed",NA,"(Intercept)",68.8016070653554,1.43089855036447,48.0827987755181,168.153646365707,3.44742077650879e-100,65.976767062749,71.6264470679617,"valence","mo_ep_sd_speed_mean","p_thresh_1000_by_sample"
"fixed",NA,"mo_ep_sd_speed_mean",-0.207779219785639,0.148312920300613,-1.40095157835537,10589.1319519121,0.16125785749285,-0.498500432125861,0.082941992554583,"valence","mo_ep_sd_speed_mean","p_thresh_1000_by_sample"
"fixed",NA,"timestamp",-0.351317871063505,0.140095417259445,-2.50770423427123,10570.8363918489,0.0121667011029898,-0.625931286568212,-0.0767044555587986,"valence","mo_ep_sd_speed_mean","p_thresh_1000_by_sample"
"fixed",NA,"zoom",-2.61141049375278,1.09324477397175,-2.38867868927975,574.581693001554,0.0172308424489595,-4.7586539099354,-0.464167077570163,"valence","mo_ep_sd_speed_mean","p_thresh_1000_by_sample"
"fixed",NA,"screen_width",-2.91404253474301,2.88210360585626,-1.0110818115011,356.766582049344,0.312662497104315,-8.5820900342367,2.75400496475068,"valence","mo_ep_sd_speed_mean","p_thresh_1000_by_sample"
"fixed",NA,"screen_height",2.9936403951785,2.64923801495405,1.13000054290343,420.600923337746,0.259119989973644,-2.21375527903226,8.20103606938926,"valence","mo_ep_sd_speed_mean","p_thresh_1000_by_sample"
"ran_pars","ID","sd__(Intercept)",18.4993319146426,NA,NA,NA,NA,NA,NA,"valence","mo_ep_sd_speed_mean","p_thresh_1000_by_sample"
"ran_pars","Residual","sd__Observation",14.3891607413623,NA,NA,NA,NA,NA,NA,"valence","mo_ep_sd_speed_mean","p_thresh_1000_by_sample"
"fixed",NA,"(Intercept)",68.7965388130662,1.43136204240405,48.0636881340787,168.075818065629,3.92988721717611e-100,65.9707743133688,71.6223033127635,"valence","mo_ep_mean_angle_mean","p_thresh_1000_by_sample"
"fixed",NA,"mo_ep_mean_angle_mean",-0.00704608869454033,0.16590437916612,-0.0424707818440712,10635.2235628603,0.966124200714601,-0.332249707169666,0.318157529780585,"valence","mo_ep_mean_angle_mean","p_thresh_1000_by_sample"
"fixed",NA,"timestamp",-0.354927394836688,0.140085547940025,-2.53364747510316,10570.7277285756,0.011302546430242,-0.629521464938931,-0.080333324734445,"valence","mo_ep_mean_angle_mean","p_thresh_1000_by_sample"
"fixed",NA,"zoom",-2.61155710177478,1.09349725591797,-2.38826123032419,574.844099299251,0.0172500837723368,-4.75929434861963,-0.463819854929926,"valence","mo_ep_mean_angle_mean","p_thresh_1000_by_sample"
"fixed",NA,"screen_width",-2.93013181653705,2.8827453013051,-1.01643798195092,356.648954707772,0.31010989273554,-8.59944766145673,2.73918402838263,"valence","mo_ep_mean_angle_mean","p_thresh_1000_by_sample"
"fixed",NA,"screen_height",3.01072960037708,2.64988522229447,1.13617358783946,420.375470673797,0.256531217772189,-2.19794629880162,8.21940549955579,"valence","mo_ep_mean_angle_mean","p_thresh_1000_by_sample"
"ran_pars","ID","sd__(Intercept)",18.5048568346179,NA,NA,NA,NA,NA,NA,"valence","mo_ep_mean_angle_mean","p_thresh_1000_by_sample"
"ran_pars","Residual","sd__Observation",14.3904275758309,NA,NA,NA,NA,NA,NA,"valence","mo_ep_mean_angle_mean","p_thresh_1000_by_sample"
"fixed",NA,"(Intercept)",68.7997279452777,1.43110159199857,48.074663832354,168.136359944228,3.59451419812674e-100,65.9744849981918,71.6249708923636,"valence","mo_ep_sd_angle_sd","p_thresh_1000_by_sample"
"fixed",NA,"mo_ep_sd_angle_sd",-0.204884047511291,0.146763548655618,-1.3960145375883,10586.1721960818,0.162739391691064,-0.49256820928036,0.0828001142577783,"valence","mo_ep_sd_angle_sd","p_thresh_1000_by_sample"
"fixed",NA,"timestamp",-0.353191568940102,0.140077173164673,-2.52140702843064,10570.8575729232,0.0117032351773314,-0.627769222518383,-0.0786139153618203,"valence","mo_ep_sd_angle_sd","p_thresh_1000_by_sample"
"fixed",NA,"zoom",-2.61335190716558,1.09332910797131,-2.3902701282825,574.660881486142,0.0171570598755603,-4.76076033924565,-0.465943475085497,"valence","mo_ep_sd_angle_sd","p_thresh_1000_by_sample"
"fixed",NA,"screen_width",-2.90697379286735,2.88241028413747,-1.00852186410278,356.784474701082,0.313887467866718,-8.57562344916556,2.76167586343086,"valence","mo_ep_sd_angle_sd","p_thresh_1000_by_sample"
"fixed",NA,"screen_height",2.97572458380191,2.64956327104595,1.12310002796318,420.644889615786,0.262035600168775,-2.23230884950872,8.18375801711254,"valence","mo_ep_sd_angle_sd","p_thresh_1000_by_sample"
"ran_pars","ID","sd__(Intercept)",18.5020386812576,NA,NA,NA,NA,NA,NA,"valence","mo_ep_sd_angle_sd","p_thresh_1000_by_sample"
"ran_pars","Residual","sd__Observation",14.3891367771097,NA,NA,NA,NA,NA,NA,"valence","mo_ep_sd_angle_sd","p_thresh_1000_by_sample"
"fixed",NA,"(Intercept)",68.814072866642,1.43133833220042,48.076734422988,168.126685500596,3.6009234027382e-100,65.9883613746493,71.6397843586347,"valence","mo_ep_mean_x_flips","p_thresh_1000_by_sample"
"fixed",NA,"mo_ep_mean_x_flips",-0.260930889496265,0.176364363011134,-1.47949894775393,10667.1620096746,0.139036542355438,-0.606637915217888,0.0847761362253582,"valence","mo_ep_mean_x_flips","p_thresh_1000_by_sample"
"fixed",NA,"timestamp",-0.355087310111062,0.140069983693376,-2.53507068929468,10570.8150135246,0.0112567573916628,-0.629650871097505,-0.0805237491246195,"valence","mo_ep_mean_x_flips","p_thresh_1000_by_sample"
"fixed",NA,"zoom",-2.64751484657491,1.09366217965461,-2.42077937394803,574.343247227682,0.0157962961743865,-4.79557997218303,-0.499449720966799,"valence","mo_ep_mean_x_flips","p_thresh_1000_by_sample"
