"AIC","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma","dv","iv","dframe","Log_loss","Score_log","Score_spherical"
3760.97626773048,3826.5076501233,0.497541349216614,0.0435106056704812,0.474684556083761,0.207501392227368,1,"stress","mo_ep_sd_abs_jerk_mean","p_thresh_2000_by_sample",0.156279814980296,-Inf,0.00464654784962959
3761.93220581879,3827.4635882116,NA,0.0780698458075991,NA,0.20758931039405,1,"stress","mo_ep_sd_angle_mean","p_thresh_2000_by_sample",0.156411336073321,-30.1229784493074,0.0047094107343742
3761.35580824736,3826.88719064017,0.497133501314355,0.0438185825536231,0.474088818805302,0.207343007654298,1,"stress","mo_ep_mean_angle_sd","p_thresh_2000_by_sample",0.155926469472773,-30.1149453930604,0.00469431680929294
3761.15967779504,3826.69106018786,0.496518614778153,0.0421105510499037,0.47438466330985,0.207307774880474,1,"stress","mo_ep_mean_x_flips","p_thresh_2000_by_sample",0.155790781652055,-30.1102275927794,0.00468092551341574
3761.49985629022,3827.03123868304,0.494499245969489,0.041305470248172,0.472719684588826,0.207468892543475,1,"stress","no_movement","p_thresh_2000_by_sample",0.156202137174987,-Inf,0.00470034880816241
3757.50183736937,3823.03321976218,0.507840970847315,0.0504599057509731,0.481686942833179,0.207413067583923,1,"stress","lockscreen_time","p_thresh_2000_by_sample",0.156133920788156,-Inf,0.0046200641640428
90992.8358702088,91065.648517312,0.540719993232063,0.0136685275493947,0.534355316041142,16.0551683535009,16.1963511040905,"arousal","recording_duration","p_thresh_3000_by_sample",NA,NA,NA
90973.2108890132,91046.0235361164,0.545218677849053,0.012462438042992,0.53947946926727,15.959405062693,16.1328978400695,"arousal","movement_episodes","p_thresh_3000_by_sample",NA,NA,NA
90959.4342493911,91032.2468964942,0.542836849536864,0.0141720230575615,0.536264783353953,15.9607621341468,16.130075159436,"arousal","mo_ep_mean_speed_sd","p_thresh_3000_by_sample",NA,NA,NA
90988.3034461001,91061.1160932033,0.541162199898263,0.0129419945794888,0.535146062762279,16.011728244033,16.170498164586,"arousal","mo_ep_sd_abs_jerk_mean","p_thresh_3000_by_sample",NA,NA,NA
90978.4936940125,91051.3063411157,0.543067312612817,0.012621926872654,0.537226215749425,15.9754439665463,16.1451507735161,"arousal","mo_ep_sd_angle_mean","p_thresh_3000_by_sample",NA,NA,NA
90964.8892715833,91037.7019186865,0.542792616054061,0.0133961292696124,0.536584644040099,15.9546938926303,16.1275302421354,"arousal","mo_ep_mean_angle_sd","p_thresh_3000_by_sample",NA,NA,NA
91001.376708999,91074.1893561021,0.538619378439453,0.0124260668801881,0.532814095140183,16.0804574834654,16.2136073024015,"arousal","mo_ep_mean_x_flips","p_thresh_3000_by_sample",NA,NA,NA
90997.4648502107,91070.2774973138,0.538814117084035,0.0144677317166012,0.532043853095486,16.0726615600369,16.2083025004592,"arousal","lockscreen_time","p_thresh_3000_by_sample",NA,NA,NA
88462.5366990015,88535.3493461046,0.633721528610969,0.0179847720938562,0.62701345052458,14.2025915243826,14.3380437003868,"valence","recording_duration","p_thresh_3000_by_sample",NA,NA,NA
88467.9728320221,88540.7854791252,0.633375678332885,0.0167349755070716,0.627135805164854,14.1657731200958,14.3186518311366,"valence","movement_episodes","p_thresh_3000_by_sample",NA,NA,NA
88472.4799586167,88545.2926057198,0.633504155254293,0.0165879393402207,0.627322198489389,14.1821649670046,14.3297749409276,"valence","mo_ep_mean_speed_sd","p_thresh_3000_by_sample",NA,NA,NA
88488.8788761415,88561.6915232447,0.63047045132282,0.0175659002321923,0.62386327106875,14.2494750819935,14.3743783312559,"valence","mo_ep_sd_abs_jerk_mean","p_thresh_3000_by_sample",NA,NA,NA
88486.4807746497,88559.2934217529,0.631059585963958,0.0172453225716163,0.62458544079234,14.2281799974728,14.3617420458256,"valence","mo_ep_sd_angle_mean","p_thresh_3000_by_sample",NA,NA,NA
88438.6498905383,88511.4625376415,0.6340771809458,0.018507567547348,0.627177136618573,14.1382011960742,14.2933207918743,"valence","mo_ep_mean_angle_sd","p_thresh_3000_by_sample",NA,NA,NA
88475.4510102651,88548.2636573682,0.63252470400024,0.0161504593205442,0.626492384449376,14.2021921599282,14.3429506713747,"valence","mo_ep_mean_x_flips","p_thresh_3000_by_sample",NA,NA,NA
88481.4535735311,88554.2662206342,0.630365209327337,0.0187037793512129,0.623319867238175,14.238115023492,14.3657632268912,"valence","lockscreen_time","p_thresh_3000_by_sample",NA,NA,NA
3753.50968135466,3819.04106374747,0.506516079608478,0.0479091771140185,0.481683985887321,0.207190092258884,1,"stress","recording_duration","p_thresh_3000_by_sample",0.155473109244174,-30.1040764837902,0.00477441600875474
3761.53674524891,3827.06812764173,NA,0.0740082871359717,NA,0.207599683557911,1,"stress","movement_episodes","p_thresh_3000_by_sample",0.156404825798024,-30.1205099385785,0.00465714758781502
3760.94966018064,3826.48104257346,0.498854493475799,0.0392039603675702,0.478405940644881,0.207135468515862,1,"stress","mo_ep_mean_speed_sd","p_thresh_3000_by_sample",0.155501444965407,-30.1147680588354,0.00472995076545002
3759.24982011919,3824.78120251201,0.499899021652338,0.0453820297946594,0.476124487537052,0.207323030680225,1,"stress","mo_ep_sd_abs_jerk_mean","p_thresh_3000_by_sample",0.15593182098414,-Inf,0.00459228485646996
3760.47963045563,3826.01101284845,0.496852293723501,0.042416012907937,0.47456545529293,0.207109986099715,1,"stress","mo_ep_sd_angle_mean","p_thresh_3000_by_sample",0.155462435880979,-30.1083006516417,0.00471348273006069
3761.32995048096,3826.86133287378,0.49809624168297,0.0441684761360947,0.474903530814608,0.20731860182858,1,"stress","mo_ep_mean_angle_sd","p_thresh_3000_by_sample",0.155844596912523,-Inf,0.00469428293375691
3761.6531452047,3827.18452759751,0.495901500868476,0.042268078762993,0.473653860800181,0.207517474789916,1,"stress","mo_ep_mean_x_flips","p_thresh_3000_by_sample",0.156248030460295,-30.1196543446903,0.00468891884140658
3757.50183736937,3823.03321976218,0.507840970847315,0.0504599057509731,0.481686942833179,0.207413067583923,1,"stress","lockscreen_time","p_thresh_3000_by_sample",0.156133920788156,-Inf,0.0046200641640428
90998.822394577,91071.6350416802,0.538572379838169,0.0128112912181076,0.532584179643632,16.0866556025144,16.2158750381442,"arousal","recording_duration","p_thresh_1000_by_participant",NA,NA,NA
90999.8310555248,91072.6437026279,0.539129707015733,0.0124550403589516,0.533317153325572,16.065432321306,16.2050528935846,"arousal","mo_ep_mean_episode_duration","p_thresh_1000_by_participant",NA,NA,NA
90995.5356918758,91068.3483389789,0.540088811552766,0.0126995403098053,0.534173023082001,16.0375237586983,16.1880785296144,"arousal","mo_ep_mean_total_dist","p_thresh_1000_by_participant",NA,NA,NA
90997.0059726617,91069.8186197648,0.540160996825661,0.0130218106617398,0.534094057860947,16.0360481672158,16.1877498104994,"arousal","mo_ep_sd_total_dist","p_thresh_1000_by_participant",NA,NA,NA
90981.3925393267,91054.2051864298,0.542453371752987,0.0135559495535421,0.536165656795304,15.98149013624,16.1501599591153,"arousal","mo_ep_mean_speed_mean","p_thresh_1000_by_participant",NA,NA,NA
90996.182910223,91068.9955573261,0.539286400452588,0.0130640042704511,0.533187966047535,16.0615484991488,16.2017133295502,"arousal","mo_ep_sd_abs_jerk_mean","p_thresh_1000_by_participant",NA,NA,NA
90988.1670731448,91060.979720248,0.541009563184182,0.013650016593241,0.534657632141374,16.015895408643,16.1731778268754,"arousal","mo_ep_mean_angle_mean","p_thresh_1000_by_participant",NA,NA,NA
90999.9275345513,91072.7401816544,0.539299797456877,0.0128990523355479,0.533279545893283,16.0593393888655,16.2018240341754,"arousal","mo_ep_sd_angle_sd","p_thresh_1000_by_participant",NA,NA,NA
91001.0279682157,91073.8406153188,0.538606986396919,0.0127938547576769,0.532627490391254,16.0843727876074,16.2155329743844,"arousal","mo_ep_mean_y_flips","p_thresh_1000_by_participant",NA,NA,NA
90984.1039465842,91056.9165936874,0.54210445866363,0.0130566685527153,0.536046775183234,15.9868584920863,16.1542835165949,"arousal","no_movement","p_thresh_1000_by_participant",NA,NA,NA
90999.2807087638,91072.0933558669,0.538669486866707,0.0136502171126249,0.532285076615696,16.0866429931599,16.2161076395588,"arousal","lockscreen_episodes.","p_thresh_1000_by_participant",NA,NA,NA
88487.3692734827,88560.1819205858,0.630734212260301,0.0171906017602448,0.624275278196294,14.2390046338715,14.368153772255,"valence","recording_duration","p_thresh_1000_by_participant",NA,NA,NA
88472.8831541168,88545.6958012199,0.632299657134468,0.0164004731472063,0.626168646052468,14.1948368258646,14.338310493002,"valence","mo_ep_mean_episode_duration","p_thresh_1000_by_participant",NA,NA,NA
88481.8962671538,88554.7089142569,0.631525412385883,0.0169154488950876,0.625185252682509,14.2184129572483,14.3548024829414,"valence","mo_ep_mean_total_dist","p_thresh_1000_by_participant",NA,NA,NA
88477.8715637,88550.6842108032,0.632362750441779,0.0166159017046971,0.626150910721944,14.187681152908,14.3353500460983,"valence","mo_ep_sd_total_dist","p_thresh_1000_by_participant",NA,NA,NA
88484.0518457998,88556.8644929029,0.63138769349765,0.0168493412432607,0.625070376326162,14.2108994914305,14.351101142045,"valence","mo_ep_mean_speed_mean","p_thresh_1000_by_participant",NA,NA,NA
88485.9180321347,88558.7306792378,0.631043084637491,0.017164110270649,0.624599672012272,14.2299494048507,14.3626308218118,"valence","mo_ep_sd_abs_jerk_mean","p_thresh_1000_by_participant",NA,NA,NA
88465.5324310502,88538.3450781533,0.633165134100132,0.0171378917241011,0.626768737128999,14.171808276262,14.3222571405286,"valence","mo_ep_mean_angle_mean","p_thresh_1000_by_participant",NA,NA,NA
88475.3319716954,88548.1446187986,0.631876955471154,0.0161464830856839,0.6258355149419,14.1925431836171,14.3376703520454,"valence","mo_ep_sd_angle_sd","p_thresh_1000_by_participant",NA,NA,NA
88468.2788131671,88541.0914602702,0.632927092712611,0.0169679790610254,0.626591098287147,14.1837908166499,14.3303509010614,"valence","mo_ep_mean_y_flips","p_thresh_1000_by_participant",NA,NA,NA
88462.2387119917,88535.0513590948,0.633581446911484,0.0155450824687544,0.627795497220536,14.1442390769934,14.3037368050203,"valence","no_movement","p_thresh_1000_by_participant",NA,NA,NA
88487.0274950386,88559.8401421417,0.630556475596261,0.0179937605637545,0.623786988750875,14.2550673563574,14.3767124906665,"valence","lockscreen_episodes.","p_thresh_1000_by_participant",NA,NA,NA
3754.20488523956,3819.73626763237,NA,0.0895952667579852,NA,0.207502240674599,1,"stress","recording_duration","p_thresh_1000_by_participant",0.156009536181365,-30.1554455284928,0.00469590426960836
3758.52624287721,3824.05762527003,0.499419255115367,0.0406343183954926,0.478216956804804,0.206680163620468,1,"stress","mo_ep_mean_episode_duration","p_thresh_1000_by_participant",0.154504068398749,-Inf,0.00472891303608311
3760.32305520823,3825.85443760104,0.499948178974307,0.0437836861317379,0.477051569008699,0.207104355957461,1,"stress","mo_ep_mean_total_dist","p_thresh_1000_by_participant",0.155243078241106,-30.1058608590277,0.00471085708326913
3761.63633142181,3827.16771381463,0.497061907987882,0.0423020310393035,0.474846863716427,0.207324727068196,1,"stress","mo_ep_sd_total_dist","p_thresh_1000_by_participant",0.155853520817055,-Inf,0.00471151474575916
3758.47500604993,3824.00638844275,0.500485158079873,0.043132087279092,0.477968865629815,0.206665442430485,1,"stress","mo_ep_mean_speed_mean","p_thresh_1000_by_participant",0.154707176550891,-Inf,0.00469434753928798
3760.94234148077,3826.47372387359,0.497628334935725,0.0435183448016373,0.474771249052247,0.207503480691871,1,"stress","mo_ep_sd_abs_jerk_mean","p_thresh_1000_by_participant",0.156276352588968,-Inf,0.00464138449023555
3757.94481987086,3823.47620226367,NA,0.0878812183835875,NA,0.207510651748947,1,"stress","mo_ep_mean_angle_mean","p_thresh_1000_by_participant",0.156237575590207,-Inf,0.00439572013717983
3760.78835462552,3826.31973701834,0.497898847964237,0.0427881499830857,0.475454517172045,0.207235724467383,1,"stress","mo_ep_sd_angle_sd","p_thresh_1000_by_participant",0.155675040172021,-Inf,0.00471526837473826
3758.90729883745,3824.43868123026,0.500066950845492,0.042528009184775,0.477861437253274,0.206848655773117,1,"stress","mo_ep_mean_y_flips","p_thresh_1000_by_participant",0.154668243085504,-30.0987247429316,0.00469894108209899
3761.02109474868,3826.55247714149,0.49669276452641,0.0416632047017132,0.474811738479755,0.207170002116111,1,"stress","no_movement","p_thresh_1000_by_participant",0.155687707598303,-30.1118383266021,0.00471371158416559
3759.38380813839,3824.91519053121,NA,0.0847364744156218,NA,0.207462003664376,1,"stress","lockscreen_episodes.","p_thresh_1000_by_participant",0.15625826474382,-Inf,0.0046009619503248
90998.822394577,91071.6350416802,0.538572379838169,0.0128112912181076,0.532584179643632,16.0866556025144,16.2158750381442,"arousal","recording_duration","p_thresh_2000_by_participant",NA,NA,NA
90965.7885456625,91038.6011927656,0.543943841932873,0.0125239010041851,0.538159801000855,15.9412630820341,16.1199363404602,"arousal","movement_episodes","p_thresh_2000_by_participant",NA,NA,NA
90984.4117110036,91057.2243581067,0.542102353395655,0.0134725253629101,0.535849068194689,15.9887851718852,16.155592697322,"arousal","mo_ep_mean_speed_mean","p_thresh_2000_by_participant",NA,NA,NA
90993.6814705992,91066.4941177023,0.540194251948764,0.0132903251616153,0.534000973359718,16.0369414659981,16.1871698427613,"arousal","mo_ep_sd_abs_jerk_mean","p_thresh_2000_by_participant",NA,NA,NA
90989.9038472903,91062.7164943934,0.541149483791036,0.0126460530258981,0.535272515377913,16.0075931595639,16.168711458633,"arousal","mo_ep_sd_angle_mean","p_thresh_2000_by_participant",NA,NA,NA
90968.1365947793,91040.9492418824,0.543165868599053,0.0134575764662726,0.536934124166097,15.9641898665414,16.135426223964,"arousal","mo_ep_mean_angle_sd","p_thresh_2000_by_participant",NA,NA,NA
91000.9182262696,91073.7308733727,NA,0.0261842654439362,NA,16.0945490967185,16.2206721268131,"arousal","mo_ep_mean_x_flips","p_thresh_2000_by_participant",NA,NA,NA
90982.5597037857,91055.3723508888,0.542240487678776,0.013066776400558,0.536179853534841,15.9834468713439,16.1517059965562,"arousal","no_movement","p_thresh_2000_by_participant",NA,NA,NA
90999.2807087638,91072.0933558669,0.538669486866707,0.0136502171126249,0.532285076615696,16.0866429931599,16.2161076395588,"arousal","lockscreen_episodes.","p_thresh_2000_by_participant",NA,NA,NA
88487.3692734827,88560.1819205858,0.630734212260301,0.0171906017602448,0.624275278196294,14.2390046338715,14.368153772255,"valence","recording_duration","p_thresh_2000_by_participant",NA,NA,NA
88463.8441758591,88536.6568229622,0.633675002810293,0.0165531840425457,0.627509092260302,14.1522829720865,14.309379068888,"valence","movement_episodes","p_thresh_2000_by_participant",NA,NA,NA
88481.8778261788,88554.6904732819,0.631606473969107,0.0168049498420902,0.625309824361173,14.2031654391485,14.345898166193,"valence","mo_ep_mean_speed_mean","p_thresh_2000_by_participant",NA,NA,NA
88488.3652888761,88561.1779359792,0.630898468411014,0.0173775223570343,0.624370966483123,14.2371208647699,14.3674001577095,"valence","mo_ep_sd_abs_jerk_mean","p_thresh_2000_by_participant",NA,NA,NA
88481.9429277714,88554.7555748745,0.631428000793248,0.0169723252801171,0.625064473071139,14.213825570693,14.3522035306691,"valence","mo_ep_sd_angle_mean","p_thresh_2000_by_participant",NA,NA,NA
88440.020977975,88512.8336250781,0.634991093826476,0.0179225392018961,0.628329820463558,14.1311251753087,14.2898399948672,"valence","mo_ep_mean_angle_sd","p_thresh_2000_by_participant",NA,NA,NA
88479.565832262,88552.3784793651,0.631246202138505,0.0161105041311228,0.625208115942078,14.2154901587857,14.3524500261088,"valence","mo_ep_mean_x_flips","p_thresh_2000_by_participant",NA,NA,NA
88465.5577095797,88538.3703566828,0.633265174538573,0.015488405119698,0.627495676669999,14.1514181855334,14.3092382055299,"valence","no_movement","p_thresh_2000_by_participant",NA,NA,NA
88487.0274950386,88559.8401421417,0.630556475596261,0.0179937605637545,0.623786988750875,14.2550673563574,14.3767124906665,"valence","lockscreen_episodes.","p_thresh_2000_by_participant",NA,NA,NA
3754.20488523956,3819.73626763237,NA,0.0895952667579852,NA,0.207502240674599,1,"stress","recording_duration","p_thresh_2000_by_participant",0.156009536181365,-30.1554455284928,0.00469590426960836
3761.43140886884,3826.96279126166,NA,0.0748752372234995,NA,0.207599033532191,1,"stress","movement_episodes","p_thresh_2000_by_participant",0.156403139437397,-30.1218708753099,0.00469154045596068
3758.56329634166,3824.09467873447,0.503395822537992,0.046887783212212,0.478965678211869,0.206814250101248,1,"stress","mo_ep_mean_speed_mean","p_thresh_2000_by_participant",0.154984416412661,-Inf,0.00461732298265316
3761.88252280338,3827.41390519619,NA,0.0783714017636764,NA,0.207581215197205,1,"stress","mo_ep_sd_abs_jerk_mean","p_thresh_2000_by_participant",0.156407180125481,-30.1257362630889,0.00469512499552223
3761.75525460519,3827.28663699801,NA,0.0770695973712838,NA,0.207600428635988,1,"stress","mo_ep_sd_angle_mean","p_thresh_2000_by_participant",0.156406248987518,-30.1206966934837,0.00470860755361041
3758.9673462662,3824.49872865902,0.501451670268739,0.0449168814383361,0.478005296039506,0.20689088288778,1,"stress","mo_ep_mean_angle_sd","p_thresh_2000_by_participant",0.155037193632084,-Inf,0.0045891956455512
3761.75798041709,3827.2893628099,0.495654285968865,0.0416632554539692,0.473728084724492,0.207490322435894,1,"stress","mo_ep_mean_x_flips","p_thresh_2000_by_participant",0.156193607249429,-30.1193994654698,0.00471548558553169
3761.53228450378,3827.06366689659,0.496462349017462,0.0423049445249715,0.474219222388303,0.207381989312526,1,"stress","no_movement","p_thresh_2000_by_participant",0.156057178340503,-30.1166365877744,0.00470917767207883
