"AIC","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma","dv","iv","dframe","Log_loss","Score_log","Score_spherical"
3757.818843408,3808.78769638019,0.495694228883971,0.0424261980099921,0.473350492601205,0.207594055608045,1,"stress","mo_ep_mean_x_flips","p_thresh_2000_by_participant",0.15640711049631,-30.1224335930301,0.00471011892928333
3757.65226088059,3808.62111385278,0.495596538638264,0.0423562278046859,0.473286961178231,0.20757899269742,1,"stress","no_movement","p_thresh_2000_by_participant",0.156400600803934,-30.1229800620725,0.00470772769285683
3757.62006898529,3808.58892195748,0.495703112039244,0.0424632578383516,0.473339386619984,0.20756500337531,1,"stress","lockscreen_episodes.","p_thresh_2000_by_participant",0.156398274343197,-30.123042774142,0.00470718220888815
90996.3843845722,91054.6345022547,0.538200109243401,0.0126811715058165,0.532268728774355,16.0942123655917,16.2203312910124,"arousal","recording_duration","p_thresh_3000_by_participant",NA,NA,NA
90998.0310855298,91056.2812032123,0.538156403089519,0.0128598314427076,0.532139799775886,16.095512718694,16.2216404652036,"arousal","movement_episodes","p_thresh_3000_by_participant",NA,NA,NA
90998.0131002703,91056.2632179528,0.538168216668432,0.0128432768534802,0.532159613055666,16.0954890998252,16.2216168779696,"arousal","mo_ep_mean_total_dist","p_thresh_3000_by_participant",NA,NA,NA
90991.919533332,91050.1696510145,0.538541967400048,0.0134420514443083,0.53225450843965,16.0908730228768,16.216965673679,"arousal","mo_ep_mean_speed_sd","p_thresh_3000_by_participant",NA,NA,NA
90996.0966060468,91054.3467237293,0.538271266666524,0.0130591969381532,0.532161673829852,16.0940513578487,16.2201678992483,"arousal","mo_ep_sd_abs_jerk_mean","p_thresh_3000_by_participant",NA,NA,NA
90998.2188340454,91056.4689517279,0.53814689931992,0.0128407934065631,0.532139195384828,16.0956538282875,16.2217826240564,"arousal","mo_ep_sd_angle_mean","p_thresh_3000_by_participant",NA,NA,NA
90991.2317091974,91049.4818268799,0.538562705535263,0.0133748285350598,0.532307397165232,16.0903305331147,16.2164194645985,"arousal","mo_ep_mean_angle_sd","p_thresh_3000_by_participant",NA,NA,NA
90997.8991405721,91056.1492582546,0.538165220177213,0.0129012425950706,0.532129104247943,16.0954192681438,16.2215461719007,"arousal","no_movement","p_thresh_3000_by_participant",NA,NA,NA
90996.8892481933,91055.1393658758,0.538222496744178,0.0129458031041868,0.532166010024509,16.0946433750781,16.2207645479507,"arousal","lockscreen_time","p_thresh_3000_by_participant",NA,NA,NA
88486.1763085629,88544.4264262454,0.629883895942616,0.0177894958184274,0.623180466425796,14.2760568846912,14.3886951807709,"valence","recording_duration","p_thresh_3000_by_participant",NA,NA,NA
88488.6847679876,88546.9348856701,0.629755469779516,0.0174534097138056,0.623178652411139,14.2777257874741,14.3903772570237,"valence","movement_episodes","p_thresh_3000_by_participant",NA,NA,NA
88488.3015145002,88546.5516321827,0.629823856209009,0.0175473910411427,0.623212213581192,14.2774548150152,14.3901043447232,"valence","mo_ep_mean_total_dist","p_thresh_3000_by_participant",NA,NA,NA
88488.5711707867,88546.8212884692,0.629793766156918,0.0175528004953668,0.623179511296133,14.2776499178279,14.39030070771,"valence","mo_ep_mean_speed_sd","p_thresh_3000_by_participant",NA,NA,NA
88486.747873279,88544.9979909615,0.629896448558866,0.0177125924002516,0.623222746644494,14.2764165950434,14.3890580332662,"valence","mo_ep_sd_abs_jerk_mean","p_thresh_3000_by_participant",NA,NA,NA
88487.7792875086,88546.0294051911,0.629778045952309,0.0174597411709837,0.623199201538145,14.2771138134347,14.3897605479442,"valence","mo_ep_sd_angle_mean","p_thresh_3000_by_participant",NA,NA,NA
88485.5760946356,88543.8262123181,0.630022087259534,0.0179040886395788,0.623277209017229,14.2756112330244,14.388246713354,"valence","mo_ep_mean_angle_sd","p_thresh_3000_by_participant",NA,NA,NA
88488.4026487388,88546.6527664213,0.629766600295283,0.0174332333696268,0.623197718182144,14.2775290450172,14.3901790559726,"valence","no_movement","p_thresh_3000_by_participant",NA,NA,NA
88484.185467045,88542.4355847275,0.630024646768575,0.0178197834555603,0.623312150866678,14.2746698540098,14.3872981109576,"valence","lockscreen_time","p_thresh_3000_by_participant",NA,NA,NA
3754.40136054392,3805.37021351611,0.496539655806296,0.0434998197215697,0.473643231256736,0.20763102407844,1,"stress","recording_duration","p_thresh_3000_by_participant",0.156244545933499,-Inf,0.00469151703072748
3757.96843563746,3808.93728860965,0.495661568346537,0.0423865299398916,0.473338202289692,0.207594246817672,1,"stress","movement_episodes","p_thresh_3000_by_participant",0.156414257696749,-30.1216344614332,0.00471129470784854
3757.95966926261,3808.9285222348,0.495684440321635,0.0424067275994601,0.473350978736386,0.207595475488725,1,"stress","mo_ep_mean_total_dist","p_thresh_3000_by_participant",0.156413620907459,-30.1217138744056,0.00471141015963656
3757.73408626326,3808.70293923545,0.495468813731116,0.0422365750692601,0.473219405611183,0.2075882824924,1,"stress","mo_ep_mean_speed_sd","p_thresh_3000_by_participant",0.156405560917798,-30.1224189508777,0.0047079005776227
3757.67007237662,3808.63892534881,0.495699950198044,0.0424592440044396,0.473338292240488,0.207594036738391,1,"stress","mo_ep_sd_abs_jerk_mean","p_thresh_3000_by_participant",0.156400566212455,-30.123122817392,0.00470793839914131
3757.80690597286,3808.77575894505,0.495590466226875,0.0423430027791154,0.473287894061319,0.20758287913293,1,"stress","mo_ep_sd_angle_mean","p_thresh_3000_by_participant",0.156407741393373,-30.1223740721347,0.00470922864528137
3757.96807085206,3808.93692382425,0.495653916558732,0.0423800408154533,0.473333780688176,0.207594700187528,1,"stress","mo_ep_mean_angle_sd","p_thresh_3000_by_participant",0.156414318545812,-30.1216261055346,0.00471125914305722
3757.61912914079,3808.58798211298,0.495593314432867,0.0423567733713798,0.473283294298551,0.207577647695626,1,"stress","no_movement","p_thresh_3000_by_participant",0.156399139867666,-30.1231209129534,0.00470728753140373
3757.6380864475,3808.60693941969,0.495688418885478,0.0424475607784359,0.473332675624012,0.207565815576458,1,"stress","lockscreen_time","p_thresh_3000_by_participant",0.156399231196696,-30.122956118674,0.00470822170026401
