"effect","group","term","estimate","std.error","statistic","df","p.value","conf.low","conf.high","iv","dv","dframe"
"ran_pars","Residual","sd__Observation",0.582703859222059,NA,NA,NA,NA,NA,NA,"lockscreen_episodes.","valence","1000"
"fixed",NA,"(Intercept)",-0.0175010305962533,0.0632332979312474,-0.27676922078747,169.868494199724,0.782293801069416,-0.142325309947786,0.10732324875528,"lockscreen_time","valence","1000"
"fixed",NA,"lockscreen_time_within",-0.0293676503726274,0.00991036927856046,-2.96332553784446,10564.7969162832,0.003050131229024,-0.0487938428055754,-0.00994145793967949,"lockscreen_time","valence","1000"
"fixed",NA,"lockscreen_time_between",-0.382412094177125,0.208249599991659,-1.83631610429235,170.302729319868,0.0680544229474419,-0.793495045356268,0.0286708570020182,"lockscreen_time","valence","1000"
"ran_pars","ID","sd__(Intercept)",0.777162981525658,NA,NA,NA,NA,NA,NA,"lockscreen_time","valence","1000"
"ran_pars","Residual","sd__Observation",0.58261981069761,NA,NA,NA,NA,NA,NA,"lockscreen_time","valence","1000"
"fixed",NA,"(Intercept)",-0.0782234501665807,0.0561932096868586,-1.39204452997947,170.013187204306,0.165727202604374,-0.189149723262458,0.0327028229292965,"recording_duration","arousal","2000"
"fixed",NA,"recording_duration_within",0.000941487178544984,0.00641215521167132,0.14682850733733,10565.2876082875,0.88327018440641,-0.0116275460116178,0.0135105203687078,"recording_duration","arousal","2000"
"fixed",NA,"recording_duration_between",-0.140653927746861,0.20345997379946,-0.691310065170345,173.595573411792,0.490294159073079,-0.542227687963116,0.260919832469394,"recording_duration","arousal","2000"
"ran_pars","ID","sd__(Intercept)",0.722052583062759,NA,NA,NA,NA,NA,NA,"recording_duration","arousal","2000"
"ran_pars","Residual","sd__Observation",0.639361353275476,NA,NA,NA,NA,NA,NA,"recording_duration","arousal","2000"
"fixed",NA,"(Intercept)",-0.0729640486907456,0.0558462655545267,-1.30651616480077,170.119670752853,0.193140642599041,-0.183204954016739,0.0372768566352474,"movement_episodes","arousal","2000"
"fixed",NA,"movement_episodes_within",0.00614796105830681,0.0072489053974062,0.848122678012417,10565.2526052812,0.396388866669838,-0.00806126026576422,0.0203571823823778,"movement_episodes","arousal","2000"
"fixed",NA,"movement_episodes_between",0.151920833179798,0.146577304204285,1.03645536397685,169.361077898274,0.301467333138213,-0.137433039794522,0.441274706154118,"movement_episodes","arousal","2000"
"ran_pars","ID","sd__(Intercept)",0.720724748443768,NA,NA,NA,NA,NA,NA,"movement_episodes","arousal","2000"
"ran_pars","Residual","sd__Observation",0.639340852739129,NA,NA,NA,NA,NA,NA,"movement_episodes","arousal","2000"
"fixed",NA,"(Intercept)",-0.0718174198914264,0.056384785346015,-1.27370210688409,169.973203323458,0.20450797470312,-0.18312205401563,0.0394872142327768,"mo_ep_mean_total_dist","arousal","2000"
"fixed",NA,"mo_ep_mean_total_dist_within",-0.00723066605095477,0.007429561590958,-0.97322916869748,10565.2169094656,0.330461697912335,-0.0217940075818539,0.0073326754799444,"mo_ep_mean_total_dist","arousal","2000"
"fixed",NA,"mo_ep_mean_total_dist_between",-0.0396682574563983,0.101676014619727,-0.390143708963803,169.503262144514,0.696920109565475,-0.240382625823505,0.161046110910709,"mo_ep_mean_total_dist","arousal","2000"
"ran_pars","ID","sd__(Intercept)",0.722677025592897,NA,NA,NA,NA,NA,NA,"mo_ep_mean_total_dist","arousal","2000"
"ran_pars","Residual","sd__Observation",0.63933447552126,NA,NA,NA,NA,NA,NA,"mo_ep_mean_total_dist","arousal","2000"
"fixed",NA,"(Intercept)",-0.0553890677503152,0.0561946084409342,-0.985665160538209,170.111481915023,0.325697299677158,-0.16631764254013,0.0555395070394996,"mo_ep_sd_speed_mean","arousal","2000"
"fixed",NA,"mo_ep_sd_speed_mean_within",-0.0090771385031098,0.00708825918467016,-1.28058783780664,10565.3182402209,0.20036658560481,-0.0229714629512821,0.00481718594506254,"mo_ep_sd_speed_mean","arousal","2000"
"fixed",NA,"mo_ep_sd_speed_mean_between",-0.317865368296146,0.16005036346293,-1.9860334048524,169.669720605793,0.048640168902249,-0.633811868835049,-0.00191886775724248,"mo_ep_sd_speed_mean","arousal","2000"
"ran_pars","ID","sd__(Intercept)",0.714710378279931,NA,NA,NA,NA,NA,NA,"mo_ep_sd_speed_mean","arousal","2000"
"ran_pars","Residual","sd__Observation",0.639311908875659,NA,NA,NA,NA,NA,NA,"mo_ep_sd_speed_mean","arousal","2000"
"fixed",NA,"(Intercept)",-0.0458466901624236,0.0547872659044173,-0.83681288718456,169.764878803941,0.403874156632005,-0.153998742235077,0.0623053619102295,"mo_ep_mean_abs_jerk_sd","arousal","2000"
"fixed",NA,"mo_ep_mean_abs_jerk_sd_within",-0.0270689911945287,0.00809882104049811,-3.3423372438001,10565.1753509805,0.000833644922646171,-0.0429442074397383,-0.011193774949319,"mo_ep_mean_abs_jerk_sd","arousal","2000"
"fixed",NA,"mo_ep_mean_abs_jerk_sd_between",-0.302870419151386,0.0882874055758395,-3.430505372493,168.879003506452,0.000757333118818665,-0.477159526525415,-0.128581311777357,"mo_ep_mean_abs_jerk_sd","arousal","2000"
"ran_pars","ID","sd__(Intercept)",0.698680857246334,NA,NA,NA,NA,NA,NA,"mo_ep_mean_abs_jerk_sd","arousal","2000"
"ran_pars","Residual","sd__Observation",0.639026270139683,NA,NA,NA,NA,NA,NA,"mo_ep_mean_abs_jerk_sd","arousal","2000"
"fixed",NA,"(Intercept)",-0.052157630420925,0.05620931393869,-0.927917933277315,169.839018714039,0.354766967039358,-0.163116509222497,0.0588012483806467,"mo_ep_sd_abs_jerk_sd","arousal","2000"
"fixed",NA,"mo_ep_sd_abs_jerk_sd_within",-0.0123494655496146,0.007227721494816,-1.70862498762191,10565.2169259789,0.0875498086077863,-0.0265171624359708,0.00181823133674169,"mo_ep_sd_abs_jerk_sd","arousal","2000"
"fixed",NA,"mo_ep_sd_abs_jerk_sd_between",-0.31512119579273,0.146250140009537,-2.15467278029396,169.098395348618,0.0326024601345292,-0.603832451104143,-0.0264099404813181,"mo_ep_sd_abs_jerk_sd","arousal","2000"
"ran_pars","ID","sd__(Intercept)",0.713138385797372,NA,NA,NA,NA,NA,NA,"mo_ep_sd_abs_jerk_sd","arousal","2000"
"ran_pars","Residual","sd__Observation",0.639274848452278,NA,NA,NA,NA,NA,NA,"mo_ep_sd_abs_jerk_sd","arousal","2000"
"fixed",NA,"(Intercept)",-0.0502603380291298,0.0543623012430914,-0.924543974037838,169.414691589999,0.356518177631454,-0.15757508687182,0.0570544108135599,"mo_ep_mean_angle_mean","arousal","2000"
"fixed",NA,"mo_ep_mean_angle_mean_within",-0.00897665603494815,0.00734246473452615,-1.22256712963668,10564.7034225159,0.221520507651239,-0.0233692713856435,0.0054159593157472,"mo_ep_mean_angle_mean","arousal","2000"
"fixed",NA,"mo_ep_mean_angle_mean_between",-0.362911435895124,0.100975703504509,-3.59404711529364,168.907142700198,0.000426924332175494,-0.562248407647646,-0.163574464142603,"mo_ep_mean_angle_mean","arousal","2000"
"ran_pars","ID","sd__(Intercept)",0.695967277267879,NA,NA,NA,NA,NA,NA,"mo_ep_mean_angle_mean","arousal","2000"
"ran_pars","Residual","sd__Observation",0.639326021736734,NA,NA,NA,NA,NA,NA,"mo_ep_mean_angle_mean","arousal","2000"
"fixed",NA,"(Intercept)",-0.052601787123482,0.0558324840745936,-0.9421358908768,169.84540361919,0.347461194864823,-0.162816762692095,0.0576131884451309,"mo_ep_sd_angle_mean","arousal","2000"
"fixed",NA,"mo_ep_sd_angle_mean_within",-0.00415302618758562,0.00691941836014425,-0.600198740909639,10565.122703889,0.548386665797619,-0.0177163908145837,0.00941033843941245,"mo_ep_sd_angle_mean","arousal","2000"
"fixed",NA,"mo_ep_sd_angle_mean_between",-0.454204816095559,0.190374286967674,-2.3858516994613,169.418097748723,0.0181429168669125,-0.830016092845403,-0.0783935393457137,"mo_ep_sd_angle_mean","arousal","2000"
"ran_pars","ID","sd__(Intercept)",0.710867307148818,NA,NA,NA,NA,NA,NA,"mo_ep_sd_angle_mean","arousal","2000"
"ran_pars","Residual","sd__Observation",0.639353621028823,NA,NA,NA,NA,NA,NA,"mo_ep_sd_angle_mean","arousal","2000"
"fixed",NA,"(Intercept)",-0.052327916412499,0.054810717907674,-0.954702262806388,169.452588872492,0.341088234137784,-0.160527695089343,0.0558718622643453,"mo_ep_mean_angle_sd","arousal","2000"
"fixed",NA,"mo_ep_mean_angle_sd_within",-0.0161240707438795,0.00749405469140494,-2.15158167478715,10564.7689607556,0.0314529125782639,-0.0308138309829201,-0.00143431050483893,"mo_ep_mean_angle_sd","arousal","2000"
"fixed",NA,"mo_ep_mean_angle_sd_between",-0.314021526248086,0.0987485661861285,-3.18001099536164,168.665974283919,0.00175273831157278,-0.508963899056354,-0.119079153439817,"mo_ep_mean_angle_sd","arousal","2000"
"ran_pars","ID","sd__(Intercept)",0.701540512118125,NA,NA,NA,NA,NA,NA,"mo_ep_mean_angle_sd","arousal","2000"
"ran_pars","Residual","sd__Observation",0.639230189811316,NA,NA,NA,NA,NA,NA,"mo_ep_mean_angle_sd","arousal","2000"
"fixed",NA,"(Intercept)",-0.0734875730010477,0.056259395017015,-1.30622757281379,170.000827499319,0.193239750246726,-0.184544554850485,0.0375694088483899,"mo_ep_mean_y_flips","arousal","2000"
"fixed",NA,"mo_ep_mean_y_flips_within",-0.00343297732197444,0.00772312845472723,-0.444506049860295,10565.2180174252,0.65668586073107,-0.0185717652564781,0.0117058106125292,"mo_ep_mean_y_flips","arousal","2000"
"fixed",NA,"mo_ep_mean_y_flips_between",-0.0169441669947775,0.0945095628437954,-0.179285211833883,169.596177014568,0.857927770266233,-0.203510807705208,0.169622473715653,"mo_ep_mean_y_flips","arousal","2000"
"ran_pars","ID","sd__(Intercept)",0.72294011659773,NA,NA,NA,NA,NA,NA,"mo_ep_mean_y_flips","arousal","2000"
"ran_pars","Residual","sd__Observation",0.639357107377476,NA,NA,NA,NA,NA,NA,"mo_ep_mean_y_flips","arousal","2000"
"fixed",NA,"(Intercept)",-0.0809239208351563,0.0561371958546624,-1.44153835265776,170.179833401238,0.151270260154401,-0.191738843892112,0.0298910022217999,"mo_ep_sd_y_flips","arousal","2000"
"fixed",NA,"mo_ep_sd_y_flips_within",-0.00696359392639228,0.00742756173436318,-0.937534304720164,10565.3290049814,0.348505216652327,-0.0215230153436026,0.00759582749081805,"mo_ep_sd_y_flips","arousal","2000"
"fixed",NA,"mo_ep_sd_y_flips_between",0.130767513592998,0.12076464909396,1.08282940888816,170.642329998091,0.280411857536334,-0.107617488606993,0.369152515792989,"mo_ep_sd_y_flips","arousal","2000"
"ran_pars","ID","sd__(Intercept)",0.720598441118242,NA,NA,NA,NA,NA,NA,"mo_ep_sd_y_flips","arousal","2000"
"ran_pars","Residual","sd__Observation",0.639334829699967,NA,NA,NA,NA,NA,NA,"mo_ep_sd_y_flips","arousal","2000"
"fixed",NA,"(Intercept)",-0.0768853579729538,0.0559225300399324,-1.37485478425337,170.192448345862,0.170983796555926,-0.187276471739406,0.033505755793498,"movement_distance","arousal","2000"
"fixed",NA,"movement_distance_within",-0.00241261930943163,0.00690666767830591,-0.349317416416277,10565.3040924273,0.726857986340024,-0.0159509901692827,0.0111257515504195,"movement_distance","arousal","2000"
"fixed",NA,"movement_distance_between",0.110154322204881,0.11699664578603,0.94151692524875,170.512251804227,0.3477719964799,-0.120794037464416,0.341102681874178,"movement_distance","arousal","2000"
"ran_pars","ID","sd__(Intercept)",0.721186953723354,NA,NA,NA,NA,NA,NA,"movement_distance","arousal","2000"
"ran_pars","Residual","sd__Observation",0.639358098519169,NA,NA,NA,NA,NA,NA,"movement_distance","arousal","2000"
"fixed",NA,"(Intercept)",-0.0382107410289944,0.0581765566770774,-0.656806507836002,170.195231917402,0.512192473992308,-0.153051291518493,0.0766298094605036,"lockscreen_episodes.","arousal","2000"
"fixed",NA,"lockscreen_episodes._within",-0.0155444649432596,0.0112868174329596,-1.3772230334715,10565.1556871022,0.168472479278005,-0.0376687552085529,0.00657982532203373,"lockscreen_episodes.","arousal","2000"
"fixed",NA,"lockscreen_episodes._between",-0.398458066909257,0.197522760320795,-2.01727672427281,172.191037054334,0.0452197725387325,-0.788335731312983,-0.00858040250553027,"lockscreen_episodes.","arousal","2000"
"ran_pars","ID","sd__(Intercept)",0.714268303558053,NA,NA,NA,NA,NA,NA,"lockscreen_episodes.","arousal","2000"
"ran_pars","Residual","sd__Observation",0.639306741439407,NA,NA,NA,NA,NA,NA,"lockscreen_episodes.","arousal","2000"
"fixed",NA,"(Intercept)",-0.0378680564324375,0.058309096068919,-0.649436519950147,170.231202903202,0.516931572412901,-0.152970065586173,0.0772339527212981,"lockscreen_time","arousal","2000"
"fixed",NA,"lockscreen_time_within",-0.0182284363829543,0.0108741400629543,-1.67631061191261,10565.1733074497,0.0937069539664298,-0.0395438011898429,0.00308692842393432,"lockscreen_time","arousal","2000"
"fixed",NA,"lockscreen_time_between",-0.383120525372972,0.192084133639205,-1.9945454010928,170.865171212039,0.0476826191543425,-0.762284051070015,-0.00395699967592855,"lockscreen_time","arousal","2000"
"ran_pars","ID","sd__(Intercept)",0.714478651921445,NA,NA,NA,NA,NA,NA,"lockscreen_time","arousal","2000"
"ran_pars","Residual","sd__Observation",0.639278844904756,NA,NA,NA,NA,NA,NA,"lockscreen_time","arousal","2000"
"fixed",NA,"(Intercept)",-0.0544539046316863,0.0609113772061654,-0.893985772926745,169.576389000427,0.372596543237014,-0.174696134240157,0.0657883249767845,"recording_duration","valence","2000"
"fixed",NA,"recording_duration_within",0.014445754459829,0.00584383816261519,2.47196346952982,10564.7531070506,0.0134529619683861,0.00299072977235385,0.0259007791473042,"recording_duration","valence","2000"
"fixed",NA,"recording_duration_between",-0.016875330788976,0.220205077901233,-0.0766346123795791,172.137662033709,0.939003220737237,-0.451525138827934,0.417774477249982,"recording_duration","valence","2000"
"ran_pars","ID","sd__(Intercept)",0.78487893629992,NA,NA,NA,NA,NA,NA,"recording_duration","valence","2000"
"ran_pars","Residual","sd__Observation",0.582693985506107,NA,NA,NA,NA,NA,NA,"recording_duration","valence","2000"
"fixed",NA,"(Intercept)",-0.0511736915724215,0.0600854981570109,-0.851681239934107,169.702276531882,0.395591285036554,-0.169784960587181,0.0674375774423381,"movement_episodes","valence","2000"
"fixed",NA,"movement_episodes_within",-0.00509352577758076,0.00660835895109768,-0.770770143582273,10564.7781908449,0.440860423356441,-0.0180471553616779,0.00786010380651641,"movement_episodes","valence","2000"
"fixed",NA,"movement_episodes_between",0.281060487623646,0.157754218856055,1.78163531639115,169.144821276643,0.0766030335439716,-0.0303602635256387,0.592481238772931,"movement_episodes","valence","2000"
"ran_pars","ID","sd__(Intercept)",0.777586645798692,NA,NA,NA,NA,NA,NA,"movement_episodes","valence","2000"
"ran_pars","Residual","sd__Observation",0.582845769861037,NA,NA,NA,NA,NA,NA,"movement_episodes","valence","2000"
"fixed",NA,"(Intercept)",-0.0506848000371053,0.0610298213217355,-0.830492355039129,169.584672868661,0.407428127727298,-0.171160802200956,0.0697912021267452,"mo_ep_mean_total_dist","valence","2000"
"fixed",NA,"mo_ep_mean_total_dist_within",-0.00435162079320698,0.00677318330860971,-0.642477930233401,10564.7382120251,0.520576856123932,-0.0176283372022616,0.00892509561584763,"mo_ep_mean_total_dist","valence","2000"
"fixed",NA,"mo_ep_mean_total_dist_between",-0.0494891706214214,0.110074744394116,-0.449596053062166,169.239631519428,0.653577013901919,-0.266785553947764,0.167807212704921,"mo_ep_mean_total_dist","valence","2000"
"ran_pars","ID","sd__(Intercept)",0.784399070919247,NA,NA,NA,NA,NA,NA,"mo_ep_mean_total_dist","valence","2000"
"ran_pars","Residual","sd__Observation",0.582851295490905,NA,NA,NA,NA,NA,NA,"mo_ep_mean_total_dist","valence","2000"
"fixed",NA,"(Intercept)",-0.0346534957296703,0.0609157991664469,-0.568875336183029,169.683271922577,0.570192926710499,-0.154903910145033,0.0855969186856925,"mo_ep_sd_speed_mean","valence","2000"
"fixed",NA,"mo_ep_sd_speed_mean_within",-0.00609817442436238,0.00646210505869784,-0.943682340192595,10564.8072249077,0.345353580581121,-0.0187651187984463,0.00656876994972157,"mo_ep_sd_speed_mean","valence","2000"
"fixed",NA,"mo_ep_sd_speed_mean_between",-0.322212059656991,0.173530819227095,-1.85680019890484,169.356493453599,0.0650764742939704,-0.664774127348396,0.0203500080344144,"mo_ep_sd_speed_mean","valence","2000"
"ran_pars","ID","sd__(Intercept)",0.777001907376168,NA,NA,NA,NA,NA,NA,"mo_ep_sd_speed_mean","valence","2000"
"ran_pars","Residual","sd__Observation",0.582837141362716,NA,NA,NA,NA,NA,NA,"mo_ep_sd_speed_mean","valence","2000"
"fixed",NA,"(Intercept)",-0.0203391651722256,0.0589613249519362,-0.344957736088964,169.41269875262,0.730554036625319,-0.136732698363442,0.0960543680189907,"mo_ep_mean_abs_jerk_sd","valence","2000"
"fixed",NA,"mo_ep_mean_abs_jerk_sd_within",0.00224179177303041,0.0073869998198254,0.303477978571739,10564.688019271,0.761531603168561,-0.0122381207446598,0.0167217042907206,"mo_ep_mean_abs_jerk_sd","valence","2000"
"fixed",NA,"mo_ep_mean_abs_jerk_sd_between",-0.354905611343083,0.0950491742132955,-3.73391577865428,168.762831141278,0.000257497093582303,-0.542544130339556,-0.16726709234661,"mo_ep_mean_abs_jerk_sd","valence","2000"
"ran_pars","ID","sd__(Intercept)",0.7540389204386,NA,NA,NA,NA,NA,NA,"mo_ep_mean_abs_jerk_sd","valence","2000"
"ran_pars","Residual","sd__Observation",0.582861001469321,NA,NA,NA,NA,NA,NA,"mo_ep_mean_abs_jerk_sd","valence","2000"
"fixed",NA,"(Intercept)",-0.0278627121549634,0.0607137249363442,-0.458919497760619,169.476088485934,0.646879999329455,-0.147715275672949,0.091989851363022,"mo_ep_sd_abs_jerk_sd","valence","2000"
"fixed",NA,"mo_ep_sd_abs_jerk_sd_within",-0.00672231925312447,0.00658959623657073,-1.02014129724931,10564.7258931434,0.307684813012745,-0.0196391703862692,0.00619453188002021,"mo_ep_sd_abs_jerk_sd","valence","2000"
"fixed",NA,"mo_ep_sd_abs_jerk_sd_between",-0.368347220754458,0.15802079498435,-2.33100473131361,168.927515867796,0.0209341906391743,-0.680297108119167,-0.0563973333897483,"mo_ep_sd_abs_jerk_sd","valence","2000"
"ran_pars","ID","sd__(Intercept)",0.772431586616649,NA,NA,NA,NA,NA,NA,"mo_ep_sd_abs_jerk_sd","valence","2000"
"ran_pars","Residual","sd__Observation",0.582834180663556,NA,NA,NA,NA,NA,NA,"mo_ep_sd_abs_jerk_sd","valence","2000"
"fixed",NA,"(Intercept)",-0.026066838085295,0.0585741579362379,-0.445022839486153,169.192883049438,0.656872059454558,-0.141697158839489,0.0895634826688992,"mo_ep_mean_angle_mean","valence","2000"
"fixed",NA,"mo_ep_mean_angle_mean_within",0.00230785283575549,0.00669402214771861,0.344763250677626,10564.3771060058,0.730279225828606,-0.0108136928230331,0.015429398494544,"mo_ep_mean_angle_mean","valence","2000"
"fixed",NA,"mo_ep_mean_angle_mean_between",-0.417618655717258,0.108822534952655,-3.83761190546562,168.820861492271,0.000175336713547629,-0.632446914585534,-0.202790396848983,"mo_ep_mean_angle_mean","valence","2000"
"ran_pars","ID","sd__(Intercept)",0.752087767243332,NA,NA,NA,NA,NA,NA,"mo_ep_mean_angle_mean","valence","2000"
"ran_pars","Residual","sd__Observation",0.582864569848658,NA,NA,NA,NA,NA,NA,"mo_ep_mean_angle_mean","valence","2000"
"fixed",NA,"(Intercept)",-0.0347056409335995,0.0607858890035679,-0.570948973561322,169.51362504038,0.568790365116293,-0.154700469604595,0.085289187737396,"mo_ep_sd_angle_mean","valence","2000"
"fixed",NA,"mo_ep_sd_angle_mean_within",-0.00492150980883886,0.00630786991575476,-0.780217391063617,10564.6863893539,0.435280407002323,-0.017286124237227,0.00744310461954924,"mo_ep_sd_angle_mean","valence","2000"
"fixed",NA,"mo_ep_sd_angle_mean_between",-0.400291660304968,0.207303908996851,-1.93094120724491,169.202737356464,0.0551619245145932,-0.809526863667607,0.0089435430576717,"mo_ep_sd_angle_mean","valence","2000"
"ran_pars","ID","sd__(Intercept)",0.776225676474558,NA,NA,NA,NA,NA,NA,"mo_ep_sd_angle_mean","valence","2000"
"ran_pars","Residual","sd__Observation",0.582846600929115,NA,NA,NA,NA,NA,NA,"mo_ep_sd_angle_mean","valence","2000"
"fixed",NA,"(Intercept)",-0.0270588219548022,0.0588933580016577,-0.459454561141522,169.150468108521,0.64649770978621,-0.143319480515526,0.089201836605922,"mo_ep_mean_angle_sd","valence","2000"
"fixed",NA,"mo_ep_mean_angle_sd_within",-0.00614654235502339,0.00683302907412237,-0.899534055592007,10564.3563521831,0.368388767451176,-0.0195405678042319,0.00724748309418516,"mo_ep_mean_angle_sd","valence","2000"
"fixed",NA,"mo_ep_mean_angle_sd_between",-0.380781992685512,0.106138906172552,-3.58758165517994,168.573050386521,0.000437095411729739,-0.590314681944814,-0.17124930342621,"mo_ep_mean_angle_sd","valence","2000"
"ran_pars","ID","sd__(Intercept)",0.755928408566964,NA,NA,NA,NA,NA,NA,"mo_ep_mean_angle_sd","valence","2000"
"ran_pars","Residual","sd__Observation",0.582845822708911,NA,NA,NA,NA,NA,NA,"mo_ep_mean_angle_sd","valence","2000"
"fixed",NA,"(Intercept)",-0.0513212501241432,0.060869415885093,-0.843136891949573,169.583356912893,0.400339529171274,-0.171480610417558,0.068838110169272,"mo_ep_mean_y_flips","valence","2000"
"fixed",NA,"mo_ep_mean_y_flips_within",-0.00286852182778399,0.0070406507638073,-0.407422825533362,10564.7183072892,0.683705720190613,-0.0166695248845919,0.0109324812290239,"mo_ep_mean_y_flips","valence","2000"
"fixed",NA,"mo_ep_mean_y_flips_between",-0.0462660370626338,0.10227186583377,-0.452382839458833,169.286954894875,0.651572371271037,-0.248158505191693,0.155626431066426,"mo_ep_mean_y_flips","valence","2000"
"ran_pars","ID","sd__(Intercept)",0.784369935345725,NA,NA,NA,NA,NA,NA,"mo_ep_mean_y_flips","valence","2000"
"ran_pars","Residual","sd__Observation",0.582858375694573,NA,NA,NA,NA,NA,NA,"mo_ep_mean_y_flips","valence","2000"
"fixed",NA,"(Intercept)",-0.0610332102116009,0.0607613460735772,-1.0044742941951,169.706442558662,0.316580121935352,-0.180978609939259,0.0589121895160567,"mo_ep_sd_y_flips","valence","2000"
"fixed",NA,"mo_ep_sd_y_flips_within",-0.00602007131383054,0.00677122686935322,-0.889066550269874,10564.7919190687,0.373987556968753,-0.019292952725313,0.00725281009765194,"mo_ep_sd_y_flips","valence","2000"
"fixed",NA,"mo_ep_sd_y_flips_between",0.142052897068316,0.130686521350221,1.08697435359561,170.034385433105,0.278586607920517,-0.115924105541982,0.400029899678613,"mo_ep_sd_y_flips","valence","2000"
"ran_pars","ID","sd__(Intercept)",0.782181931448637,NA,NA,NA,NA,NA,NA,"mo_ep_sd_y_flips","valence","2000"
"ran_pars","Residual","sd__Observation",0.582840147574881,NA,NA,NA,NA,NA,NA,"mo_ep_sd_y_flips","valence","2000"
"fixed",NA,"(Intercept)",-0.0573398229782931,0.0604345921998728,-0.948791427079635,169.737314020249,0.344075601858711,-0.176640041280068,0.0619603953234819,"movement_distance","valence","2000"
"fixed",NA,"movement_distance_within",-0.00720368569675442,0.00629597707178241,-1.14417279710884,10564.7963319785,0.252577904539545,-0.0195449878937614,0.00513761650025252,"movement_distance","valence","2000"
"fixed",NA,"movement_distance_between",0.151634576726512,0.126419573055852,1.19945490291698,169.957183506312,0.23202060434157,-0.0979202233568345,0.401189376809859,"movement_distance","valence","2000"
"ran_pars","ID","sd__(Intercept)",0.781592661282724,NA,NA,NA,NA,NA,NA,"movement_distance","valence","2000"
"ran_pars","Residual","sd__Observation",0.582825773068388,NA,NA,NA,NA,NA,NA,"movement_distance","valence","2000"
"fixed",NA,"(Intercept)",-0.0192820529988334,0.0631433906311021,-0.305369300034639,169.847607618091,0.760458814024865,-0.143928962823571,0.105364856825904,"lockscreen_episodes.","valence","2000"
"fixed",NA,"lockscreen_episodes._within",-0.0246372995722986,0.0102875062160497,-2.39487578961184,10564.7887070736,0.0166433070661906,-0.0448027515154729,-0.00447184762912434,"lockscreen_episodes.","valence","2000"
"fixed",NA,"lockscreen_episodes._between",-0.38165993571897,0.214202084020838,-1.78177508152461,171.258133500954,0.0765579917545462,-0.804476160587306,0.0411562891493672,"lockscreen_episodes.","valence","2000"
"ran_pars","ID","sd__(Intercept)",0.777600852730367,NA,NA,NA,NA,NA,NA,"lockscreen_episodes.","valence","2000"
"ran_pars","Residual","sd__Observation",0.582703859222059,NA,NA,NA,NA,NA,NA,"lockscreen_episodes.","valence","2000"
"fixed",NA,"(Intercept)",-0.0175010305962533,0.0632332979312474,-0.27676922078747,169.868494199724,0.782293801069416,-0.142325309947786,0.10732324875528,"lockscreen_time","valence","2000"
"fixed",NA,"lockscreen_time_within",-0.0293676503726274,0.00991036927856046,-2.96332553784446,10564.7969162832,0.003050131229024,-0.0487938428055754,-0.00994145793967949,"lockscreen_time","valence","2000"
"fixed",NA,"lockscreen_time_between",-0.382412094177125,0.208249599991659,-1.83631610429235,170.302729319868,0.0680544229474419,-0.793495045356268,0.0286708570020182,"lockscreen_time","valence","2000"
"ran_pars","ID","sd__(Intercept)",0.777162981525658,NA,NA,NA,NA,NA,NA,"lockscreen_time","valence","2000"
"ran_pars","Residual","sd__Observation",0.58261981069761,NA,NA,NA,NA,NA,NA,"lockscreen_time","valence","2000"
"fixed",NA,"(Intercept)",-0.0782234501665807,0.0561932096868586,-1.39204452997947,170.013187204306,0.165727202604374,-0.189149723262458,0.0327028229292965,"recording_duration","arousal","3000"
"fixed",NA,"recording_duration_within",0.000941487178544984,0.00641215521167132,0.14682850733733,10565.2876082875,0.88327018440641,-0.0116275460116178,0.0135105203687078,"recording_duration","arousal","3000"
"fixed",NA,"recording_duration_between",-0.140653927746861,0.20345997379946,-0.691310065170345,173.595573411792,0.490294159073079,-0.542227687963116,0.260919832469394,"recording_duration","arousal","3000"
"ran_pars","ID","sd__(Intercept)",0.722052583062759,NA,NA,NA,NA,NA,NA,"recording_duration","arousal","3000"
"ran_pars","Residual","sd__Observation",0.639361353275476,NA,NA,NA,NA,NA,NA,"recording_duration","arousal","3000"
"fixed",NA,"(Intercept)",-0.0738853691294865,0.0558179835316662,-1.32368395371306,170.144469129426,0.18738378105999,-0.184070330505864,0.0362995922468908,"movement_episodes","arousal","3000"
"fixed",NA,"movement_episodes_within",0.00605835796047932,0.00729778825497763,0.830163571318622,10565.257936321,0.4064650660947,-0.00824668298022501,0.0203633989011836,"movement_episodes","arousal","3000"
"fixed",NA,"movement_episodes_between",0.160126580351296,0.149151979269085,1.07357998959177,169.059741749472,0.284540941783451,-0.134313658303414,0.454566819006007,"movement_episodes","arousal","3000"
"ran_pars","ID","sd__(Intercept)",0.720562837806514,NA,NA,NA,NA,NA,NA,"movement_episodes","arousal","3000"
"ran_pars","Residual","sd__Observation",0.639341674975872,NA,NA,NA,NA,NA,NA,"movement_episodes","arousal","3000"
"fixed",NA,"(Intercept)",-0.0734124552158027,0.0562905470094344,-1.30417022246202,170.033932491994,0.19393822827628,-0.18453077652401,0.0377058660924046,"mo_ep_mean_total_dist","arousal","3000"
"fixed",NA,"mo_ep_mean_total_dist_within",-0.00557855080889893,0.00728021712633403,-0.766261597984513,10565.2312264509,0.443537782626191,-0.0198491490286482,0.0086920474108503,"mo_ep_mean_total_dist","arousal","3000"
"fixed",NA,"mo_ep_mean_total_dist_between",-0.019286463006411,0.105488814890041,-0.182829459469375,169.660371424025,0.855150124411864,-0.227526134453986,0.188953208441164,"mo_ep_mean_total_dist","arousal","3000"
