"user","weekday","daytime","stress","valence","arousal","n_traj","speed","speed_max5","speed_max7.5","speed_max12.5","speed_max15","speed_max17.5","speed_max20","accuracy_max5","accuracy_max7.5","accuracy_max12.5","accuracy_max15","accuracy_max17.5","accuracy_max20","accuracy","clicks","wheels"
"grueptlxijwpfcbf0gfn","Friday","morning",0,7,3,63,0.245074305643467,0.270721122789444,0.264337898256397,0.241508401246245,0.236331900779944,0.233268415824801,0.229992842528082,0.696593917311209,0.696337705435072,0.691251793385229,0.688603788649381,0.689853847379648,0.689324322474743,0.693105503040449,0.00461560651954421,0.011827491706332
"grueptlxijwpfcbf0gfn","Friday","afternoon",0,7,3,127,0.206350640234455,0.223957963236992,0.212295818318295,0.200276131203103,0.196243837008767,0.193269697950182,0.19222941563215,0.688816097467752,0.689447757973062,0.687557039833566,0.687512953046992,0.687132104982361,0.687072956578782,0.688100543918288,0.00405917373263576,0.00682542546154309
"grueptlxijwpfcbf0gfn","Monday","morning",0,7,3,137,0.227144927306593,0.25141107172588,0.241094986958572,0.224412563183013,0.22263856463157,0.218797790296582,0.217423647843191,0.607829680747273,0.607631620059854,0.602939030516136,0.6033637660107,0.603649804660857,0.600696623914859,0.604651328043582,0.00441403663650408,0.00740927578270328
"grueptlxijwpfcbf0gfn","Monday","afternoon",0,7,3,84,0.302387331698189,0.322569492323382,0.304891062985776,0.302387331698189,0.294918261159959,0.292616997022777,0.292616997022777,0.66777028595045,0.671970356624383,0.672136426003038,0.672816964438678,0.672529067279017,0.672529067279017,0.672136426003038,0.00615519894482304,0.00180259397669818
"grueptlxijwpfcbf0gfn","Tuesday","morning",0,7,3,151,0.217133866523475,0.235191040300457,0.223475566283842,0.215901740338099,0.212101362617193,0.209264791717086,0.209264791717086,0.668102542373717,0.667985547857919,0.667209478741942,0.666799219266103,0.666915844816137,0.666915844816137,0.666404691221252,0.00450104292458009,0.00579097595784389
"grueptlxijwpfcbf0gfn","Tuesday","afternoon",0,7,3,3,0.600038667496764,0.600038667496764,0.600038667496764,0.600038667496764,0.600038667496764,0.600038667496764,0.600038667496764,0.707716260347839,0.707716260347839,0.707716260347839,0.707716260347839,0.707716260347839,0.707716260347839,0.707716260347839,0.00256739409499358,0
"grueptlxijwpfcbf0gfn","Wednesday","morning",0,7,4,146,0.177627791744003,0.198090976777737,0.182915206695085,0.172812718684301,0.171546151270622,0.170914752397562,0.168167507003503,0.685925964753916,0.681579135831583,0.680238072917272,0.679815947656465,0.678923718754399,0.679841832633284,0.68059410500694,0.00727086224582152,0.00847764436131057
"1qqgqn6zzmfy4baropsp","Tuesday","morning",1,3,6,30,0.407086807111139,0.418998857135158,0.410717172159496,0.388637357323651,0.378421097832227,0.378421097832227,0.372441147343634,0.661269915058419,0.658996774442932,0.658188896592363,0.659528049798078,0.659528049798078,0.659427153068005,0.658813841025828,0.00675603217158177,0
"grueptlxijwpfcbf0gfn","Wednesday","afternoon",0,7,4,181,0.18664768060308,0.198712471895339,0.193167758723921,0.183201850661244,0.179556055087566,0.178764719747239,0.178764719747239,0.696542916923347,0.695655524295516,0.693429739063091,0.694280680565843,0.694939399505506,0.694939399505506,0.694460342843487,0.00591896354629747,0.010872602565731
"grueptlxijwpfcbf0gfn","Thursday","morning",0,7,4,109,0.235971990517585,0.253394194250369,0.241363675903848,0.23263961935788,0.231005582157713,0.22938025284217,0.22938025284217,0.686355490509691,0.681655722668609,0.68263038339561,0.68170464219048,0.680962354091064,0.680962354091064,0.68307953583889,0.00589390962671906,0.00217818399248313
"grueptlxijwpfcbf0gfn","Thursday","afternoon",0,7,3,6,0.427128354001675,0.620521954598213,0.508973069976193,0.427128354001675,0.427128354001675,0.427128354001675,0.427128354001675,0.769247977587232,0.719565048736452,0.697280638256808,0.697280638256808,0.697280638256808,0.697280638256808,0.697280638256808,0.00601051840721262,0.00225394440270473
"grueptlxijwpfcbf0gfn","Friday","morning",0,7,3,19,0.270684525693574,0.30222919497373,0.284669898090475,0.245189197549395,0.245189197549395,0.245189197549395,0.245189197549395,0.69860208161154,0.694580249197647,0.677390731033067,0.677390731033067,0.677390731033067,0.677390731033067,0.680727212346172,0.00533617929562433,0
"grueptlxijwpfcbf0gfn","Friday","afternoon",0,7,3,245,0.292454946734225,0.312269429308685,0.300812726598292,0.288031624977773,0.282791112231094,0.281813027866406,0.279043854733521,0.62580072363631,0.62251358163728,0.618558383313876,0.61898074646769,0.618979673664202,0.618434253973511,0.620600020811552,0.00311707939106752,0.0104689787629288
"grueptlxijwpfcbf0gfn","Monday","morning",0,7,3,154,0.237686791528204,0.250902480509585,0.243735397105013,0.231301738083733,0.229152365048776,0.225801793078284,0.220209848326833,0.684470048945507,0.683607328459738,0.679565943587295,0.679279758852374,0.676377410400334,0.677765104354039,0.680443814769712,0.00419595090737438,0.00915241791671037
"grueptlxijwpfcbf0gfn","Tuesday","morning",0,7,3,220,0.244795019735926,0.263132041085705,0.250851075097801,0.243765219354206,0.241702902883889,0.240913755794125,0.239971535957383,0.681114691176416,0.679591418067889,0.67964481316486,0.680463792596236,0.680413793870956,0.680325381947097,0.679237715036418,0.00508571286809397,0.02121114391327
"grueptlxijwpfcbf0gfn","Wednesday","morning",0,7,2,164,0.206961806254846,0.222573420540158,0.212987333390154,0.201869540330529,0.196788472643401,0.195023904387035,0.193374532330299,0.686353232840286,0.685693856507551,0.68354310848215,0.682200159269237,0.680831057211195,0.679614088171755,0.685160069079081,0.00677737208022808,0.0083779322762967
"grueptlxijwpfcbf0gfn","Wednesday","afternoon",0,7,1,23,0.285109584046247,0.321872767515555,0.293708325053173,0.255839777065163,0.249019646956558,0.237029745872598,0.237029745872598,0.688102142201722,0.692063876914465,0.644255821713568,0.644043649469307,0.647831512284387,0.647831512284387,0.687783947396791,0.00477359519912711,0.00490998363338789
"grueptlxijwpfcbf0gfn","Thursday","morning",0,7,3,145,0.207891687803528,0.222933991843834,0.216277370683118,0.204335042837661,0.203169134599013,0.202396899772507,0.201371624443675,0.704063153012497,0.704429923501717,0.702029455051993,0.70078817527306,0.700303720968443,0.701347924800538,0.703091239850767,0.00463261925485021,0.0101356094000056
"grueptlxijwpfcbf0gfn","Thursday","afternoon",0,7,3,91,0.285045110660835,0.294089291939827,0.295809007714627,0.279568796001853,0.276961815965481,0.276961815965481,0.276961815965481,0.704879780663993,0.704057268180625,0.699606600401814,0.69963035570324,0.69963035570324,0.69963035570324,0.699536465888417,0.00582897992851251,0.0142974979378609
"grueptlxijwpfcbf0gfn","Friday","morning",0,7,3,20,0.406210909303969,0.420517204157113,0.420517204157113,0.406210909303969,0.406210909303969,0.390908201779871,0.390908201779871,0.713565750330186,0.713565750330186,0.715060237682787,0.715060237682787,0.71502335561626,0.71502335561626,0.715060237682787,0.00638193421698576,0.0208640157093765
"grueptlxijwpfcbf0gfn","Friday","afternoon",0,7,3,20,0.199075590815915,0.207168470281564,0.198786670543122,0.199075590815915,0.199075590815915,0.199075590815915,0.199075590815915,0.663045282823898,0.655745245269397,0.655190992714665,0.655190992714665,0.655190992714665,0.655190992714665,0.655190992714665,0.00368098159509202,0.00343558282208589
"grueptlxijwpfcbf0gfn","Monday","afternoon",0,7,2,41,0.188583530182989,0.203926774577086,0.195797370602813,0.188583530182989,0.188583530182989,0.188583530182989,0.188583530182989,0.684513237829101,0.681407543759414,0.677953760799233,0.677953760799233,0.677953760799233,0.677953760799233,0.677953760799233,0.00478755236385398,0.00145336411045567
"grueptlxijwpfcbf0gfn","Tuesday","morning",0,7,2,376,0.291240351341565,0.304184743569533,0.294831945268501,0.287498430857448,0.286850959107174,0.285637339170433,0.283915722912276,0.659733432135075,0.657856661323364,0.657238142271815,0.657438313896739,0.657321423925438,0.657326738272461,0.657378860398861,0.0070668314148837,0.00457393076239405
"grueptlxijwpfcbf0gfn","Tuesday","afternoon",0,7,3,203,0.197193215942303,0.221562635828956,0.204169273265057,0.193404426816306,0.192001527290285,0.190853793317479,0.190853793317479,0.676314424095712,0.670884705682718,0.666002929045854,0.665289115860783,0.664992886288926,0.664992886288926,0.667378583720151,0.00440304451721391,0.00646074873882645
"grueptlxijwpfcbf0gfn","Wednesday","morning",0,7,4,197,0.208050140731157,0.235889989198346,0.213830847537877,0.202142650404891,0.198261356226639,0.196237824863476,0.195437630731375,0.686167816677862,0.681268361043273,0.6779320977439,0.677183059204196,0.676571335413848,0.676162782199673,0.679884913391512,0.00314808521294292,0.0103922585722718
"grueptlxijwpfcbf0gfn","Wednesday","afternoon",0,7,3,141,0.202720967906253,0.23001538926189,0.206404830418868,0.197468113930655,0.196665149733377,0.194718595948775,0.191858220363972,0.63931922863926,0.630371651115193,0.628885460058505,0.628773259179438,0.62715002192904,0.627250475868952,0.630996704335044,0.00355981678809597,0.00726202624771578
"h8olkrvggts9e3hornrt","Thursday","afternoon",0,3,4,138,0.225596931157262,0.253552388342578,0.238556686855298,0.220579030502325,0.215675088560836,0.212958105490153,0.211854410225782,0.554586372279244,0.558151477203061,0.556324903554554,0.558570912940896,0.559550364569972,0.559399466168067,0.55908447853757,0.00823646422577236,0.000217566979548704
"h8olkrvggts9e3hornrt","Monday","afternoon",1,3,5,69,0.275242850055361,0.318197128745357,0.290730926040433,0.273274088473518,0.273274088473518,0.273274088473518,0.273274088473518,0.601869829863066,0.600476031649828,0.598427225620557,0.598427225620557,0.598427225620557,0.598427225620557,0.599344832375194,0.00584139721501062,0.0583549681378334
"1qqgqn6zzmfy4baropsp","Wednesday","afternoon",1,3,5,34,0.473946418968863,0.534584341531201,0.517288797050188,0.473946418968863,0.464312812853195,0.437708205110943,0.428822109524705,0.643076106398072,0.64338453255435,0.644250934647375,0.64318291448624,0.643247799154699,0.644421557900576,0.644250934647375,0.00841729371253667,0
"h8olkrvggts9e3hornrt","Wednesday","morning",0,6,3,2,0.830228034000771,1.59661328264533,0.830228034000771,0.830228034000771,0.830228034000771,0.830228034000771,0.830228034000771,0.664556962025316,0.614421338155515,0.614421338155515,0.614421338155515,0.614421338155515,0.614421338155515,0.614421338155515,0.00688468158347676,0
"h8olkrvggts9e3hornrt","Thursday","afternoon",0,7,2,5,0.352052315918744,0.520723004158391,0.520723004158391,0.310574176060996,0.310574176060996,0.310574176060996,0.310574176060996,0.613885237121433,0.613885237121433,0.653261740213576,0.653261740213576,0.653261740213576,0.653261740213576,0.655758748450466,0.00460617227084293,0.00184246890833717
"h8olkrvggts9e3hornrt","Monday","afternoon",0,6,1,2,0.585045677222986,0.585045677222986,0.585045677222986,0.585045677222986,0.346520938158187,0.346520938158187,0.346520938158187,0.576865893547428,0.576865893547428,0.576865893547428,0.593611428422784,0.593611428422784,0.593611428422784,0.576865893547428,0.003584229390681,0
"h8olkrvggts9e3hornrt","Tuesday","afternoon",0,7,1,5,0.482225077790839,0.567144908595929,0.482225077790839,0.482225077790839,0.482225077790839,0.482225077790839,0.482225077790839,0.658927320651773,0.639817912859447,0.639817912859447,0.639817912859447,0.639817912859447,0.639817912859447,0.639817912859447,0.00551267916207277,0
"h8olkrvggts9e3hornrt","Wednesday","morning",0,7,3,16,0.315702062092536,0.332183572869634,0.323340887955503,0.315702062092536,0.315702062092536,0.315702062092536,0.315702062092536,0.5868710536347,0.582604932985068,0.583535595156506,0.583535595156506,0.583535595156506,0.583535595156506,0.583535595156506,0.0055261893320519,0
"h8olkrvggts9e3hornrt","Wednesday","afternoon",0,5,2,33,0.265120297871789,0.274871243617626,0.275066743276552,0.25145334835027,0.25145334835027,0.23813630261727,0.234853172475344,0.572468592822602,0.573952634847109,0.556605750289104,0.556605750289104,0.548828535285761,0.54799971418175,0.564797339568567,0.00340301409820126,0.00952843947496354
"h8olkrvggts9e3hornrt","Wednesday","morning",0,7,3,63,0.346724302567201,0.386906508952399,0.355115499235088,0.315752921047108,0.303913225449677,0.289918770988075,0.289918770988075,0.623648629491565,0.622346688624291,0.614768794864792,0.612014548884668,0.60811658069474,0.60811658069474,0.620727982669407,0.00741485484479075,0.00358175191655146
"1qqgqn6zzmfy4baropsp","Thursday","morning",0,4,6,23,0.362641321960667,0.382058502937249,0.370221727937323,0.362641321960667,0.329092362857323,0.329092362857323,0.321065635385753,0.657654838937061,0.652638587044345,0.652544971820382,0.643526530247862,0.643526530247862,0.639251807977972,0.652544971820382,0.00301786576533076,0.00615644616127475
"h8olkrvggts9e3hornrt","Thursday","afternoon",0,6,3,93,0.336364570978921,0.381256145541969,0.346043662326741,0.320107746203311,0.312411132980667,0.301576517386839,0.301576517386839,0.630306150470948,0.619976482658038,0.624126924978052,0.621128479838838,0.624033503913417,0.624033503913417,0.623663403710887,0.00534930504754938,0.0366221653255304
"h8olkrvggts9e3hornrt","Monday","morning",0,4,3,81,0.334796977597144,0.379729846313134,0.347362527698739,0.318548516325379,0.315935788262046,0.302682439916471,0.299931229130186,0.600381615915242,0.591448185340955,0.591604409108117,0.59198032845475,0.587932237219098,0.587569768910613,0.592314508647491,0.00671446454990327,0.00682826903379993
"h8olkrvggts9e3hornrt","Monday","afternoon",0,4,3,92,0.313964815577751,0.370712589475903,0.337804707945356,0.299722635341889,0.294292227267273,0.285401764477475,0.283354061661352,0.5931041666081,0.595254062297616,0.59088284000936,0.590422889519853,0.591092413159348,0.591502450571767,0.59017211465209,0.0029605610968174,0.0392274345328305
"h8olkrvggts9e3hornrt","Wednesday","afternoon",0,4,3,106,0.272596623966242,0.312287904519487,0.285782855693023,0.267178261759628,0.251832080581772,0.250869290390111,0.248969517766676,0.621390198263233,0.609972113898349,0.600726581548213,0.595511134569148,0.595627901373531,0.596838634243447,0.601850399514692,0.00602202339986235,0.0378097040605644
"h8olkrvggts9e3hornrt","Thursday","morning",0,6,4,4,0.260340418530705,0.283003173180173,0.260340418530705,0.260340418530705,0.260340418530705,0.260340418530705,0.260340418530705,0.674541846277059,0.675509908936869,0.675509908936869,0.675509908936869,0.675509908936869,0.675509908936869,0.675509908936869,0.004739336492891,0
"h8olkrvggts9e3hornrt","Monday","morning",0,6,3,107,0.248356248974744,0.281630455238001,0.260622569800006,0.242812909429434,0.24031787309169,0.234685753885534,0.233102974488606,0.566346497963501,0.567721922849916,0.565964390958555,0.566714442778534,0.564750926164671,0.565284682548309,0.567957614670195,0.0064089480344532,0.00297995672939544
"h8olkrvggts9e3hornrt","Monday","afternoon",0,4,3,112,0.23135422843464,0.261362221429488,0.241189823700086,0.219064718539285,0.216304107656668,0.215298993234821,0.210712910768622,0.556387754511638,0.560293304018586,0.559265066576402,0.559326773393733,0.559097661062733,0.560190132006064,0.561915381040815,0.00381664524671885,0.0239513961911438
"h8olkrvggts9e3hornrt","Wednesday","afternoon",0,5,4,16,0.306515919542468,0.358670088777745,0.323773497136823,0.306515919542468,0.306515919542468,0.306515919542468,0.306515919542468,0.532933385136062,0.536024199556459,0.531689353750847,0.531689353750847,0.531689353750847,0.531689353750847,0.531689353750847,0.0033921302578019,0
"1qqgqn6zzmfy4baropsp","Thursday","afternoon",0,5,3,50,0.2816575982109,0.310497379011599,0.285322560379455,0.277398394136361,0.277398394136361,0.277398394136361,0.277398394136361,0.608556510201021,0.60495358389404,0.603968999018337,0.603968999018337,0.603968999018337,0.603968999018337,0.60335174978522,0.015910780669145,0
"h8olkrvggts9e3hornrt","Thursday","morning",0,3,3,227,0.346287276740642,0.376422343318033,0.356357344060415,0.334313606234629,0.33167679748,0.326921776274621,0.321916527615754,0.668925716065922,0.661330644251862,0.658429620173086,0.656468030111747,0.656455655567125,0.656080519269032,0.660054332386954,0.00728567288984559,0.0102040816326531
"h8olkrvggts9e3hornrt","Monday","morning",0,6,2,159,0.332849478532803,0.360782871030575,0.338922544892874,0.323805476479066,0.318739582065013,0.317789458757271,0.317789458757271,0.637529065836535,0.635270263302797,0.635317159080233,0.632242081882683,0.632816912105536,0.632816912105536,0.63593003424847,0.00713209751298841,0.0593624150757785
"h8olkrvggts9e3hornrt","Monday","afternoon",0,6,4,195,0.243004038095718,0.263010491049955,0.25061854210123,0.235190888677248,0.231001535004176,0.228194273639529,0.227417434180206,0.539605622804919,0.534531137501713,0.53697207392299,0.535424919614519,0.536201539001347,0.536607305586903,0.534622845049671,0.0055444575808227,0.0284561131721636
"h8olkrvggts9e3hornrt","Friday","morning",0,7,3,14,0.467818382412384,0.481405884145711,0.467818382412384,0.467818382412384,0.417412609968171,0.417412609968171,0.397938393397782,0.62011457498581,0.622618706329188,0.622618706329188,0.621742967385447,0.621742967385447,0.623504286554445,0.622618706329188,0.00467710019787732,0.0019787731606404
"h8olkrvggts9e3hornrt","Friday","afternoon",1,3,5,62,0.273362339026222,0.308159230851024,0.287628919148952,0.264061798504421,0.253481209651672,0.250769104541332,0.24728274138763,0.592426501144489,0.581617524679546,0.578027934939256,0.568859807423749,0.571387103595046,0.571197852613455,0.581871241257426,0.0056573275862069,0.0356950431034483
"h8olkrvggts9e3hornrt","Monday","morning",0,4,3,35,0.363186226577257,0.373186379969794,0.373186379969794,0.356022821356632,0.356022821356632,0.356022821356632,0.356022821356632,0.605063021144111,0.605063021144111,0.598399656456768,0.598399656456768,0.598399656456768,0.598399656456768,0.597053856769743,0.00558733537315418,0.0993747505653851
"h8olkrvggts9e3hornrt","Monday","afternoon",0,5,4,56,0.353726019835989,0.378078049644292,0.365754658779497,0.342165812317073,0.338071768989774,0.338071768989774,0.338071768989774,0.606052795304765,0.607680574347294,0.599426296739544,0.598419947296273,0.598419947296273,0.598419947296273,0.603360700535385,0.00609845701689934,0.0363703159441587
"1qqgqn6zzmfy4baropsp","Friday","morning",0,4,4,37,0.423777042963683,0.471340383382139,0.458984526510981,0.42139624314416,0.42139624314416,0.396623352608333,0.396623352608333,0.661442717227124,0.658334409769636,0.65412481710895,0.65412481710895,0.652973165718535,0.652973165718535,0.652498846914984,0.0107540327622859,0
"h8olkrvggts9e3hornrt","Wednesday","morning",0,5,3,130,0.334089908861175,0.35946054733454,0.34334453785647,0.326008123474455,0.322487711366636,0.316478666198704,0.310497217093009,0.616991058597978,0.613546198277591,0.611688107427637,0.612659596445081,0.611873413521117,0.610994945189252,0.61394086486806,0.00832769849460835,0.00441296843304032
"h8olkrvggts9e3hornrt","Thursday","morning",0,5,4,119,0.222993663176648,0.234475279064654,0.229031230234944,0.216346421624773,0.216346421624773,0.21331479442547,0.211935693253902,0.598419213380247,0.598629584417889,0.602361085176633,0.602361085176633,0.60236241114385,0.601101484927271,0.601560871203222,0.00606435279225176,0.0334422561747476
"h8olkrvggts9e3hornrt","Thursday","afternoon",0,7,3,12,0.097124947644417,0.134071689683442,0.104792436039195,0.0967369510017621,0.0967369510017621,0.0967369510017621,0.0967369510017621,0.507842730637144,0.541655008620916,0.547847900390045,0.547847900390045,0.547847900390045,0.547847900390045,0.540759434507836,0.0017105713308245,0.0485802257954157
"h8olkrvggts9e3hornrt","Wednesday","morning",0,7,1,15,0.468928507465,0.537660604783725,0.487877656819001,0.440168519309059,0.440168519309059,0.440168519309059,0.418832259372005,0.621972256101699,0.620234945913094,0.599504200737641,0.599504200737641,0.599504200737641,0.592199522772172,0.623598131580468,0.0065252854812398,0.0065252854812398
"h8olkrvggts9e3hornrt","Wednesday","afternoon",0,3,4,18,0.273107183816909,0.29071799879835,0.284431509162639,0.250851067743259,0.239608287634273,0.228772951065526,0.228772951065526,0.606851413861167,0.615138844632526,0.621356512240114,0.631828575527244,0.616851166703067,0.616851166703067,0.615315609413331,0.00568057679702862,0.0104872187022067
"i4fbug0lfnjnamnzfxrl","Friday","morning",0,6,5,111,0.240433480202232,0.264405513769356,0.25020918245081,0.236853832409584,0.225661518270874,0.22391386503194,0.22391386503194,0.618510989079384,0.619249410632007,0.621379917673483,0.62120666746153,0.619717568069498,0.619717568069498,0.621563432444113,0.00829006866521521,0.0282615977223246
"i4fbug0lfnjnamnzfxrl","Friday","afternoon",0,3,4,243,0.223386549569006,0.241879292556998,0.227162520197702,0.218359622890186,0.21567977481224,0.213872090092218,0.212441911786305,0.600834544903393,0.596702079034856,0.59500558425572,0.593149647251339,0.593264995903515,0.59372009519249,0.596473319898578,0.00690886965396769,0.0167422324285069
"i4fbug0lfnjnamnzfxrl","Monday","morning",0,5,2,135,0.275152845128284,0.309983692222575,0.289377766346805,0.264336095985484,0.261326273812109,0.257060224954388,0.25581263440766,0.616568880293537,0.61407781007157,0.613007008279803,0.612175389681103,0.612749104642396,0.613306967754303,0.6116434941902,0.00908567406743874,0.0308720967432337
"i4fbug0lfnjnamnzfxrl","Monday","afternoon",0,1,1,261,0.298204916954713,0.31780956597794,0.305241592803309,0.294065630376285,0.29216268664798,0.290794554508533,0.290794554508533,0.599772901133055,0.599960144666754,0.595149713664326,0.594924823995238,0.594957115359034,0.594957115359034,0.596842599344995,0.00994698146754017,0.00310743060338614
"i4fbug0lfnjnamnzfxrl","Tuesday","afternoon",0,3,3,178,0.260533855185638,0.28625611032191,0.268192475939638,0.253698681785026,0.253142246656246,0.251047534756147,0.249832841911094,0.604364975828914,0.603369754308611,0.603931497780404,0.604524605293295,0.604997740112217,0.605346355645747,0.604540095459892,0.00963578274760383,0.0144664536741214
"1qqgqn6zzmfy4baropsp","Sunday","morning",1,3,5,42,0.337465153639458,0.368372599909886,0.35683403866088,0.332723093458263,0.315290451645832,0.315290451645832,0.315290451645832,0.633920520173383,0.633711139108588,0.636094884683478,0.636032449619978,0.636032449619978,0.636032449619978,0.63565335395552,0.00944538629208041,0
"i4fbug0lfnjnamnzfxrl","Wednesday","afternoon",0,2,1,352,0.288031764561336,0.300588420941352,0.291003508631657,0.287126648084744,0.286434394973848,0.285252341475364,0.284700431250846,0.627049365474277,0.625283080384279,0.625738492437245,0.625974940118703,0.62586206866402,0.625402171367654,0.62553746813576,0.00731271789348375,0.0138176355545478
"i4fbug0lfnjnamnzfxrl","Thursday","morning",0,4,1,219,0.293764217697619,0.310653339906076,0.29857253455488,0.28907448275818,0.288250346989429,0.286149881047895,0.284015661456821,0.656208326000154,0.655489181441029,0.654695026036866,0.654568240251365,0.653710468836768,0.654224712446283,0.655487813534271,0.00939171538748601,0.00366961064809056
