"Name","Model","log_BF","BF","df","df_diff","Chi2","p","iv","dv","dframe"
"..2","lmerModLmerTest",-8.75211453333941,0.000158126607371419,5,2,1.05830035394683,0.589105392340383,"movement_distance","arousal","1000"
"..3","lmerModLmerTest",0.825440662079927,2.28288652523735,7,2,20.2134107447855,4.08050229589526e-05,"movement_distance","arousal","1000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"lockscreen_episodes.","arousal","1000"
"..2","lmerModLmerTest",-6.32283198426012,0.00179485330563783,5,2,5.91686545210541,0.0519001952874862,"lockscreen_episodes.","arousal","1000"
"..3","lmerModLmerTest",-8.06217668803583,0.000315239879087512,7,2,2.43817604455398,0.295499533068701,"lockscreen_episodes.","arousal","1000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"lockscreen_time","arousal","1000"
"..2","lmerModLmerTest",-5.91072093393996,0.00271023228446247,5,2,6.74108755274574,0.0343709421546754,"lockscreen_time","arousal","1000"
"..3","lmerModLmerTest",-8.73860874013371,0.00016027671943257,7,2,1.08531194035822,0.581202543980096,"lockscreen_time","arousal","1000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"recording_duration","valence","1000"
"..2","lmerModLmerTest",-6.22390982166144,0.00198148280793134,5,2,6.11470977730278,0.047011882566998,"recording_duration","valence","1000"
"..3","lmerModLmerTest",-8.9497601323601,0.00012976828352475,7,2,0.663009155905456,0.717842869958488,"recording_duration","valence","1000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"movement_episodes","valence","1000"
"..2","lmerModLmerTest",-7.54510034312443,0.000528694211611781,5,2,3.47232873437679,0.176194925212073,"movement_episodes","valence","1000"
"..3","lmerModLmerTest",2.73041925874895,15.3393168147167,7,2,24.0233679381236,6.07284132665032e-06,"movement_episodes","valence","1000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"mo_ep_sd_episode_duration","valence","1000"
"..2","lmerModLmerTest",-6.36127749302068,0.00172715886850506,5,2,5.83997443458429,0.0539343767233306,"mo_ep_sd_episode_duration","valence","1000"
"..3","lmerModLmerTest",1.39024523747503,4.01583476542308,7,2,21.3430198955757,2.31964815577216e-05,"mo_ep_sd_episode_duration","valence","1000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"mo_ep_mean_total_dist","valence","1000"
"..2","lmerModLmerTest",-8.52186979689395,0.000199066862562974,5,2,1.51878982683775,0.467949491319908,"mo_ep_mean_total_dist","valence","1000"
"..3","lmerModLmerTest",-4.53495633201237,0.0107273756591931,7,2,9.49261675660091,0.0086836930144386,"mo_ep_mean_total_dist","valence","1000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"mo_ep_sd_total_dist","valence","1000"
"..2","lmerModLmerTest",-8.52983545805546,0.00019748746222259,5,2,1.50285850451473,0.471691904015657,"mo_ep_sd_total_dist","valence","1000"
"..3","lmerModLmerTest",-4.19424777280619,0.0150820833493271,7,2,10.1740338750133,0.00617641707166072,"mo_ep_sd_total_dist","valence","1000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"mo_ep_sd_speed_mean","valence","1000"
"..2","lmerModLmerTest",-4.98670930277149,0.00682809676217491,5,2,8.58911081508268,0.0136426357621391,"mo_ep_sd_speed_mean","valence","1000"
"..3","lmerModLmerTest",-8.04022371510473,0.000322236852803417,7,2,2.48208199041619,0.289083127099129,"mo_ep_sd_speed_mean","valence","1000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"mo_ep_mean_abs_jerk_sd","valence","1000"
"..2","lmerModLmerTest",-2.38119047807231,0.0924404636343196,5,2,13.800148464481,0.00100771062165475,"mo_ep_mean_abs_jerk_sd","valence","1000"
"..3","lmerModLmerTest",2.42850511438519,11.3419145360082,7,2,23.419539649396,8.213184535931e-06,"mo_ep_mean_abs_jerk_sd","valence","1000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"mo_ep_sd_abs_jerk_sd","valence","1000"
"..2","lmerModLmerTest",-5.17081422078081,0.00567994220895374,5,2,8.22090097906403,0.0164003846602785,"mo_ep_sd_abs_jerk_sd","valence","1000"
"..3","lmerModLmerTest",-1.67219521579864,0.187834275953197,7,2,15.2181389890284,0.000495933112326126,"mo_ep_sd_abs_jerk_sd","valence","1000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"mo_ep_mean_angle_mean","valence","1000"
"..2","lmerModLmerTest",-0.250931665585085,0.778075539079073,5,2,18.0606660894555,0.000119722613546301,"mo_ep_mean_angle_mean","valence","1000"
"..3","lmerModLmerTest",3.49120712415606,32.8255483123029,7,2,25.5449436689378,2.83782729807685e-06,"mo_ep_mean_angle_mean","valence","1000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"mo_ep_sd_angle_mean","valence","1000"
"..2","lmerModLmerTest",-6.5462417166691,0.00143550049055932,5,2,5.47004598728745,0.0648925149713449,"mo_ep_sd_angle_mean","valence","1000"
"..3","lmerModLmerTest",-1.90310577771197,0.149104812951051,7,2,14.7563178652017,0.000624750034766313,"mo_ep_sd_angle_mean","valence","1000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"mo_ep_mean_angle_sd","valence","1000"
"..2","lmerModLmerTest",-2.00071069004662,0.135239135967361,5,2,14.5611080405324,0.000688803846672575,"mo_ep_mean_angle_sd","valence","1000"
"..3","lmerModLmerTest",17.0518078577607,25439352.8483255,7,2,52.666145136147,3.66177699685962e-12,"mo_ep_mean_angle_sd","valence","1000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"mo_ep_sd_x_flips","valence","1000"
"..2","lmerModLmerTest",-8.12183268672015,0.000296983882972422,5,2,2.31886404718534,0.313664284211827,"mo_ep_sd_x_flips","valence","1000"
"..3","lmerModLmerTest",7.82172828713919,2494.21240032661,7,2,34.205985994904,3.73477563750366e-08,"mo_ep_sd_x_flips","valence","1000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"mo_ep_mean_y_flips","valence","1000"
"..2","lmerModLmerTest",-8.67983749280029,0.000169978688115317,5,2,1.20285443502507,0.548028921200973,"mo_ep_mean_y_flips","valence","1000"
"..3","lmerModLmerTest",-0.12899256529272,0.878980500484017,7,2,18.3045442900402,0.000105978729930525,"mo_ep_mean_y_flips","valence","1000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"movement_distance","valence","1000"
"..2","lmerModLmerTest",-7.87503787983042,0.00038011455892172,5,2,2.81245366096482,0.245066217245779,"movement_distance","valence","1000"
"..3","lmerModLmerTest",-0.309374386122727,0.733905954381185,7,2,17.9437806483802,0.000126928030109169,"movement_distance","valence","1000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"lockscreen_episodes.","valence","1000"
"..2","lmerModLmerTest",-4.8414372555435,0.00789569775722847,5,2,8.87965490953866,0.011797974028288,"lockscreen_episodes.","valence","1000"
"..3","lmerModLmerTest",-7.9193428235285,0.000363641224444168,7,2,2.72384377356866,0.256167977702143,"lockscreen_episodes.","valence","1000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"lockscreen_time","valence","1000"
"..2","lmerModLmerTest",-3.22269759457959,0.0398474209582379,5,2,12.1171342314665,0.00233774821142434,"lockscreen_time","valence","1000"
"..3","lmerModLmerTest",-6.08144081596402,0.00228488218540278,7,2,6.39964778869762,0.0407693830649621,"lockscreen_time","valence","1000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"recording_duration","arousal","2000"
"..2","lmerModLmerTest",-9.03183497910322,0.00011954293300546,5,2,0.498859462419205,0.779245035511539,"recording_duration","arousal","2000"
"..3","lmerModLmerTest",-8.88043036460658,0.000139084295721543,7,2,0.801668691412488,0.669761000634416,"recording_duration","arousal","2000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"movement_episodes","arousal","2000"
"..2","lmerModLmerTest",-8.38618493534705,0.000227995438600744,5,2,1.79015954993156,0.408575003283814,"movement_episodes","arousal","2000"
"..3","lmerModLmerTest",5.50476752437498,245.861292276941,7,2,29.5720644693756,3.78885330880245e-07,"movement_episodes","arousal","2000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"mo_ep_mean_total_dist","arousal","2000"
"..2","lmerModLmerTest",-8.73163256264161,0.000161398747458033,5,2,1.09926429534244,0.577162081751691,"mo_ep_mean_total_dist","arousal","2000"
"..3","lmerModLmerTest",-8.52154147656256,0.000199132230991564,7,2,1.51944646750053,0.467795879206213,"mo_ep_mean_total_dist","arousal","2000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"mo_ep_sd_speed_mean","arousal","2000"
"..2","lmerModLmerTest",-6.51133876565109,0.00148648833083504,5,2,5.53985188932347,0.0626666453699401,"mo_ep_sd_speed_mean","arousal","2000"
"..3","lmerModLmerTest",-6.30829182826346,0.00182114140609122,7,2,5.94594576409872,0.051151018127105,"mo_ep_sd_speed_mean","arousal","2000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"mo_ep_mean_abs_jerk_sd","arousal","2000"
"..2","lmerModLmerTest",1.98917136705677,7.30947438088505,5,2,22.5408721547392,1.2744177244618e-05,"mo_ep_mean_abs_jerk_sd","arousal","2000"
"..3","lmerModLmerTest",5.32295696851361,204.989133109949,7,2,29.2084433576529,4.54430123498446e-07,"mo_ep_mean_abs_jerk_sd","arousal","2000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"mo_ep_sd_abs_jerk_sd","arousal","2000"
"..2","lmerModLmerTest",-5.53183859315504,0.00395870394795644,5,2,7.49885223431556,0.0235312461602695,"mo_ep_sd_abs_jerk_sd","arousal","2000"
"..3","lmerModLmerTest",-4.12927691235382,0.0160945123591065,7,2,10.303975595918,0.0057878881320866,"mo_ep_sd_abs_jerk_sd","arousal","2000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"mo_ep_mean_angle_mean","arousal","2000"
"..2","lmerModLmerTest",-2.31940906755517,0.09833167581657,5,2,13.9237112855153,0.000947337023410072,"mo_ep_mean_angle_mean","arousal","2000"
