"AIC","AICc","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma","pseudo_R2","iv","dv","dframe"
19656.1667370537,19656.1771779971,19707.1355900259,0.646921623390505,0.00386680701619729,0.645551037656029,0.575145388010286,0.580885414503271,0.644098305407379,"mo_ep_mean_y_flips","valence","1000"
19654.5203295547,19654.5307704981,19705.4891825269,0.647661287162308,0.00535624586332179,0.645763911579064,0.57430861945531,0.580353009016923,0.645141937838542,"movement_distance","valence","1000"
19662.0117681176,19662.022209061,19712.9806210898,0.644691120888917,0.00983457804295585,0.641162101572057,0.577044047559035,0.582087814749,0.641726047112668,"lockscreen_episodes.","valence","1000"
19655.1175826908,19655.1280236342,19706.086435663,0.645777371720277,0.012210077981065,0.641398823389764,0.57645890906053,0.581671082890937,0.642456527664891,"lockscreen_time","valence","1000"
21601.7203509094,21601.7307918528,21652.6892038816,0.561175013839175,0.000796424214145895,0.560825244429597,0.634030883125369,0.639171683665198,0.565866355493996,"recording_duration","arousal","2000"
21571.3557287792,21571.3661697226,21622.3245817514,0.566834378975648,0.00412714775042704,0.5650392316189,0.628735145382407,0.635660178057903,0.57316060190923,"movement_episodes","arousal","2000"
21601.4487940796,21601.459235023,21652.4176470517,0.561654721380292,0.000480962206504496,0.561443792419018,0.633724190127586,0.638988508080309,0.566290657967295,"mo_ep_mean_total_dist","arousal","2000"
21591.5718132116,21591.5822541551,21642.5406661838,0.563461468350201,0.0138125796313691,0.55734729257992,0.632099984813416,0.63802185543489,0.568536059618202,"mo_ep_sd_speed_mean","arousal","2000"
21551.9656873252,21551.9761282686,21602.9345402974,0.568607409163788,0.0439018212387488,0.548798857252152,0.629510990351334,0.636043437324503,0.572088610152549,"mo_ep_mean_abs_jerk_sd","arousal","2000"
21585.2702232974,21585.2806642408,21636.2390762696,0.564425783101009,0.0164565478611873,0.557137800112652,0.631164124712891,0.637396933044627,0.569825533103561,"mo_ep_sd_abs_jerk_sd","arousal","2000"
21573.4061556487,21573.4165965921,21624.3750086208,0.565614268996693,0.0446465126263988,0.545314130586895,0.631040800984483,0.637260763294946,0.569993026148153,"mo_ep_mean_angle_mean","arousal","2000"
21590.4764367404,21590.4868776838,21641.4452897126,0.563641543873933,0.0198015393939888,0.554826421726589,0.631941922129041,0.637947010034306,0.568755216245613,"mo_ep_sd_angle_mean","arousal","2000"
21562.6369685197,21562.6474094632,21613.6058214919,0.567050371917027,0.0357602086453216,0.550993817134725,0.629423394592088,0.636096578695827,0.572214060596399,"mo_ep_mean_angle_sd","arousal","2000"
21603.8601253555,21603.8705662989,21654.8289783277,NA,0.000304112855603773,NA,0.634370203750854,0.639353236040866,0.565396053817761,"mo_ep_mean_y_flips","arousal","2000"
21574.6857091237,21574.6961500671,21625.6545620959,0.565585927377552,0.00350748611479752,0.564056862877253,0.629483614999026,0.636177306596168,0.572133167466928,"mo_ep_sd_y_flips","arousal","2000"
21582.5821713158,21582.5926122592,21633.551024288,0.564836868620054,0.00265047546363327,0.563680414263757,0.630162347520288,0.636699021221936,0.571203054587423,"movement_distance","arousal","2000"
21593.4963825141,21593.5068234575,21644.4652354863,0.560395506115184,0.00988954386806082,0.556004594071032,0.633400454039163,0.638784798612619,0.566738034475982,"lockscreen_episodes.","arousal","2000"
21594.1817825948,21594.1922235382,21645.150635567,0.560972172378775,0.0113840215207399,0.555916718748001,0.633643072073281,0.638921130324229,0.566402167590646,"lockscreen_time","arousal","2000"
19668.0390123487,19668.0494532921,19719.0078653209,0.645129428479984,0.000294454582937428,0.645024904436266,0.577592445905857,0.582410821128904,0.641039226875428,"recording_duration","valence","2000"
19652.3389308194,19652.3493717628,19703.3077837916,0.647998388883615,0.0127989102264289,0.64343474215864,0.574356907592269,0.580378314686075,0.645081579243831,"movement_episodes","valence","2000"
19669.2994975778,19669.3099385212,19720.26835055,0.645368404772806,0.000257155957696615,0.645277185687775,0.577000326066938,0.582096719422161,0.641781669918843,"mo_ep_mean_total_dist","valence","2000"
19666.6673993979,19666.6778403413,19717.6362523701,0.646043050591805,0.0134808362971047,0.641206210247736,0.57647329098382,0.581821174602677,0.642442280642397,"mo_ep_sd_speed_mean","valence","2000"
19640.5296128246,19640.540053768,19691.4984657968,0.648321743339088,0.0516190989479471,0.629180368066469,0.574496786848573,0.580434290937524,0.644906206191325,"mo_ep_mean_abs_jerk_sd","valence","2000"
19654.1311757291,19654.1416166725,19705.1000287012,0.647176869190721,0.0210500801986234,0.639590214297311,0.57518902561106,0.580941511268625,0.644044661999962,"mo_ep_sd_abs_jerk_sd","valence","2000"
19640.886042851,19640.8964837944,19691.8548958232,0.648798160810506,0.0560855838908635,0.627930421237588,0.574561241972175,0.580495259001233,0.644826430714773,"mo_ep_mean_angle_mean","valence","2000"
19663.5133355736,19663.523776517,19714.4821885458,0.645876469104815,0.0141208656939776,0.640804315080206,0.576426608714432,0.581766664600035,0.642499971364,"mo_ep_sd_angle_mean","valence","2000"
19608.0917433227,19608.1021842661,19659.0605962949,0.650717537851283,0.0500852615340619,0.632301249780807,0.572491760640001,0.578816837228096,0.647391875109509,"mo_ep_mean_angle_sd","valence","2000"
19657.1337224066,19657.14416335,19708.1025753788,0.647065062197161,0.000785921416838869,0.64678746490113,0.574986182343412,0.580789549826906,0.644297111719215,"mo_ep_mean_y_flips","valence","2000"
19634.8332045062,19634.8436454496,19685.8020574784,0.649200072695485,0.0040981770835066,0.647756516523688,0.572743346059342,0.579134258739986,0.64708401795028,"mo_ep_sd_y_flips","valence","2000"
19654.7970754326,19654.807516376,19705.7659284048,0.647638264248503,0.0051561562851476,0.645812015646857,0.574339707990285,0.580374671367907,0.645103240010005,"movement_distance","valence","2000"
19662.0117681176,19662.022209061,19712.9806210898,0.644691120888917,0.00983457804295585,0.641162101572057,0.577044047559035,0.582087814749,0.641726047112668,"lockscreen_episodes.","valence","2000"
19655.1175826908,19655.1280236342,19706.086435663,0.645777371720277,0.012210077981065,0.641398823389764,0.57645890906053,0.581671082890937,0.642456527664891,"lockscreen_time","valence","2000"
21601.7203509094,21601.7307918528,21652.6892038816,0.561175013839175,0.000796424214145895,0.560825244429597,0.634030883125369,0.639171683665198,0.565866355493996,"recording_duration","arousal","3000"
21571.4011979261,21571.4116388696,21622.3700508983,0.566807146242989,0.00465637888252347,0.56478059981872,0.628823458079402,0.635725163850095,0.57303960967083,"movement_episodes","arousal","3000"
21601.6575146577,21601.6679556011,21652.6263676298,0.561780549791209,7.89723463069748e-05,0.5617459398398,0.633568855840479,0.638908175286092,0.566505980883104,"mo_ep_mean_total_dist","arousal","3000"
21587.861330389,21587.8717713324,21638.8301833612,0.563915586330099,0.00303272549511608,0.5625890389567,0.631059969505654,0.637316992608464,0.569968510614031,"mo_ep_sd_total_dist","arousal","3000"
21587.8349633099,21587.8454042534,21638.8038162821,0.563837258057626,0.0131192008785229,0.558039084020434,0.631354546310669,0.637541831842148,0.569564028407812,"mo_ep_sd_speed_mean","arousal","3000"
21554.5905695263,21554.6010104697,21605.5594224984,0.568220765463351,0.045061860896661,0.547845858432172,0.629469716974646,0.636062792314455,0.572147446249522,"mo_ep_mean_speed_sd","arousal","3000"
21587.1393992627,21587.1498402061,21638.1082522349,0.563964080590129,0.0138570706411951,0.557836996617332,0.631334719440882,0.637516470702657,0.569590818632485,"mo_ep_sd_abs_jerk_sd","arousal","3000"
21571.1100935267,21571.1205344701,21622.0789464989,0.56583053017216,0.0376692557231915,0.548835499219015,0.630161441937949,0.636675555842945,0.571203268763007,"mo_ep_mean_angle_mean","arousal","3000"
21578.7742387228,21578.7846796662,21629.743091695,0.564966137987614,0.0141782532897896,0.558709408202711,0.630148188240547,0.6367115228772,0.571223526454002,"mo_ep_sd_angle_mean","arousal","3000"
21554.8152466178,21554.8256875612,21605.78409959,0.567915796965796,0.0323000454408884,0.553493620622248,0.628385937521094,0.635329764164705,0.573635370477723,"mo_ep_mean_angle_sd","arousal","3000"
21603.2445643281,21603.2550052715,21654.2134173003,0.561654643115666,6.75464789597837e-06,0.561651682227123,0.633736464689233,0.639018419476828,0.566274508042089,"mo_ep_mean_y_flips","arousal","3000"
21582.6306814235,21582.6411223669,21633.5995343957,0.564832609626876,0.00263942697542286,0.563680977428812,0.630167618352539,0.636702792151462,0.571195815539626,"movement_distance","arousal","3000"
21577.9102979793,21577.9207389227,21628.8791509515,0.563176275844991,0.0179461103126215,0.555193733518977,0.630593276318244,0.636970150651455,0.570609407716534,"no_movement","arousal","3000"
21593.4963825141,21593.5068234575,21644.4652354863,0.560395506115184,0.00988954386806082,0.556004594071032,0.633400454039163,0.638784798612619,0.566738034475982,"lockscreen_episodes.","arousal","3000"
21594.1817825948,21594.1922235382,21645.150635567,0.560972172378775,0.0113840215207399,0.555916718748001,0.633643072073281,0.638921130324229,0.566402167590646,"lockscreen_time","arousal","3000"
19668.0390123487,19668.0494532921,19719.0078653209,0.645129428479984,0.000294454582937428,0.645024904436266,0.577592445905857,0.582410821128904,0.641039226875428,"recording_duration","valence","3000"
19657.5196242299,19657.5300651734,19708.4884772021,0.647580768163097,0.0126404532145172,0.64306899853831,0.574956746850694,0.580808909554361,0.644334945461227,"movement_episodes","valence","3000"
19667.3475411501,19667.3579820935,19718.3163941223,0.645980278731381,1.73359226577333e-05,0.645974141366477,0.576391802335574,0.581730834863736,0.642543111648099,"mo_ep_mean_total_dist","valence","3000"
19660.1582677424,19660.1687086858,19711.1271207146,0.646744163493364,0.00472075186927522,0.645068620520221,0.57510643219328,0.58090949031053,0.644148326985752,"mo_ep_sd_total_dist","valence","3000"
19665.4943124274,19665.5047533708,19716.4631653996,0.645795614042558,0.0117932064000393,0.641568558067585,0.576558996139983,0.581853190869539,0.642334534335986,"mo_ep_sd_speed_mean","valence","3000"
19641.2819199517,19641.2923608951,19692.2507729239,0.649357669260604,0.0571457560320427,0.628105475493503,0.574347674532352,0.580364806792949,0.645092860194877,"mo_ep_mean_speed_sd","valence","3000"
19658.1293199588,19658.1397609023,19709.098172931,0.646708713580782,0.0172981575447855,0.640489850373595,0.575510937104576,0.581171341557293,0.643643543654485,"mo_ep_sd_abs_jerk_sd","valence","3000"
19636.9452867186,19636.9557276621,19687.9141396908,0.649528611298262,0.0482653669427525,0.631755137904436,0.573555951089713,0.579797202036319,0.646077333285042,"mo_ep_mean_angle_mean","valence","3000"
19668.2871001866,19668.29754113,19719.2559531588,0.645262590583297,0.00835111120329555,0.642275190922513,0.577087120515491,0.582174471067254,0.641673672768907,"mo_ep_sd_angle_mean","valence","3000"
19605.9833175363,19605.9937584797,19656.9521705085,0.65079292982962,0.0459819531927059,0.63396177741183,0.572229627355119,0.578615281818209,0.64771655902343,"mo_ep_mean_angle_sd","valence","3000"
19648.8538287179,19648.8642696613,19699.82268169,0.647845465408628,8.58979827280471e-05,0.647815213445916,0.574140678939166,0.580175387419331,0.645349123099293,"mo_ep_mean_y_flips","valence","3000"
19654.7155900369,19654.7260309803,19705.6844430091,0.647650318980374,0.00513443682179554,0.645831865067269,0.574327270790288,0.58036589560802,0.64511871827037,"movement_distance","valence","3000"
19639.0925446897,19639.1029856331,19690.0613976619,0.646779364565947,0.0252804873280064,0.637618175442316,0.573579597619803,0.579791087054517,0.646047232496674,"no_movement","valence","3000"
19662.0117681176,19662.022209061,19712.9806210898,0.644691120888917,0.00983457804295585,0.641162101572057,0.577044047559035,0.582087814749,0.641726047112668,"lockscreen_episodes.","valence","3000"
19655.1175826908,19655.1280236342,19706.086435663,0.645777371720277,0.012210077981065,0.641398823389764,0.57645890906053,0.581671082890937,0.642456527664891,"lockscreen_time","valence","3000"
