"effect","group","term","estimate","std.error","statistic","df","p.value","conf.low","conf.high","iv","dv","dframe"
"fixed",NA,"mo_ep_mean_angle_mean_between",-0.403951262350669,0.111516112879747,-3.62235780928151,168.634640097933,0.00038598738860296,-0.624098710350902,-0.183803814350436,"mo_ep_mean_angle_mean","valence","3000"
"ran_pars","ID","sd__(Intercept)",0.756785459801787,NA,NA,NA,NA,NA,NA,"mo_ep_mean_angle_mean","valence","3000"
"ran_pars","ID","cor__(Intercept).mo_ep_mean_angle_mean_within",0.106209960152697,NA,NA,NA,NA,NA,NA,"mo_ep_mean_angle_mean","valence","3000"
"ran_pars","ID","sd__mo_ep_mean_angle_mean_within",0.0746847059646784,NA,NA,NA,NA,NA,NA,"mo_ep_mean_angle_mean","valence","3000"
"ran_pars","Residual","sd__Observation",0.579797202036319,NA,NA,NA,NA,NA,NA,"mo_ep_mean_angle_mean","valence","3000"
"fixed",NA,"(Intercept)",-0.039319653525235,0.0610324887913874,-0.644241359051109,169.597986062037,0.520289283772969,-0.159800853443889,0.0811615463934187,"mo_ep_sd_angle_mean","valence","3000"
"fixed",NA,"mo_ep_sd_angle_mean_within",-0.00704892823468475,0.00689186520455363,-1.02278962595312,116.689884304838,0.308523033333221,-0.020698285150195,0.00660042868082555,"mo_ep_sd_angle_mean","valence","3000"
"fixed",NA,"mo_ep_sd_angle_mean_between",-0.311150382149208,0.21101544253684,-1.47453844329373,169.162759327767,0.142195304870733,-0.727713171314765,0.105412407016348,"mo_ep_sd_angle_mean","valence","3000"
"ran_pars","ID","sd__(Intercept)",0.779604112541453,NA,NA,NA,NA,NA,NA,"mo_ep_sd_angle_mean","valence","3000"
"ran_pars","ID","cor__(Intercept).mo_ep_sd_angle_mean_within",0.180384445502069,NA,NA,NA,NA,NA,NA,"mo_ep_sd_angle_mean","valence","3000"
"ran_pars","ID","sd__mo_ep_sd_angle_mean_within",0.0306330603052375,NA,NA,NA,NA,NA,NA,"mo_ep_sd_angle_mean","valence","3000"
"ran_pars","Residual","sd__Observation",0.582174471067254,NA,NA,NA,NA,NA,NA,"mo_ep_sd_angle_mean","valence","3000"
"fixed",NA,"(Intercept)",-0.0286454760373927,0.0590428043763063,-0.485164557137602,169.16078961916,0.628187339178217,-0.145201103619659,0.0879101515448735,"mo_ep_mean_angle_sd","valence","3000"
"fixed",NA,"mo_ep_mean_angle_sd_within",-0.0077314194348652,0.0101575319862397,-0.761151374697991,132.283110197697,0.4479213933946,-0.0278236238977692,0.0123607850280388,"mo_ep_mean_angle_sd","valence","3000"
"fixed",NA,"mo_ep_mean_angle_sd_between",-0.37094380864429,0.106784357491399,-3.47376542181442,168.577323558624,0.000652322726127049,-0.581750668280058,-0.160136949008522,"mo_ep_mean_angle_sd","valence","3000"
"ran_pars","ID","sd__(Intercept)",0.758331101390468,NA,NA,NA,NA,NA,NA,"mo_ep_mean_angle_sd","valence","3000"
"ran_pars","ID","cor__(Intercept).mo_ep_mean_angle_sd_within",0.0470850018954346,NA,NA,NA,NA,NA,NA,"mo_ep_mean_angle_sd","valence","3000"
"ran_pars","ID","sd__mo_ep_mean_angle_sd_within",0.0838962832619679,NA,NA,NA,NA,NA,NA,"mo_ep_mean_angle_sd","valence","3000"
"ran_pars","Residual","sd__Observation",0.578615281818209,NA,NA,NA,NA,NA,NA,"mo_ep_mean_angle_sd","valence","3000"
"fixed",NA,"(Intercept)",-0.0532804161533757,0.0608142219324178,-0.876117698465099,169.64552238419,0.382204906894036,-0.173330504593918,0.066769672287167,"mo_ep_mean_y_flips","valence","3000"
"fixed",NA,"mo_ep_mean_y_flips_within",-0.00344865964246327,0.00913488838843035,-0.3775261936239,130.384155247014,0.706396432601637,-0.02152044362402,0.0146231243390935,"mo_ep_mean_y_flips","valence","3000"
"fixed",NA,"mo_ep_mean_y_flips_between",-0.0154036504560417,0.107873109422714,-0.142794163795543,169.277661373837,0.886622571514667,-0.228353485061538,0.197546184149454,"mo_ep_mean_y_flips","valence","3000"
"ran_pars","ID","sd__(Intercept)",0.784877778005422,NA,NA,NA,NA,NA,NA,"mo_ep_mean_y_flips","valence","3000"
"ran_pars","ID","cor__(Intercept).mo_ep_mean_y_flips_within",-0.116641883025538,NA,NA,NA,NA,NA,NA,"mo_ep_mean_y_flips","valence","3000"
"ran_pars","ID","sd__mo_ep_mean_y_flips_within",0.0677530677328207,NA,NA,NA,NA,NA,NA,"mo_ep_mean_y_flips","valence","3000"
"ran_pars","Residual","sd__Observation",0.580175387419331,NA,NA,NA,NA,NA,NA,"mo_ep_mean_y_flips","valence","3000"
"fixed",NA,"(Intercept)",-0.0574370412700131,0.0604384022157103,-0.950340167250201,169.739587730787,0.343290618535134,-0.176744769215317,0.0618706866752904,"movement_distance","valence","3000"
"fixed",NA,"movement_distance_within",-0.00626139125037196,0.00848797720430343,-0.737677670387406,99.3417452845376,0.46244925682461,-0.0231026627956382,0.0105798802948943,"movement_distance","valence","3000"
"fixed",NA,"movement_distance_between",0.155574104842448,0.12618528691866,1.23290209691984,169.968746647601,0.219314793402509,-0.0935180881423707,0.404666297827267,"movement_distance","valence","3000"
"ran_pars","ID","sd__(Intercept)",0.781687000760999,NA,NA,NA,NA,NA,NA,"movement_distance","valence","3000"
"ran_pars","ID","cor__(Intercept).movement_distance_within",-0.11946115236284,NA,NA,NA,NA,NA,NA,"movement_distance","valence","3000"
"ran_pars","ID","sd__movement_distance_within",0.063021483183525,NA,NA,NA,NA,NA,NA,"movement_distance","valence","3000"
"ran_pars","Residual","sd__Observation",0.58036589560802,NA,NA,NA,NA,NA,NA,"movement_distance","valence","3000"
"fixed",NA,"(Intercept)",-0.0606718468876276,0.0592638900710263,-1.02375741475819,169.768854154597,0.307406427955895,-0.177660897933209,0.0563172041579541,"no_movement","valence","3000"
"fixed",NA,"no_movement_within",0.0065237322376887,0.00874336097338146,0.746135525863536,103.429416987429,0.457278070725995,-0.0108158064884476,0.023863270963825,"no_movement","valence","3000"
"fixed",NA,"no_movement_between",-0.378540978527827,0.131247587252506,-2.88417476048193,171.013888917591,0.00442930701010622,-0.637614897449914,-0.11946705960574,"no_movement","valence","3000"
"ran_pars","ID","sd__(Intercept)",0.766526561917725,NA,NA,NA,NA,NA,NA,"no_movement","valence","3000"
"ran_pars","ID","cor__(Intercept).no_movement_within",0.110655669690176,NA,NA,NA,NA,NA,NA,"no_movement","valence","3000"
"ran_pars","ID","sd__no_movement_within",0.0686883385177918,NA,NA,NA,NA,NA,NA,"no_movement","valence","3000"
"ran_pars","Residual","sd__Observation",0.579791087054517,NA,NA,NA,NA,NA,NA,"no_movement","valence","3000"
"fixed",NA,"(Intercept)",-0.0187391845659992,0.0631413748564238,-0.296781383183529,169.877083306428,0.766995972969457,-0.143381960011424,0.105903590879426,"lockscreen_episodes.","valence","3000"
"fixed",NA,"lockscreen_episodes._within",-0.0259614283516509,0.011489050611078,-2.25966698472181,102.382640026784,0.0259601258975517,-0.048748883550531,-0.0031739731527707,"lockscreen_episodes.","valence","3000"
"fixed",NA,"lockscreen_episodes._between",-0.387618969697547,0.214094813986767,-1.81050144316669,171.208176963772,0.0719713625253353,-0.810224330339749,0.0349863909446556,"lockscreen_episodes.","valence","3000"
"ran_pars","ID","sd__(Intercept)",0.777626802150255,NA,NA,NA,NA,NA,NA,"lockscreen_episodes.","valence","3000"
"ran_pars","ID","cor__(Intercept).lockscreen_episodes._within",-0.106007279009877,NA,NA,NA,NA,NA,NA,"lockscreen_episodes.","valence","3000"
"ran_pars","ID","sd__lockscreen_episodes._within",0.0484766421642089,NA,NA,NA,NA,NA,NA,"lockscreen_episodes.","valence","3000"
"ran_pars","Residual","sd__Observation",0.582087814749,NA,NA,NA,NA,NA,NA,"lockscreen_episodes.","valence","3000"
"fixed",NA,"(Intercept)",-0.0154480200459648,0.0632291058540826,-0.244318179694254,169.928692791645,0.807279152384071,-0.140263706889336,0.109367666797406,"lockscreen_time","valence","3000"
"fixed",NA,"lockscreen_time_within",-0.0293450837054761,0.0117305894803283,-2.50158645093552,103.429134396058,0.0139317873425556,-0.0526087940533646,-0.00608137335758761,"lockscreen_time","valence","3000"
"fixed",NA,"lockscreen_time_between",-0.403819114334868,0.207992912951424,-1.94150420129545,169.964083895208,0.0538508709712479,-0.81440122155736,0.00676299288762411,"lockscreen_time","valence","3000"
"ran_pars","ID","sd__(Intercept)",0.777230662863992,NA,NA,NA,NA,NA,NA,"lockscreen_time","valence","3000"
"ran_pars","ID","cor__(Intercept).lockscreen_time_within",-0.129161859834122,NA,NA,NA,NA,NA,NA,"lockscreen_time","valence","3000"
"ran_pars","ID","sd__lockscreen_time_within",0.0577612909928426,NA,NA,NA,NA,NA,NA,"lockscreen_time","valence","3000"
"ran_pars","Residual","sd__Observation",0.581671082890937,NA,NA,NA,NA,NA,NA,"lockscreen_time","valence","3000"
