"Name","Model","log_BF","BF","df","df_diff","Chi2","p","iv","dv","dframe"
"..3","lmerModLmerTest",-8.81008058876068,0.000149221229900217,7,2,0.535969487811599,0.764919450697043,"task_angle_sd","valence","iqr_out_2.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"task_x_flips","valence","iqr_out_2.5"
"..2","lmerModLmerTest",-8.9394153117164,0.00013111768074534,5,2,0.277300041900162,0.870532643338168,"task_x_flips","valence","iqr_out_2.5"
"..3","lmerModLmerTest",-8.11956370150529,0.000297658500070624,7,2,1.9170032623224,0.383467030776978,"task_x_flips","valence","iqr_out_2.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"task_y_flips","valence","iqr_out_2.5"
"..2","lmerModLmerTest",-7.57081303449831,0.000515273343257814,5,2,3.01450459633634,0.221517807395095,"task_y_flips","valence","iqr_out_2.5"
"..3","lmerModLmerTest",-8.62148746954972,0.000180192025108378,7,2,0.913155726235345,0.633447685261629,"task_y_flips","valence","iqr_out_2.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"trial_mean_duration","valence","iqr_out_2.5"
"..2","lmerModLmerTest",-7.06026637837749,0.000858549364524681,5,2,4.03559790857798,0.132947767389943,"trial_mean_duration","valence","iqr_out_2.5"
"..3","lmerModLmerTest",-4.10284020696236,0.0165256723544883,7,2,9.95045025140826,0.006906963829318,"trial_mean_duration","valence","iqr_out_2.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"trial_sd_duration","valence","iqr_out_2.5"
"..2","lmerModLmerTest",-7.97189035152678,0.000345026148335987,5,2,2.2123499622794,0.330821944244235,"trial_sd_duration","valence","iqr_out_2.5"
"..3","lmerModLmerTest",-6.02726648332191,0.0024120784317854,7,2,6.10159769868915,0.0473211068527004,"trial_sd_duration","valence","iqr_out_2.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"trial_mean_trial_move_offset","valence","iqr_out_2.5"
"..2","lmerModLmerTest",-8.41743356890493,0.000220981058358472,5,2,1.32126352752312,0.516524909670998,"trial_mean_trial_move_offset","valence","iqr_out_2.5"
"..3","lmerModLmerTest",-3.62276383016251,0.0267087559225208,7,2,10.9106030050079,0.00427358808994044,"trial_mean_trial_move_offset","valence","iqr_out_2.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"trial_sd_trial_move_offset","valence","iqr_out_2.5"
"..2","lmerModLmerTest",-8.08795422495859,0.000307217612813002,5,2,1.98022221541578,0.371535408281059,"trial_sd_trial_move_offset","valence","iqr_out_2.5"
"..3","lmerModLmerTest",-5.29332852073458,0.00502500655412394,7,2,7.56947362386381,0.0227148402650214,"trial_sd_trial_move_offset","valence","iqr_out_2.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"trial_mean_total_dist","valence","iqr_out_2.5"
"..2","lmerModLmerTest",-8.19803165453231,0.000275194715487725,5,2,1.76006735626834,0.414768942802255,"trial_mean_total_dist","valence","iqr_out_2.5"
"..3","lmerModLmerTest",0.528115358632931,1.69573344581129,7,2,19.2123613825988,6.73114170682655e-05,"trial_mean_total_dist","valence","iqr_out_2.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"trial_sd_total_dist","valence","iqr_out_2.5"
"..2","lmerModLmerTest",-8.95086391606219,0.000129625126430116,5,2,0.254402833208587,0.880556296075423,"trial_sd_total_dist","valence","iqr_out_2.5"
"..3","lmerModLmerTest",-6.93254205878566,0.000975517889971165,7,2,4.29104654776347,0.117006794422685,"trial_sd_total_dist","valence","iqr_out_2.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"trial_sd_distance_overshoot","valence","iqr_out_2.5"
"..2","lmerModLmerTest",-5.90589879078379,0.00272333297383849,5,2,6.34433308376538,0.0419126938586322,"trial_sd_distance_overshoot","valence","iqr_out_2.5"
"..3","lmerModLmerTest",-5.86005326363102,0.00285109181913262,7,2,6.43602413807093,0.0400345651590892,"trial_sd_distance_overshoot","valence","iqr_out_2.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"trial_mean_speed_mean","valence","iqr_out_2.5"
"..2","lmerModLmerTest",-8.50490754033763,0.000202472285940351,5,2,1.14631558465771,0.563742443453411,"trial_mean_speed_mean","valence","iqr_out_2.5"
"..3","lmerModLmerTest",-1.02080176726395,0.360305942824291,7,2,16.1145271308051,0.000316792502263207,"trial_mean_speed_mean","valence","iqr_out_2.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"trial_sd_speed_mean","valence","iqr_out_2.5"
"..2","lmerModLmerTest",-7.40379365871377,0.000608938269737035,5,2,3.34854334790543,0.187444650599645,"trial_sd_speed_mean","valence","iqr_out_2.5"
"..3","lmerModLmerTest",-0.224777845543031,0.798693632402223,7,2,17.7065749742469,0.00014291114462038,"trial_sd_speed_mean","valence","iqr_out_2.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"trial_sd_speed_sd","valence","iqr_out_2.5"
"..2","lmerModLmerTest",-7.65420990915754,0.000474044239115246,5,2,2.84771084701788,0.240783901141053,"trial_sd_speed_sd","valence","iqr_out_2.5"
"..3","lmerModLmerTest",-7.32695455558587,0.000657573143267755,7,2,3.50222155416304,0.173581026500394,"trial_sd_speed_sd","valence","iqr_out_2.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"trial_sd_abs_jerk_mean","valence","iqr_out_2.5"
"..2","lmerModLmerTest",-7.84917875058454,0.000390072183299068,5,2,2.45777316416388,0.292618202718901,"trial_sd_abs_jerk_mean","valence","iqr_out_2.5"
"..3","lmerModLmerTest",-2.29571439566644,0.100689435471838,7,2,13.5647018740001,0.00113360672520143,"trial_sd_abs_jerk_mean","valence","iqr_out_2.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"trial_sd_abs_jerk_sd","valence","iqr_out_2.5"
"..2","lmerModLmerTest",-9.07735612269425,0.000114223200721489,5,2,0.00141841994445713,0.999291041457721,"trial_sd_abs_jerk_sd","valence","iqr_out_2.5"
"..3","lmerModLmerTest",-1.1428802928267,0.318899174732329,7,2,15.8703700796796,0.000357925734061298,"trial_sd_abs_jerk_sd","valence","iqr_out_2.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"trial_mean_angle_mean","valence","iqr_out_2.5"
"..2","lmerModLmerTest",-8.45155520057051,0.000213568015860597,5,2,1.25302026419195,0.534453723080498,"trial_mean_angle_mean","valence","iqr_out_2.5"
"..3","lmerModLmerTest",-5.57597546389115,0.00378777893788865,7,2,7.00417973755248,0.0301343407519794,"trial_mean_angle_mean","valence","iqr_out_2.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"trial_sd_angle_mean","valence","iqr_out_2.5"
"..2","lmerModLmerTest",-8.99783724807276,0.000123676997710922,5,2,0.160456169187455,0.922905821779429,"trial_sd_angle_mean","valence","iqr_out_2.5"
"..3","lmerModLmerTest",-8.55848325553416,0.000191910151666526,7,2,1.03916415426647,0.594769063628523,"trial_sd_angle_mean","valence","iqr_out_2.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"trial_mean_angle_sd","valence","iqr_out_2.5"
"..2","lmerModLmerTest",-8.27662014858015,0.000254395567860988,5,2,1.60289036817267,0.44868007004738,"trial_mean_angle_sd","valence","iqr_out_2.5"
"..3","lmerModLmerTest",-8.91879720345514,0.000133849141293804,7,2,0.318536258422682,0.852767676387734,"trial_mean_angle_sd","valence","iqr_out_2.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"trial_sd_angle_sd","valence","iqr_out_2.5"
"..2","lmerModLmerTest",-5.59644184717581,0.00371104471680952,5,2,6.96324697098134,0.0307574362255979,"trial_sd_angle_sd","valence","iqr_out_2.5"
"..3","lmerModLmerTest",-8.93397363745498,0.000131833125296502,7,2,0.28818339042482,0.86580835393831,"trial_sd_angle_sd","valence","iqr_out_2.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"trial_sd_x_flips","valence","iqr_out_2.5"
"..2","lmerModLmerTest",-8.98642246118652,0.000125096832421144,5,2,0.183285742959924,0.912430946479492,"trial_sd_x_flips","valence","iqr_out_2.5"
"..3","lmerModLmerTest",-9.02445174219065,0.000120428813108133,7,2,0.107227180953487,0.947798274031144,"trial_sd_x_flips","valence","iqr_out_2.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"trial_sd_y_flips","valence","iqr_out_2.5"
"..2","lmerModLmerTest",-8.03122503534451,0.000325149645035437,5,2,2.09368059464396,0.351045197035879,"trial_sd_y_flips","valence","iqr_out_2.5"
"..3","lmerModLmerTest",-8.98850336052874,0.000124836789160606,7,2,0.179123944275489,0.914331600284625,"trial_sd_y_flips","valence","iqr_out_2.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"clicks","arousal","iqr_out_3.5"
"..2","lmerModLmerTest",-4.86931671483944,0.00767861017620136,5,2,8.58492693304288,0.0136712052239051,"clicks","arousal","iqr_out_3.5"
"..3","lmerModLmerTest",-8.55424266486989,0.000192725692028355,7,2,1.21507503298199,0.544690510374559,"clicks","arousal","iqr_out_3.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"task_angle_sd","arousal","iqr_out_3.5"
"..2","lmerModLmerTest",-2.43918906144245,0.0872315622243076,5,2,13.4451822398369,0.00120341597555343,"task_angle_sd","arousal","iqr_out_3.5"
"..3","lmerModLmerTest",-9.02769273895137,0.000120039135527939,7,2,0.268174884819018,0.874513591684289,"task_angle_sd","arousal","iqr_out_3.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"task_x_flips","arousal","iqr_out_3.5"
"..2","lmerModLmerTest",0.519678449018102,1.68148687900388,5,2,19.362917260758,6.24303744882047e-05,"task_x_flips","arousal","iqr_out_3.5"
"..3","lmerModLmerTest",-3.2474478872191,0.0388732903642182,7,2,11.8286645882836,0.00270046231151665,"task_x_flips","arousal","iqr_out_3.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"task_y_flips","arousal","iqr_out_3.5"
"..2","lmerModLmerTest",-1.82229940880643,0.161653615505022,5,2,14.6789615451089,0.000649387613294389,"task_y_flips","arousal","iqr_out_3.5"
"..3","lmerModLmerTest",-3.22346330306209,0.0398169211284836,7,2,11.8766337565976,0.0026364634074662,"task_y_flips","arousal","iqr_out_3.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"trial_mean_duration","arousal","iqr_out_3.5"
"..2","lmerModLmerTest",-3.68817769823181,0.0250175500542598,5,2,10.9472049662581,0.00419608855885312,"trial_mean_duration","arousal","iqr_out_3.5"
"..3","lmerModLmerTest",10.4382023940616,34139.2283666476,7,2,39.1999651508449,3.07493345853625e-09,"trial_mean_duration","arousal","iqr_out_3.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"trial_sd_duration","arousal","iqr_out_3.5"
"..2","lmerModLmerTest",-7.98651460509791,0.000340017114417819,5,2,2.35053115252595,0.308736975587113,"trial_sd_duration","arousal","iqr_out_3.5"
"..3","lmerModLmerTest",-6.57507068248742,0.00139470733350837,7,2,5.17341899774692,0.0752673001934744,"trial_sd_duration","arousal","iqr_out_3.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"trial_mean_trial_move_offset","arousal","iqr_out_3.5"
"..2","lmerModLmerTest",1.94869158437905,7.01949714972684,5,2,22.2209435314799,1.49548968129861e-05,"trial_mean_trial_move_offset","arousal","iqr_out_3.5"
"..3","lmerModLmerTest",16.2233758764869,11110219.0343769,7,2,50.7703121156956,9.4485855974938e-12,"trial_mean_trial_move_offset","arousal","iqr_out_3.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"trial_sd_trial_move_offset","arousal","iqr_out_3.5"
"..2","lmerModLmerTest",-7.01043575929907,0.000902415266861421,5,2,4.30268884412362,0.116327659125624,"trial_sd_trial_move_offset","arousal","iqr_out_3.5"
"..3","lmerModLmerTest",-7.69794887155513,0.000453756942804767,7,2,2.92766261961151,0.231348207928978,"trial_sd_trial_move_offset","arousal","iqr_out_3.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"trial_mean_total_dist","arousal","iqr_out_3.5"
"..2","lmerModLmerTest",1.06239494966212,2.89329198690583,5,2,20.448350262046,3.62824962113413e-05,"trial_mean_total_dist","arousal","iqr_out_3.5"
"..3","lmerModLmerTest",6.32405550134172,557.830694430029,7,2,30.9716713654052,1.88185871809143e-07,"trial_mean_total_dist","arousal","iqr_out_3.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"trial_sd_total_dist","arousal","iqr_out_3.5"
"..2","lmerModLmerTest",-8.62466617773498,0.000179620156626282,5,2,1.0742280072518,0.584432490901496,"trial_sd_total_dist","arousal","iqr_out_3.5"
"..3","lmerModLmerTest",-8.47804992968304,0.000207983890728474,7,2,1.36746050335569,0.50473070383255,"trial_sd_total_dist","arousal","iqr_out_3.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"trial_sd_distance_overshoot","arousal","iqr_out_3.5"
"..2","lmerModLmerTest",2.3912794828484,10.9274665082809,5,2,23.1061193284186,9.60660510591945e-06,"trial_sd_distance_overshoot","arousal","iqr_out_3.5"
"..3","lmerModLmerTest",1.598024259054,4.9432561762744,7,2,21.5196088808298,2.12361754701396e-05,"trial_sd_distance_overshoot","arousal","iqr_out_3.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"trial_sd_speed_mean","arousal","iqr_out_3.5"
"..2","lmerModLmerTest",-6.12239260225579,0.00219320221991122,5,2,6.07877515821019,0.0478641935523229,"trial_sd_speed_mean","arousal","iqr_out_3.5"
"..3","lmerModLmerTest",-2.50507265100896,0.0816696643862361,7,2,13.3134150607038,0.00128537145759236,"trial_sd_speed_mean","arousal","iqr_out_3.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"trial_sd_speed_sd","arousal","iqr_out_3.5"
"..2","lmerModLmerTest",-6.11320722268283,0.00221344042026417,5,2,6.0971459173561,0.0474265557781248,"trial_sd_speed_sd","arousal","iqr_out_3.5"
"..3","lmerModLmerTest",-7.15750666904569,0.000778994424754217,7,2,4.00854702463039,0.134758160286367,"trial_sd_speed_sd","arousal","iqr_out_3.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"trial_sd_abs_jerk_sd","arousal","iqr_out_3.5"
"..2","lmerModLmerTest",-5.8255171543824,0.00295127749155938,5,2,6.67252605395697,0.035569632423059,"trial_sd_abs_jerk_sd","arousal","iqr_out_3.5"
"..3","lmerModLmerTest",-9.0981677192085,0.000111870599165794,7,2,0.127224924304755,0.938368582415821,"trial_sd_abs_jerk_sd","arousal","iqr_out_3.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"trial_mean_angle_mean","arousal","iqr_out_3.5"
"..2","lmerModLmerTest",-0.0443946572231652,0.956576363196549,5,2,18.2347710482754,0.000109741218361722,"trial_mean_angle_mean","arousal","iqr_out_3.5"
"..3","lmerModLmerTest",-2.04802663527335,0.128989195328288,7,2,14.2275070921751,0.000813834486571086,"trial_mean_angle_mean","arousal","iqr_out_3.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"trial_sd_angle_mean","arousal","iqr_out_3.5"
"..2","lmerModLmerTest",-7.54780186218159,0.000527267861646993,5,2,3.22795663835859,0.19909397706378,"trial_sd_angle_mean","arousal","iqr_out_3.5"
"..3","lmerModLmerTest",-8.82675079896399,0.000146754299880857,7,2,0.670058764793794,0.715317068313773,"trial_sd_angle_mean","arousal","iqr_out_3.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"trial_mean_angle_sd","arousal","iqr_out_3.5"
"..2","lmerModLmerTest",-2.8374408366526,0.0585753782748035,5,2,12.6486786894166,0.00179214985280549,"trial_mean_angle_sd","arousal","iqr_out_3.5"
"..3","lmerModLmerTest",-7.70100264071334,0.000452373387452033,7,2,2.92155508129508,0.232055771769611,"trial_mean_angle_sd","arousal","iqr_out_3.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"trial_sd_angle_sd","arousal","iqr_out_3.5"
"..2","lmerModLmerTest",-5.91482062543764,0.00269914391319044,5,2,6.49391911184648,0.0388922780442378,"trial_sd_angle_sd","arousal","iqr_out_3.5"
"..3","lmerModLmerTest",-9.10228529678898,0.000111410910346424,7,2,0.118989769143809,0.942240353541679,"trial_sd_angle_sd","arousal","iqr_out_3.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"trial_sd_x_flips","arousal","iqr_out_3.5"
"..2","lmerModLmerTest",-5.83264681223591,0.00293031072456646,5,2,6.65826673824995,0.0358241379226928,"trial_sd_x_flips","arousal","iqr_out_3.5"
"..3","lmerModLmerTest",-8.70861663168216,0.000165156568880279,7,2,0.906327099357441,0.635614170631692,"trial_sd_x_flips","arousal","iqr_out_3.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"trial_sd_y_flips","arousal","iqr_out_3.5"
"..2","lmerModLmerTest",-8.00362125606443,0.000334250028718022,5,2,2.3163178505929,0.314063863975832,"trial_sd_y_flips","arousal","iqr_out_3.5"
"..3","lmerModLmerTest",-8.92140840712818,0.000133500089844968,7,2,0.480743548465398,0.786335467452659,"trial_sd_y_flips","arousal","iqr_out_3.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"clicks","valence","iqr_out_3.5"
"..2","lmerModLmerTest",-4.02654481697391,0.0178358497366671,5,2,10.2704707287739,0.00588566606599094,"clicks","valence","iqr_out_3.5"
"..3","lmerModLmerTest",-8.45039178372099,0.000213816629081131,7,2,1.42277679527979,0.490962073456796,"clicks","valence","iqr_out_3.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"task_angle_sd","valence","iqr_out_3.5"
"..2","lmerModLmerTest",-7.91854032028823,0.000363933164830964,5,2,2.4864797221453,0.288448170427042,"task_angle_sd","valence","iqr_out_3.5"
"..3","lmerModLmerTest",-8.71366092573226,0.000164325568250369,7,2,0.896238511257252,0.63882849559523,"task_angle_sd","valence","iqr_out_3.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"task_x_flips","valence","iqr_out_3.5"
"..2","lmerModLmerTest",-8.89006709766727,0.000137750414939988,5,2,0.543426167387224,0.762072880861724,"task_x_flips","valence","iqr_out_3.5"
"..3","lmerModLmerTest",-7.73707875396576,0.00043634438438146,7,2,2.84940285479024,0.2405802831679,"task_x_flips","valence","iqr_out_3.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"task_y_flips","valence","iqr_out_3.5"
"..2","lmerModLmerTest",-7.09670785657545,0.000827825763253918,5,2,4.13014464957087,0.126809118794018,"task_y_flips","valence","iqr_out_3.5"
"..3","lmerModLmerTest",-9.08725745893935,0.000113097818989642,7,2,0.149045444843068,0.928186383177106,"task_y_flips","valence","iqr_out_3.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"trial_mean_duration","valence","iqr_out_3.5"
"..2","lmerModLmerTest",-7.55776789254014,0.000522039191947859,5,2,3.20802457764148,0.201088073792934,"trial_mean_duration","valence","iqr_out_3.5"
"..3","lmerModLmerTest",-1.94683746986811,0.142724729859467,7,2,14.4298854229855,0.000735512728989422,"trial_mean_duration","valence","iqr_out_3.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"trial_sd_duration","valence","iqr_out_3.5"
"..2","lmerModLmerTest",-8.71806066806857,0.000163604166245994,5,2,0.887439026584616,0.641645368586603,"trial_sd_duration","valence","iqr_out_3.5"
"..3","lmerModLmerTest",-6.405651856654,0.00165219287768163,7,2,5.51225664941376,0.0635372885159254,"trial_sd_duration","valence","iqr_out_3.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"trial_mean_trial_move_offset","valence","iqr_out_3.5"
"..2","lmerModLmerTest",-8.25177726130096,0.00026079464494708,5,2,1.82000584011985,0.402523048640497,"trial_mean_trial_move_offset","valence","iqr_out_3.5"
"..3","lmerModLmerTest",-0.600374532727073,0.548606126662717,7,2,17.1228112972676,0.000191350133458779,"trial_mean_trial_move_offset","valence","iqr_out_3.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"trial_sd_trial_move_offset","valence","iqr_out_3.5"
"..2","lmerModLmerTest",-8.06856029836126,0.000313233919982986,5,2,2.18643976599924,0.335135656952212,"trial_sd_trial_move_offset","valence","iqr_out_3.5"
"..3","lmerModLmerTest",-3.11207019921494,0.0445087179853354,7,2,12.0994199642919,0.00235854592773941,"trial_sd_trial_move_offset","valence","iqr_out_3.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"trial_mean_total_dist","valence","iqr_out_3.5"
"..2","lmerModLmerTest",-9.04666933355111,0.000117782679159969,5,2,0.230221695619548,0.891267343398084,"trial_mean_total_dist","valence","iqr_out_3.5"
"..3","lmerModLmerTest",-3.39169666344424,0.0336515331103206,7,2,11.5401670358333,0.0031194969693972,"trial_mean_total_dist","valence","iqr_out_3.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"trial_sd_total_dist","valence","iqr_out_3.5"
"..2","lmerModLmerTest",-8.8004945910252,0.000150658542302478,5,2,0.722571180671366,0.696779976421476,"trial_sd_total_dist","valence","iqr_out_3.5"
"..3","lmerModLmerTest",-8.72490209234638,0.000162488700768173,7,2,0.873756178028998,0.646050187224935,"trial_sd_total_dist","valence","iqr_out_3.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"trial_sd_distance_overshoot","valence","iqr_out_3.5"
"..2","lmerModLmerTest",-7.01139256617716,0.000901552242666774,5,2,4.30077523036744,0.116439015494763,"trial_sd_distance_overshoot","valence","iqr_out_3.5"
"..3","lmerModLmerTest",-7.96723095270863,0.000346637513845823,7,2,2.3890984573045,0.302840435210096,"trial_sd_distance_overshoot","valence","iqr_out_3.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"trial_sd_speed_mean","valence","iqr_out_3.5"
"..2","lmerModLmerTest",-7.62040753526526,0.000490341958747973,5,2,3.08274529219125,0.214087033916611,"trial_sd_speed_mean","valence","iqr_out_3.5"
"..3","lmerModLmerTest",-5.74646529224083,0.00319405090301909,7,2,6.83062977824011,0.0328660559084982,"trial_sd_speed_mean","valence","iqr_out_3.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"trial_sd_speed_sd","valence","iqr_out_3.5"
"..2","lmerModLmerTest",-7.66174143341959,0.000470487374546205,5,2,3.00007749588258,0.223121514481586,"trial_sd_speed_sd","valence","iqr_out_3.5"
"..3","lmerModLmerTest",-8.77359426633848,0.00015476630842373,7,2,0.776371830044809,0.678286227941836,"trial_sd_speed_sd","valence","iqr_out_3.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"trial_sd_abs_jerk_sd","valence","iqr_out_3.5"
"..2","lmerModLmerTest",-9.1402118169317,0.00010726460664539,5,2,0.0431367288583715,0.978662569474183,"trial_sd_abs_jerk_sd","valence","iqr_out_3.5"
"..3","lmerModLmerTest",-2.04241580223243,0.129714966353355,7,2,14.2387287582569,0.000809280983562459,"trial_sd_abs_jerk_sd","valence","iqr_out_3.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"trial_mean_angle_mean","valence","iqr_out_3.5"
"..2","lmerModLmerTest",-8.21668804815636,0.000270108170380997,5,2,1.89018426640905,0.38864376225696,"trial_mean_angle_mean","valence","iqr_out_3.5"
"..3","lmerModLmerTest",-5.29825028372943,0.00500033542534354,7,2,7.7270597952629,0.0209937627426269,"trial_mean_angle_mean","valence","iqr_out_3.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"trial_sd_angle_mean","valence","iqr_out_3.5"
"..2","lmerModLmerTest",-8.9052546351304,0.000135674132074117,5,2,0.513051092460955,0.773735228288526,"trial_sd_angle_mean","valence","iqr_out_3.5"
"..3","lmerModLmerTest",-9.04819019983552,0.000117603683603003,7,2,0.22717996305073,0.892623873139752,"trial_sd_angle_mean","valence","iqr_out_3.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"trial_mean_angle_sd","valence","iqr_out_3.5"
"..2","lmerModLmerTest",-8.38441671247892,0.000228398941985929,5,2,1.55472693776392,0.459616207677889,"trial_mean_angle_sd","valence","iqr_out_3.5"
"..3","lmerModLmerTest",-9.15501615875473,0.000105688321464649,7,2,0.013528045212297,0.993258801903931,"trial_mean_angle_sd","valence","iqr_out_3.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"trial_sd_angle_sd","valence","iqr_out_3.5"
"..2","lmerModLmerTest",-5.83007371187341,0.00293786041704685,5,2,6.66341293897494,0.0357320773118067,"trial_sd_angle_sd","valence","iqr_out_3.5"
"..3","lmerModLmerTest",-8.94771057891012,0.000130034523301074,7,2,0.428139204901527,0.807292193552019,"trial_sd_angle_sd","valence","iqr_out_3.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"trial_sd_x_flips","valence","iqr_out_3.5"
"..2","lmerModLmerTest",-9.118461616079,0.000109623190236963,5,2,0.0866371305637585,0.95760628135614,"trial_sd_x_flips","valence","iqr_out_3.5"
"..3","lmerModLmerTest",-8.90738677562149,0.000135385163933337,7,2,0.508786811478785,0.775386700457844,"trial_sd_x_flips","valence","iqr_out_3.5"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"trial_sd_y_flips","valence","iqr_out_3.5"
"..2","lmerModLmerTest",-8.21909402499296,0.000269459077543968,5,2,1.88537231273585,0.389579955925165,"trial_sd_y_flips","valence","iqr_out_3.5"
"..3","lmerModLmerTest",-9.00415954551681,0.000122897541517685,7,2,0.315241271688137,0.8541737634199,"trial_sd_y_flips","valence","iqr_out_3.5"
