"AIC","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma","dv","iv","dframe","Log_loss","Score_log","Score_spherical"
3754.32863006517,3812.57278371795,0.491832330671755,0.0475060443252565,0.466487250338234,0.207639190680415,1,"stress","trial_sd_speed_sd","by_sample_cutoffNA",0.156440712225798,-Inf,0.00456244618026449
3753.88302883924,3812.12718249202,0.494179792826891,0.0472976306939061,0.46906796553731,0.207668535664098,1,"stress","trial_sd_abs_jerk_sd","by_sample_cutoffNA",0.156366234024575,-Inf,0.00458310059608504
3757.90371851111,3816.14787216389,0.49240563676694,0.0461291232284114,0.46785841187328,0.207671020480376,1,"stress","trial_mean_angle_mean","by_sample_cutoffNA",0.156578844787097,-30.148330340798,0.00459872138250244
3756.73282768155,3814.97698133433,0.493578135882799,0.0461207648286755,0.469092265095546,0.207692223912162,1,"stress","trial_sd_angle_mean","by_sample_cutoffNA",0.156498611475683,-Inf,0.00459602670450531
3757.34257311972,3815.5867267725,0.492757552560007,0.0464328224098801,0.468057983369447,0.207664066569167,1,"stress","trial_mean_angle_sd","by_sample_cutoffNA",0.15654673588796,-Inf,0.00459107132652221
3758.01339755971,3816.25755121249,0.492746238393808,0.0458799817247829,0.468354345480388,0.207680619435003,1,"stress","trial_sd_angle_sd","by_sample_cutoffNA",0.156572804094428,-30.1488845033924,0.00459879457343203
3757.51293590039,3815.75708955317,0.492729160928134,0.0461417988752687,0.468190514613468,0.207647660948189,1,"stress","trial_sd_x_flips","by_sample_cutoffNA",0.156554440050986,-30.1499048490486,0.00458525816885805
3756.76180186399,3815.00595551677,0.49359062348611,0.0462904770357868,0.469010884005935,0.207620271183005,1,"stress","trial_sd_y_flips","by_sample_cutoffNA",0.156502696913186,-30.1537839132362,0.00459026778359309
74430.7344687885,74494.4370567825,0.534636585708715,0.0159019019301489,0.527116844139807,16.1386098534685,16.2920783390754,"arousal","clicks","by_sample_iqr_out2.5",NA,NA,NA
74424.3404219941,74488.0430099881,0.534651305082973,0.0166304815981974,0.526781452740854,16.1329308327029,16.2863396320925,"arousal","task_angle_sd","by_sample_iqr_out2.5",NA,NA,NA
74419.1575448475,74482.8601328415,0.536206026951699,0.0170987941473698,0.52813775149866,16.127313962477,16.2806923126792,"arousal","task_x_flips","by_sample_iqr_out2.5",NA,NA,NA
74425.2059288996,74488.9085168936,0.535064600751932,0.0165331694391209,0.527248520437734,16.1334365585607,16.2868580094935,"arousal","task_y_flips","by_sample_iqr_out2.5",NA,NA,NA
74426.0691280371,74489.7717160311,0.533367768385845,0.0167855361168971,0.525401376042374,16.1353832054236,16.2887917264939,"arousal","trial_mean_duration","by_sample_iqr_out2.5",NA,NA,NA
74431.226052287,74494.928640281,0.53499584869912,0.0158236737011738,0.527519470977713,16.1388113912531,16.292288678241,"arousal","trial_sd_duration","by_sample_iqr_out2.5",NA,NA,NA
74415.6227105363,74479.3252985303,0.534715534369611,0.0188823178105399,0.525760799059231,16.1255423714202,16.2788634646253,"arousal","trial_mean_trial_move_offset","by_sample_iqr_out2.5",NA,NA,NA
74430.9423229615,74494.6449109555,0.5348831419187,0.0158045888508821,0.527414116330574,16.1386159143182,16.2920894305358,"arousal","trial_sd_trial_move_offset","by_sample_iqr_out2.5",NA,NA,NA
74411.2671279864,74474.9697159804,0.534449350497475,0.0185062579126528,0.52567130126328,16.1215901608089,16.2748721615149,"arousal","trial_mean_total_dist","by_sample_iqr_out2.5",NA,NA,NA
74430.2862802555,74493.9888682495,0.534915861632767,0.0159963325280379,0.527355279516288,16.1380482714249,16.2915155046346,"arousal","trial_sd_total_dist","by_sample_iqr_out2.5",NA,NA,NA
74418.4124505733,74482.1150385673,0.535081307625753,0.0170386562226256,0.527022404983259,16.1273235155844,16.2806830972023,"arousal","trial_sd_distance_overshoot","by_sample_iqr_out2.5",NA,NA,NA
74402.1672894126,74465.8698774066,0.532492369056519,0.021888525503899,0.522030317470379,16.1154862505291,16.2686477006844,"arousal","trial_mean_speed_mean","by_sample_iqr_out2.5",NA,NA,NA
74428.3154536625,74492.0180416565,0.534148959133018,0.0163655726772193,0.5263981943628,16.1368302058825,16.2902695486501,"arousal","trial_sd_speed_mean","by_sample_iqr_out2.5",NA,NA,NA
74429.664536387,74493.367124381,0.534279977500463,0.0163600931045991,0.526534030151889,16.1379879575929,16.2914406267181,"arousal","trial_sd_speed_sd","by_sample_iqr_out2.5",NA,NA,NA
74423.5376618861,74487.2402498801,0.534611749402198,0.0163181066189448,0.526891514696691,16.1321230952821,16.2855260889559,"arousal","trial_sd_abs_jerk_mean","by_sample_iqr_out2.5",NA,NA,NA
74427.093986303,74490.796574297,0.534916031934031,0.0161194793177908,0.527296294326992,16.1351452341825,16.2885838001785,"arousal","trial_sd_abs_jerk_sd","by_sample_iqr_out2.5",NA,NA,NA
74420.5592798261,74484.2618678201,0.534975284226449,0.0173524062461193,0.526763492090712,16.1294610168615,16.2828365157096,"arousal","trial_mean_angle_mean","by_sample_iqr_out2.5",NA,NA,NA
74431.2385354805,74494.9411234745,0.535161443205442,0.0158057632645947,0.527696323099353,16.1387125698348,16.2921918944146,"arousal","trial_sd_angle_mean","by_sample_iqr_out2.5",NA,NA,NA
74424.0450382365,74487.7476262305,0.534942942863938,0.0166522036610924,0.527067575818534,16.1324804959577,16.2858898259794,"arousal","trial_mean_angle_sd","by_sample_iqr_out2.5",NA,NA,NA
74431.42724595,74495.129833944,0.53506223721404,0.0157911436004405,0.527602541104132,16.1389449302887,16.292424840288,"arousal","trial_sd_angle_sd","by_sample_iqr_out2.5",NA,NA,NA
74427.419564254,74491.122152248,0.535565351509044,0.0161544367353092,0.527939479698598,16.1350438099233,16.288492345379,"arousal","trial_sd_x_flips","by_sample_iqr_out2.5",NA,NA,NA
74431.4289072839,74495.1314952778,0.535080945029161,0.0157840433564371,0.527624956867865,16.1389324146357,16.2924126464651,"arousal","trial_sd_y_flips","by_sample_iqr_out2.5",NA,NA,NA
72223.8850257739,72287.5876137679,0.629658930554833,0.0183258977151459,0.622745401367729,14.1750368324314,14.3110631963699,"valence","clicks","by_sample_iqr_out2.5",NA,NA,NA
72223.5742991071,72287.2768871011,0.629620615771059,0.0183162330649346,0.622710085768954,14.1748059534726,14.3108297629313,"valence","task_angle_sd","by_sample_iqr_out2.5",NA,NA,NA
72224.0047566704,72287.7073446644,0.629504004179922,0.0183635709706416,0.622573098487773,14.1752339727802,14.3112602672337,"valence","task_x_flips","by_sample_iqr_out2.5",NA,NA,NA
72222.4348143912,72286.1374023852,0.629643445165559,0.0182340281054608,0.622764930302327,14.173852308357,14.3098675350558,"valence","task_y_flips","by_sample_iqr_out2.5",NA,NA,NA
72222.954197167,72286.656785161,0.628989959558144,0.0186035922663978,0.621957001759715,14.1747422647694,14.3107570593712,"valence","trial_mean_duration","by_sample_iqr_out2.5",NA,NA,NA
72221.1341322218,72284.8367202158,0.629608048941374,0.0186691978321067,0.622561576340639,14.1729184872775,14.3089224867279,"valence","trial_sd_duration","by_sample_iqr_out2.5",NA,NA,NA
72223.7703718124,72287.4729598064,0.629663827184841,0.0182600396299279,0.622775696452695,14.1749264486465,14.3109520956083,"valence","trial_mean_trial_move_offset","by_sample_iqr_out2.5",NA,NA,NA
72224.0434794944,72287.7460674884,0.629489423835328,0.0183362337473382,0.622568756327806,14.1752677732973,14.3112943962124,"valence","trial_sd_trial_move_offset","by_sample_iqr_out2.5",NA,NA,NA
72223.6740166699,72287.3766046639,0.629625448171728,0.0182311457591222,0.622747706623212,14.1748648067379,14.3108895277031,"valence","trial_mean_total_dist","by_sample_iqr_out2.5",NA,NA,NA
72224.021184147,72287.7237721409,0.629511125920642,0.0183201042419238,0.622597064806692,14.1752332707723,14.3112598762966,"valence","trial_sd_total_dist","by_sample_iqr_out2.5",NA,NA,NA
72220.9301148436,72284.6327028376,0.629952167226803,0.0183640360845748,0.623029466751404,14.1724812955217,14.3084862918249,"valence","trial_sd_distance_overshoot","by_sample_iqr_out2.5",NA,NA,NA
72224.0392363489,72287.7418243429,0.629533529471789,0.0183144372723779,0.62262206495238,14.1752332814804,14.3112602163321,"valence","trial_mean_speed_mean","by_sample_iqr_out2.5",NA,NA,NA
72223.530717257,72287.233305251,0.629875816761109,0.018298608465434,0.622976817155852,14.174615594775,14.3106404515745,"valence","trial_sd_speed_mean","by_sample_iqr_out2.5",NA,NA,NA
72223.9832194075,72287.6858074015,0.629382192205166,0.018413011595051,0.622429991256224,14.1752997289801,14.3113251203519,"valence","trial_sd_speed_sd","by_sample_iqr_out2.5",NA,NA,NA
72223.6293742234,72287.3319622174,0.629554393468625,0.0184419880868183,0.622594281707986,14.1749179432751,14.3109414688694,"valence","trial_sd_abs_jerk_mean","by_sample_iqr_out2.5",NA,NA,NA
72223.4212455962,72287.1238335902,0.629545603851341,0.0183548451497957,0.622618830930624,14.1747352708139,14.3107573387014,"valence","trial_sd_abs_jerk_sd","by_sample_iqr_out2.5",NA,NA,NA
72223.0528371179,72286.7554251119,0.629516353639049,0.0181850687650862,0.622654296064777,14.1744166149769,14.3104360179913,"valence","trial_mean_angle_mean","by_sample_iqr_out2.5",NA,NA,NA
72223.9981917241,72287.700779718,0.629479659832349,0.0183343853016944,0.622559520655593,14.1752364557104,14.3112627279773,"valence","trial_sd_angle_mean","by_sample_iqr_out2.5",NA,NA,NA
72224.0414785536,72287.7440665476,0.629486079046053,0.0183423342194577,0.622563003509639,14.1752695006388,14.3112960763534,"valence","trial_mean_angle_sd","by_sample_iqr_out2.5",NA,NA,NA
72223.0585801735,72286.7611681674,0.629672811349983,0.0182626129454403,0.622783858969572,14.1743458842222,14.3103660537547,"valence","trial_sd_angle_sd","by_sample_iqr_out2.5",NA,NA,NA
72223.842979084,72287.545567078,0.629488793696646,0.0183237897467796,0.622572898850445,14.175103160342,14.311128249479,"valence","trial_sd_x_flips","by_sample_iqr_out2.5",NA,NA,NA
72223.6786475456,72287.3812355396,0.629497795166552,0.018315791773193,0.62258514323799,14.1749630450296,14.3109869775551,"valence","trial_sd_y_flips","by_sample_iqr_out2.5",NA,NA,NA
3109.38682406631,3166.01134672764,0.479125181451466,0.0364393060125981,0.459427079374676,0.207500440773042,1,"stress","clicks","by_sample_iqr_out2.5",0.156495322247268,-24.1165143997312,0.00527789236364552
3108.81763950767,3165.442162169,0.479849548234036,0.036368862387113,0.460218301938142,0.207488099741486,1,"stress","task_angle_sd","by_sample_iqr_out2.5",0.156446575234465,-24.1211928497655,0.0052889452242607
3105.36521677847,3161.9897394398,0.479796336341129,0.0388296018339178,0.45878101879602,0.20735909588235,1,"stress","task_x_flips","by_sample_iqr_out2.5",0.156291987173705,-24.1325245762731,0.00519791241662747
3109.51031673128,3166.13483939261,0.478561963679584,0.0365496959179743,0.458780557636295,0.207516715218657,1,"stress","task_y_flips","by_sample_iqr_out2.5",0.156521237377806,-24.1150867145386,0.00526214957171762
3109.70367991921,3166.32820258054,0.477306146524775,0.0367922523897271,0.45734048052247,0.20755331807742,1,"stress","trial_mean_duration","by_sample_iqr_out2.5",0.156570566969343,-24.1109314674394,0.00525853877928558
3105.45222714245,3162.07674980378,0.478800365776648,0.0388477572053005,0.457734570011632,0.207355167536943,1,"stress","trial_sd_duration","by_sample_iqr_out2.5",0.156325859701822,-24.1268505649391,0.00520759247626031
3108.41515552125,3165.03967818258,0.484120542393565,0.0370830450582756,0.464253428129059,0.207449514387189,1,"stress","trial_mean_trial_move_offset","by_sample_iqr_out2.5",0.156314344221468,-24.1301346533351,0.00526846738309171
3108.44052837722,3165.06505103855,0.477399105002236,0.0368315415589893,0.457414857787548,0.207521365658302,1,"stress","trial_sd_trial_move_offset","by_sample_iqr_out2.5",0.1564983479985,-24.1175629572599,0.00524853966820321
3106.48374236933,3163.10826503066,0.480586874971498,0.0386081911669129,0.45972794831802,0.20749166280873,1,"stress","trial_mean_total_dist","by_sample_iqr_out2.5",0.156332112110708,-24.1281816598093,0.00523568162860536
3106.82368545359,3163.44820811492,0.481391568928768,0.0380387211365942,0.460884297043653,0.207459973823623,1,"stress","trial_sd_total_dist","by_sample_iqr_out2.5",0.156322163226016,-24.1278317280986,0.0052443467284477
3107.88589974514,3164.51042240647,0.479157378656433,0.0373126774040773,0.458970104707419,0.207542886784358,1,"stress","trial_sd_distance_overshoot","by_sample_iqr_out2.5",0.15642575679393,-24.1213662930632,0.00524313317476768
3107.95741423728,3164.58193689861,0.483971278969526,0.0371551998543376,0.464058256374851,0.2074958678593,1,"stress","trial_mean_speed_mean","by_sample_iqr_out2.5",0.156295105717293,-24.1317455172467,0.00528210469579908
3107.37635115231,3164.00087381364,0.483355177998389,0.0372138508849573,0.463385693202492,0.207431875106886,1,"stress","trial_sd_speed_mean","by_sample_iqr_out2.5",0.156283055201356,-24.1308471090588,0.00527722253017145
3109.30068254137,3165.9252052027,0.479886381573076,0.0365887199848846,0.460133351958716,0.207526823341567,1,"stress","trial_sd_speed_sd","by_sample_iqr_out2.5",0.156478286254402,-24.1185320479528,0.00527573964408715
3107.84589207383,3164.47041473516,0.477423632441062,0.0381573672441805,0.456692446599419,0.207525235579812,1,"stress","trial_sd_abs_jerk_mean","by_sample_iqr_out2.5",0.156488684664513,-24.1186103781589,0.00521180744034835
3109.78925393705,3166.41377659838,0.477936683633354,0.0364495490959616,0.458187876019541,0.207559914118308,1,"stress","trial_sd_abs_jerk_sd","by_sample_iqr_out2.5",0.156551553689657,-24.1131698904766,0.00526799178752995
3109.72858621035,3166.35310887168,0.477689301843789,0.0366408804426102,0.457823476673804,0.207566396155573,1,"stress","trial_mean_angle_mean","by_sample_iqr_out2.5",0.15655639472604,-24.1125680139201,0.0052678788920022
3108.66852658979,3165.29304925112,0.478971980333814,0.0366788990075883,0.459133596129656,0.20756367645348,1,"stress","trial_sd_angle_mean","by_sample_iqr_out2.5",0.156463604670063,-24.1196722308337,0.00526893402865444
3109.70297912312,3166.32750178445,0.477782671908122,0.0366331919289466,0.457924724293219,0.207562070262653,1,"stress","trial_mean_angle_sd","by_sample_iqr_out2.5",0.156551114836895,-24.1128126699594,0.00526557901368712
3109.52296308642,3166.14748574775,0.478496856456088,0.0363689376760165,0.458814515291562,0.207568038601393,1,"stress","trial_sd_angle_sd","by_sample_iqr_out2.5",0.156519208702257,-24.1154524157013,0.0052711002306143
3109.37039998769,3165.99492264902,0.478276209239258,0.0367599791704108,0.458365745319211,0.207520589023299,1,"stress","trial_sd_x_flips","by_sample_iqr_out2.5",0.15652348452623,-24.114785562131,0.00524767695003318
3108.80707199943,3165.43159466076,0.47929842123684,0.0368087401749209,0.459399601634962,0.207456838380134,1,"stress","trial_sd_y_flips","by_sample_iqr_out2.5",0.156465648255612,-24.1185513947162,0.00525016913516202
80843.6676423275,80908.1236639598,0.535004570612708,0.0130549729020219,0.528853769338533,16.1124653748135,16.2536658205465,"arousal","clicks","by_sample_iqr_out3.5",NA,NA,NA
80837.6599538405,80902.1159754727,0.5350677591868,0.0136930611126393,0.528613028579437,16.1075233570199,16.2486771268795,"arousal","task_angle_sd","by_sample_iqr_out3.5",NA,NA,NA
80829.238159804,80893.6941814363,0.536849416156228,0.0145029566104584,0.530033512580818,16.0995910149511,16.2406951263773,"arousal","task_x_flips","by_sample_iqr_out3.5",NA,NA,NA
80836.2852096978,80900.7412313301,0.535608827195736,0.0137190727014634,0.529149190711565,16.106053861312,16.2472023029323,"arousal","task_y_flips","by_sample_iqr_out3.5",NA,NA,NA
80843.8102596319,80908.2662812642,0.534570666214037,0.0130804615245941,0.528401946013797,16.1128449022014,16.2540424070972,"arousal","trial_mean_duration","by_sample_iqr_out3.5",NA,NA,NA
80844.3127085226,80908.7687301548,0.535702832083465,0.0128223852100158,0.529672106660045,16.112541771484,16.2537543492444,"arousal","trial_sd_duration","by_sample_iqr_out3.5",NA,NA,NA
80827.4013580188,80891.857379651,0.534774454014479,0.0160281813036282,0.527196270110782,16.0996637794538,16.2407288143202,"arousal","trial_mean_trial_move_offset","by_sample_iqr_out3.5",NA,NA,NA
80844.7470110194,80909.2030326517,0.535344119351476,0.012843100588358,0.529298857227798,16.1131230333655,16.2543355173081,"arousal","trial_sd_trial_move_offset","by_sample_iqr_out3.5",NA,NA,NA
80822.1700224527,80886.6260440849,0.534622161590354,0.0154594022994474,0.527314729837895,16.0951758691098,16.2362032831856,"arousal","trial_mean_total_dist","by_sample_iqr_out3.5",NA,NA,NA
80842.3640981415,80906.8201197738,0.53516059813081,0.0131743803203726,0.528954870446007,16.1113049907718,16.2524967363676,"arousal","trial_sd_total_dist","by_sample_iqr_out3.5",NA,NA,NA
80830.1196124158,80894.5756340481,0.535298582660185,0.0140990288938164,0.528653048370143,16.1011266564355,16.2422249855435,"arousal","trial_sd_distance_overshoot","by_sample_iqr_out3.5",NA,NA,NA
80840.6021086384,80905.0581302707,0.534329592689553,0.0134403792795309,0.527985539312489,16.110370511999,16.2515404974923,"arousal","trial_sd_speed_mean","by_sample_iqr_out3.5",NA,NA,NA
