"AIC","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma","dv","iv","dframe","Log_loss","Score_log","Score_spherical"
74411.3135875459,74489.1723062052,0.53984285278055,0.0183260724685621,0.531252553099192,16.051157364164,16.2340385609851,"arousal","trial_mean_angle_mean","by_sample_iqr_out2.5",NA,NA,NA
74434.8534977623,74512.7122164217,NA,0.0318535269408673,NA,16.13824286133,16.2917205700564,"arousal","trial_sd_angle_mean","by_sample_iqr_out2.5",NA,NA,NA
74422.9683799123,74500.8270985717,0.536717480393278,0.0175070431446556,0.528462248635812,16.0763700946109,16.2537312924706,"arousal","trial_mean_angle_sd","by_sample_iqr_out2.5",NA,NA,NA
74434.9452405865,74512.8039592459,NA,0.0329886312616284,NA,16.1384336771127,16.2919119480349,"arousal","trial_sd_angle_sd","by_sample_iqr_out2.5",NA,NA,NA
74430.1242545554,74507.9829732147,0.536473395402491,0.0163235619778723,0.528781429867814,16.1081925845243,16.2739206176886,"arousal","trial_sd_x_flips","by_sample_iqr_out2.5",NA,NA,NA
74435.1097005456,74512.968419205,NA,0.0333261906303104,NA,16.1387294117239,16.2922019713201,"arousal","trial_sd_y_flips","by_sample_iqr_out2.5",NA,NA,NA
72227.0363627298,72304.8950813892,NA,0.0465213451882885,NA,14.1745718070843,14.3105843834287,"valence","clicks","by_sample_iqr_out2.5",NA,NA,NA
72226.8635666,72304.7222852594,0.629639108836979,0.0186005311868316,0.622619633561747,14.1648944558267,14.3056275925086,"valence","task_angle_sd","by_sample_iqr_out2.5",NA,NA,NA
72227.9465978771,72305.8053165364,0.629637208419589,0.0183935151810336,0.622697285207202,14.1739900527017,14.310573207603,"valence","task_x_flips","by_sample_iqr_out2.5",NA,NA,NA
72226.2034700006,72304.0621886599,NA,0.047732059651416,NA,14.1736768632844,14.3096881928538,"valence","task_y_flips","by_sample_iqr_out2.5",NA,NA,NA
72213.7397610508,72291.5984797101,0.632754852652127,0.019436613504235,0.625475362015815,14.0868518784431,14.2566491105854,"valence","trial_mean_duration","by_sample_iqr_out2.5",NA,NA,NA
72223.4040653313,72301.2627839906,0.629706670508353,0.0188470226853817,0.622593685130399,14.1475715793187,14.295165405524,"valence","trial_sd_duration","by_sample_iqr_out2.5",NA,NA,NA
72213.7804713511,72291.6391900104,0.632772217576449,0.0196781148172432,0.625400811739411,14.1057916387963,14.2676546137083,"valence","trial_mean_trial_move_offset","by_sample_iqr_out2.5",NA,NA,NA
72216.4169768306,72294.2756954899,0.631229182242853,0.0184238627341333,0.624307474726983,14.1092878911962,14.2710439369937,"valence","trial_sd_trial_move_offset","by_sample_iqr_out2.5",NA,NA,NA
72209.0765928426,72286.9353115019,0.632804866908422,0.0183253074631928,0.62595029098419,14.0794609764302,14.250363742318,"valence","trial_mean_total_dist","by_sample_iqr_out2.5",NA,NA,NA
72222.8485237221,72300.7072423815,0.6304018630276,0.0176980687612865,0.623742837900843,14.123020227008,14.2813406644944,"valence","trial_sd_total_dist","by_sample_iqr_out2.5",NA,NA,NA
72220.5721110239,72298.4308296832,0.631327695052226,0.0184292765610685,0.624405765021056,14.1304822004105,14.2843523686667,"valence","trial_sd_distance_overshoot","by_sample_iqr_out2.5",NA,NA,NA
72216.4691151524,72294.3278338118,0.632534828441534,0.0199101890269542,0.625069899263985,14.0872211974712,14.2575099091061,"valence","trial_mean_speed_mean","by_sample_iqr_out2.5",NA,NA,NA
