"effect","group","term","estimate","std.error","statistic","df","p.value","conf.low","conf.high","dv","iv","dframe"
"fixed",NA,"(Intercept)",67.6773673651152,1.34296843205343,50.3938631391618,166.13286985124,1.39023087287544e-102,65.0258827861484,70.3288519440821,"arousal","clicks","by_sample_cutoffNA"
"fixed",NA,"clicks",-0.509967312764759,0.236009457175081,-2.16079185499098,68.0052206008243,0.0342370883472944,-0.98091619744957,-0.0390184280799475,"arousal","clicks","by_sample_cutoffNA"
"fixed",NA,"timestamp",-1.03357491746326,0.158105246674389,-6.53725881464179,10563.5976967341,6.55474106697371e-11,-1.34349101646782,-0.723658818458709,"arousal","clicks","by_sample_cutoffNA"
"fixed",NA,"zoom",-1.26200389954533,1.1062038801756,-1.14084204743975,425.72413410245,0.254577013692964,-3.43630505037809,0.912297251287436,"arousal","clicks","by_sample_cutoffNA"
"fixed",NA,"screen_width",-4.29919330279591,2.83394480529132,-1.51703494534149,286.396384235581,0.13036086142675,-9.87719494291327,1.27880833732145,"arousal","clicks","by_sample_cutoffNA"
"fixed",NA,"screen_height",4.08300189626871,2.63424883869868,1.54996818686488,337.332536079697,0.122086792778531,-1.09862166896212,9.26462546149955,"arousal","clicks","by_sample_cutoffNA"
"fixed",NA,"median_sampling_freq",0.210761348619742,0.573027282275614,0.367803340501981,3602.75759206555,0.713041483841923,-0.912728926896041,1.33425162413553,"arousal","clicks","by_sample_cutoffNA"
"ran_pars","ID","sd__(Intercept)",17.2372453211073,NA,NA,NA,NA,NA,NA,"arousal","clicks","by_sample_cutoffNA"
"ran_pars","ID","cor__(Intercept).clicks",0.136305832378933,NA,NA,NA,NA,NA,NA,"arousal","clicks","by_sample_cutoffNA"
"ran_pars","ID","sd__clicks",1.34247312721666,NA,NA,NA,NA,NA,NA,"arousal","clicks","by_sample_cutoffNA"
"ran_pars","Residual","sd__Observation",16.1835266860503,NA,NA,NA,NA,NA,NA,"arousal","clicks","by_sample_cutoffNA"
"fixed",NA,"(Intercept)",67.6978991056166,1.3386257447999,50.5726857328118,165.946241289265,9.51931170283103e-103,65.0549666869383,70.3408315242949,"arousal","task_total_dist","by_sample_cutoffNA"
"fixed",NA,"task_total_dist",-1.58910261818938,0.379681710038295,-4.18535466991313,97.8429403502903,6.2239286245234e-05,-2.34258373180161,-0.835621504577143,"arousal","task_total_dist","by_sample_cutoffNA"
"fixed",NA,"timestamp",-0.937293803971321,0.158814058369898,-5.90183144736623,10511.1778508041,3.70594682295859e-09,-1.24859948547018,-0.625988122472457,"arousal","task_total_dist","by_sample_cutoffNA"
"fixed",NA,"zoom",-1.1924604719132,1.14057706449692,-1.04548873463378,349.628643118639,0.29651941483102,-3.43571579268458,1.05079484885818,"arousal","task_total_dist","by_sample_cutoffNA"
"fixed",NA,"screen_width",-4.69382044750496,2.87300855546343,-1.63376486943591,263.892151152668,0.10350066060403,-10.3507576372448,0.963116742234826,"arousal","task_total_dist","by_sample_cutoffNA"
"fixed",NA,"screen_height",5.57621746610833,2.71887362327819,2.05092925922206,297.323525616689,0.0411500565986489,0.22554278869633,10.9268921435203,"arousal","task_total_dist","by_sample_cutoffNA"
"fixed",NA,"median_sampling_freq",0.208443448788698,0.57509825762026,0.362448409513935,3772.55190117202,0.717037272180183,-0.91909017339369,1.33597707097109,"arousal","task_total_dist","by_sample_cutoffNA"
"ran_pars","ID","sd__(Intercept)",17.0959842137856,NA,NA,NA,NA,NA,NA,"arousal","task_total_dist","by_sample_cutoffNA"
"ran_pars","ID","cor__(Intercept).task_total_dist",0.152497421052604,NA,NA,NA,NA,NA,NA,"arousal","task_total_dist","by_sample_cutoffNA"
"ran_pars","ID","sd__task_total_dist",2.80645183028693,NA,NA,NA,NA,NA,NA,"arousal","task_total_dist","by_sample_cutoffNA"
"ran_pars","Residual","sd__Observation",16.1239829813531,NA,NA,NA,NA,NA,NA,"arousal","task_total_dist","by_sample_cutoffNA"
"fixed",NA,"(Intercept)",67.6986220216004,1.34008506254709,50.518152849884,166.562982408382,6.34466007807432e-103,65.0528803382274,70.3443637049734,"arousal","task_angle_sd","by_sample_cutoffNA"
"fixed",NA,"task_angle_sd",-0.491960171202542,0.220825764673203,-2.22782052597253,147.116156034487,0.0274102166086506,-0.928360543157652,-0.0555597992474324,"arousal","task_angle_sd","by_sample_cutoffNA"
"fixed",NA,"timestamp",-1.00797078118108,0.15804272198043,-6.37783738820886,10551.0381336652,1.87124529476599e-10,-1.3177643622521,-0.698177200110068,"arousal","task_angle_sd","by_sample_cutoffNA"
"fixed",NA,"zoom",-1.16203961809922,1.1051136930545,-1.05151137426175,427.339892744826,0.293618019389945,-3.33417453585922,1.01009529966078,"arousal","task_angle_sd","by_sample_cutoffNA"
"fixed",NA,"screen_width",-4.58597295379006,2.83087112829815,-1.61998647976146,286.465977406116,0.106335451712636,-10.1579189877128,0.985973080132665,"arousal","task_angle_sd","by_sample_cutoffNA"
"fixed",NA,"screen_height",4.38217551230119,2.62995944037717,1.66625212732281,337.710953950153,0.0965904012102617,-0.79098984399908,9.55534086860145,"arousal","task_angle_sd","by_sample_cutoffNA"
"fixed",NA,"median_sampling_freq",0.164364629257726,0.570214488827413,0.288250531121586,3717.7134872294,0.773171039844569,-0.95359920237764,1.28232846089309,"arousal","task_angle_sd","by_sample_cutoffNA"
"ran_pars","ID","sd__(Intercept)",17.1981934694992,NA,NA,NA,NA,NA,NA,"arousal","task_angle_sd","by_sample_cutoffNA"
"ran_pars","ID","cor__(Intercept).task_angle_sd",0.151196004645846,NA,NA,NA,NA,NA,NA,"arousal","task_angle_sd","by_sample_cutoffNA"
"ran_pars","ID","sd__task_angle_sd",0.986270734597549,NA,NA,NA,NA,NA,NA,"arousal","task_angle_sd","by_sample_cutoffNA"
"ran_pars","Residual","sd__Observation",16.2011199300689,NA,NA,NA,NA,NA,NA,"arousal","task_angle_sd","by_sample_cutoffNA"
"fixed",NA,"(Intercept)",67.6082938257777,1.34733819231957,50.1791563626529,166.263180147696,2.39846920041441e-102,64.9481971238815,70.268390527674,"arousal","task_x_flips","by_sample_cutoffNA"
"fixed",NA,"task_x_flips",-0.940448219645552,0.251461579442215,-3.73992807064852,114.567528893161,0.000289053356695015,-1.43856520422093,-0.44233123507017,"arousal","task_x_flips","by_sample_cutoffNA"
"fixed",NA,"timestamp",-1.0002325868032,0.158012139691432,-6.3300996287783,10564.4739865206,2.54943846158548e-10,-1.309966175619,-0.690498997987393,"arousal","task_x_flips","by_sample_cutoffNA"
"fixed",NA,"zoom",-1.26574445026566,1.10632856237032,-1.1440945242829,424.930909844414,0.253228503663746,-3.44030224296117,0.908813342429861,"arousal","task_x_flips","by_sample_cutoffNA"
"fixed",NA,"screen_width",-4.47671063391062,2.83175727360032,-1.58089490071968,286.366633980018,0.115005912864002,-10.0504090526288,1.09698778480761,"arousal","task_x_flips","by_sample_cutoffNA"
"fixed",NA,"screen_height",4.39887575460561,2.63353231051895,1.67033293536421,337.381629521384,0.0957809125240267,-0.781335670424978,9.5790871796362,"arousal","task_x_flips","by_sample_cutoffNA"
"fixed",NA,"median_sampling_freq",0.197702369903459,0.570310155776949,0.346657635149639,3760.79792783695,0.728867935345471,-0.920444854840222,1.31584959464714,"arousal","task_x_flips","by_sample_cutoffNA"
"ran_pars","ID","sd__(Intercept)",17.2838073701667,NA,NA,NA,NA,NA,NA,"arousal","task_x_flips","by_sample_cutoffNA"
"ran_pars","ID","cor__(Intercept).task_x_flips",0.197469700819417,NA,NA,NA,NA,NA,NA,"arousal","task_x_flips","by_sample_cutoffNA"
"ran_pars","ID","sd__task_x_flips",1.82502906608299,NA,NA,NA,NA,NA,NA,"arousal","task_x_flips","by_sample_cutoffNA"
"ran_pars","Residual","sd__Observation",16.1413881360839,NA,NA,NA,NA,NA,NA,"arousal","task_x_flips","by_sample_cutoffNA"
"fixed",NA,"(Intercept)",67.6048412079645,1.34321246057234,50.3307132656871,166.580021886803,1.11690021957952e-102,64.9529270603253,70.2567553556038,"arousal","task_y_flips","by_sample_cutoffNA"
"fixed",NA,"task_y_flips",-0.659173283675427,0.249939928994778,-2.63732684219975,93.5371652705615,0.00978580349296232,-1.15546688683382,-0.162879680517038,"arousal","task_y_flips","by_sample_cutoffNA"
"fixed",NA,"timestamp",-0.994207652083858,0.158071451278362,-6.28960918650055,10565.4494039869,3.30853037712376e-10,-1.30405749951622,-0.684357804651492,"arousal","task_y_flips","by_sample_cutoffNA"
"fixed",NA,"zoom",-1.14746405436188,1.10607632362591,-1.03741851249496,427.207974419213,0.300127680539296,-3.32149295869429,1.02656484997053,"arousal","task_y_flips","by_sample_cutoffNA"
"fixed",NA,"screen_width",-4.49341974196933,2.83664967139369,-1.58405875328328,287.397089467116,0.114280080335591,-10.0766628249243,1.08982334098569,"arousal","task_y_flips","by_sample_cutoffNA"
"fixed",NA,"screen_height",4.31348677083681,2.63501791828021,1.63698574530077,338.606328682355,0.102562455829416,-0.869579387798597,9.49655292947222,"arousal","task_y_flips","by_sample_cutoffNA"
"fixed",NA,"median_sampling_freq",0.193186116314087,0.569039941841827,0.339494826477024,3772.10703065878,0.734255893743034,-0.922469656546897,1.30884188917507,"arousal","task_y_flips","by_sample_cutoffNA"
"ran_pars","ID","sd__(Intercept)",17.2291034218132,NA,NA,NA,NA,NA,NA,"arousal","task_y_flips","by_sample_cutoffNA"
"ran_pars","ID","cor__(Intercept).task_y_flips",0.044954714052437,NA,NA,NA,NA,NA,NA,"arousal","task_y_flips","by_sample_cutoffNA"
"ran_pars","ID","sd__task_y_flips",1.71824103374204,NA,NA,NA,NA,NA,NA,"arousal","task_y_flips","by_sample_cutoffNA"
"ran_pars","Residual","sd__Observation",16.1613536799424,NA,NA,NA,NA,NA,NA,"arousal","task_y_flips","by_sample_cutoffNA"
"fixed",NA,"(Intercept)",67.6937514929855,1.34339448435961,50.390076988633,166.856900371293,7.18598038695272e-103,65.0415101773534,70.3459928086176,"arousal","trial_sd_duration","by_sample_cutoffNA"
"fixed",NA,"trial_sd_duration",-0.283852151488782,0.204794262310481,-1.38603566470258,20.1389929203049,0.18089271322507,-0.710856564784539,0.143152261806976,"arousal","trial_sd_duration","by_sample_cutoffNA"
"fixed",NA,"timestamp",-1.02010677376031,0.157951167399028,-6.45836805487634,10555.0632182364,1.10493999452166e-10,-1.32972087701613,-0.710492670504484,"arousal","trial_sd_duration","by_sample_cutoffNA"
"fixed",NA,"zoom",-1.16519214506944,1.10627604106209,-1.05325624149899,426.10651262499,0.292820451131108,-3.33962956895788,1.00924527881899,"arousal","trial_sd_duration","by_sample_cutoffNA"
"fixed",NA,"screen_width",-4.80289187218009,2.83907095283737,-1.69171251862518,287.480294194223,0.091784411953703,-10.3908938095784,0.785110065218214,"arousal","trial_sd_duration","by_sample_cutoffNA"
"fixed",NA,"screen_height",4.54904116493497,2.63689412891056,1.72515123571321,338.699026554811,0.0854124012471958,-0.637710398185296,9.73579272805523,"arousal","trial_sd_duration","by_sample_cutoffNA"
"fixed",NA,"median_sampling_freq",0.214943382592065,0.571529128265647,0.376084738225554,3698.07155008027,0.706875473159942,-0.905599872405372,1.3354866375895,"arousal","trial_sd_duration","by_sample_cutoffNA"
"ran_pars","ID","sd__(Intercept)",17.2502912883876,NA,NA,NA,NA,NA,NA,"arousal","trial_sd_duration","by_sample_cutoffNA"
"ran_pars","ID","cor__(Intercept).trial_sd_duration",-0.0875448597398805,NA,NA,NA,NA,NA,NA,"arousal","trial_sd_duration","by_sample_cutoffNA"
"ran_pars","ID","sd__trial_sd_duration",0.75604917246373,NA,NA,NA,NA,NA,NA,"arousal","trial_sd_duration","by_sample_cutoffNA"
"ran_pars","Residual","sd__Observation",16.2078770787213,NA,NA,NA,NA,NA,NA,"arousal","trial_sd_duration","by_sample_cutoffNA"
"fixed",NA,"(Intercept)",67.8006607584666,1.33460452964382,50.8020610244453,165.52252552034,6.99096868473484e-103,65.1656181300092,70.4357033869239,"arousal","trial_mean_trial_move_offset","by_sample_cutoffNA"
"fixed",NA,"trial_mean_trial_move_offset",0.91591082543387,0.368241072418412,2.48725873900663,72.5345244594986,0.0151732846226772,0.181928074045571,1.64989357682217,"arousal","trial_mean_trial_move_offset","by_sample_cutoffNA"
"fixed",NA,"timestamp",-0.928702617504613,0.159069328623825,-5.83835127449903,10398.6565028251,5.42977402669062e-09,-1.24050906568413,-0.616896169325093,"arousal","trial_mean_trial_move_offset","by_sample_cutoffNA"
"fixed",NA,"zoom",-1.46807215309779,1.0940135190256,-1.34191408750173,388.788098235667,0.180407018806475,-3.61899507528728,0.682850769091701,"arousal","trial_mean_trial_move_offset","by_sample_cutoffNA"
"fixed",NA,"screen_width",-4.39551550275254,2.79970449101921,-1.56999266060126,286.984382276353,0.117518685995129,-9.90607464879547,1.11504364329039,"arousal","trial_mean_trial_move_offset","by_sample_cutoffNA"
"fixed",NA,"screen_height",4.44021124285493,2.59908074535001,1.70837756803011,336.384977792941,0.0884887908557839,-0.672287785705589,9.55271027141545,"arousal","trial_mean_trial_move_offset","by_sample_cutoffNA"
"fixed",NA,"median_sampling_freq",0.199993880634681,0.569264149619576,0.351319999280355,3732.29254133815,0.725368123278201,-0.916105293954824,1.31609305522419,"arousal","trial_mean_trial_move_offset","by_sample_cutoffNA"
"ran_pars","ID","sd__(Intercept)",17.0837147370149,NA,NA,NA,NA,NA,NA,"arousal","trial_mean_trial_move_offset","by_sample_cutoffNA"
"ran_pars","ID","cor__(Intercept).trial_mean_trial_move_offset",-0.306220248969353,NA,NA,NA,NA,NA,NA,"arousal","trial_mean_trial_move_offset","by_sample_cutoffNA"
"ran_pars","ID","sd__trial_mean_trial_move_offset",2.70127223905195,NA,NA,NA,NA,NA,NA,"arousal","trial_mean_trial_move_offset","by_sample_cutoffNA"
"ran_pars","Residual","sd__Observation",16.1330407491188,NA,NA,NA,NA,NA,NA,"arousal","trial_mean_trial_move_offset","by_sample_cutoffNA"
"fixed",NA,"(Intercept)",67.6960274708116,1.34274172804733,50.4162684876548,166.813343923604,6.89725867492868e-103,65.0450698247516,70.3469851168716,"arousal","trial_sd_trial_move_offset","by_sample_cutoffNA"
"fixed",NA,"trial_sd_trial_move_offset",-0.117491831654193,0.163500255498107,-0.718603352002428,6574.51079564425,0.472410884567893,-0.438005450132397,0.203021786824011,"arousal","trial_sd_trial_move_offset","by_sample_cutoffNA"
"fixed",NA,"timestamp",-1.01854430569308,0.158007232098108,-6.4461878875307,10566.3574368662,1.19700844332826e-10,-1.32826826837472,-0.708820343011439,"arousal","trial_sd_trial_move_offset","by_sample_cutoffNA"
"fixed",NA,"zoom",-1.15231032314112,1.10612688320001,-1.04175238902747,425.86539496258,0.298117523174351,-3.32645807644296,1.02183743016072,"arousal","trial_sd_trial_move_offset","by_sample_cutoffNA"
"fixed",NA,"screen_width",-4.78006839094289,2.83783376503538,-1.6844074694711,286.991138006329,0.0931901120469142,-10.3656754791732,0.805538697287465,"arousal","trial_sd_trial_move_offset","by_sample_cutoffNA"
"fixed",NA,"screen_height",4.49028248738569,2.63624319967766,1.70328840978508,338.346182433573,0.089432384113695,-0.695208094186514,9.6757730689579,"arousal","trial_sd_trial_move_offset","by_sample_cutoffNA"
"fixed",NA,"median_sampling_freq",0.198761519289672,0.570411771241119,0.34845269559778,3735.80202581901,0.727519868544058,-0.919587341204017,1.31711037978336,"arousal","trial_sd_trial_move_offset","by_sample_cutoffNA"
"ran_pars","ID","sd__(Intercept)",17.2422155654515,NA,NA,NA,NA,NA,NA,"arousal","trial_sd_trial_move_offset","by_sample_cutoffNA"
"ran_pars","ID","cor__(Intercept).trial_sd_trial_move_offset",1,NA,NA,NA,NA,NA,NA,"arousal","trial_sd_trial_move_offset","by_sample_cutoffNA"
"ran_pars","ID","sd__trial_sd_trial_move_offset",0.0689648611860656,NA,NA,NA,NA,NA,NA,"arousal","trial_sd_trial_move_offset","by_sample_cutoffNA"
"ran_pars","Residual","sd__Observation",16.2230482873145,NA,NA,NA,NA,NA,NA,"arousal","trial_sd_trial_move_offset","by_sample_cutoffNA"
"fixed",NA,"(Intercept)",67.7174560231214,1.33991665063494,50.53855849245,166.896018699022,4.37037167552396e-103,65.0720854658856,70.3628265803573,"arousal","trial_sd_total_dist","by_sample_cutoffNA"
"fixed",NA,"trial_sd_total_dist",-0.494831393311312,0.227339699556622,-2.17661672939823,65.0327338903375,0.0331460173342387,-0.94885579299096,-0.0408069936316628,"arousal","trial_sd_total_dist","by_sample_cutoffNA"
"fixed",NA,"timestamp",-1.03666936911361,0.157884514601975,-6.56599775935617,10565.323554391,5.41120274393904e-11,-1.34615278583741,-0.727185952389799,"arousal","trial_sd_total_dist","by_sample_cutoffNA"
"fixed",NA,"zoom",-1.08239230483152,1.10523323590377,-0.979333836216415,422.8432193305,0.327975032301011,-3.25482780058993,1.0900431909269,"arousal","trial_sd_total_dist","by_sample_cutoffNA"
"fixed",NA,"screen_width",-4.87160239632383,2.83239296886352,-1.71995992430334,283.191093919171,0.0865322213135003,-10.4468173596407,0.703612566993022,"arousal","trial_sd_total_dist","by_sample_cutoffNA"
"fixed",NA,"screen_height",4.70222659304854,2.63651904100398,1.78349805934189,332.962470111186,0.0754160008461818,-0.484107592448606,9.88856077854568,"arousal","trial_sd_total_dist","by_sample_cutoffNA"
"fixed",NA,"median_sampling_freq",0.215626310892934,0.573365827841574,0.376071088339282,3339.20868435441,0.706887938009387,-0.908557542624099,1.33981016440997,"arousal","trial_sd_total_dist","by_sample_cutoffNA"
"ran_pars","ID","sd__(Intercept)",17.2008543313085,NA,NA,NA,NA,NA,NA,"arousal","trial_sd_total_dist","by_sample_cutoffNA"
"ran_pars","ID","cor__(Intercept).trial_sd_total_dist",-0.109552199568677,NA,NA,NA,NA,NA,NA,"arousal","trial_sd_total_dist","by_sample_cutoffNA"
"ran_pars","ID","sd__trial_sd_total_dist",1.34159580434258,NA,NA,NA,NA,NA,NA,"arousal","trial_sd_total_dist","by_sample_cutoffNA"
"ran_pars","Residual","sd__Observation",16.175467455875,NA,NA,NA,NA,NA,NA,"arousal","trial_sd_total_dist","by_sample_cutoffNA"
"fixed",NA,"(Intercept)",67.6528404191903,1.34731774665881,50.2129810038957,166.343830670796,2.00387387349148e-102,64.9927935388228,70.3128872995578,"arousal","trial_sd_distance_overshoot","by_sample_cutoffNA"
"fixed",NA,"trial_sd_distance_overshoot",-0.841330265808124,0.237158195434549,-3.54754877547681,87.6418529508465,0.000627185958914031,-1.31265918871341,-0.370001342902839,"arousal","trial_sd_distance_overshoot","by_sample_cutoffNA"
"fixed",NA,"timestamp",-0.967539479049355,0.158388565964238,-6.10864473176564,10561.3764705542,1.04021052921285e-09,-1.27801094477292,-0.657068013325787,"arousal","trial_sd_distance_overshoot","by_sample_cutoffNA"
"fixed",NA,"zoom",-1.22507879798541,1.1047915374338,-1.10887778958826,427.971994236457,0.268105640108788,-3.39657140019569,0.946413804224882,"arousal","trial_sd_distance_overshoot","by_sample_cutoffNA"
"fixed",NA,"screen_width",-4.39699058279422,2.83333082192155,-1.55188040477822,286.732989274841,0.121793864184642,-9.97375594984836,1.17977478425993,"arousal","trial_sd_distance_overshoot","by_sample_cutoffNA"
"fixed",NA,"screen_height",4.18551186107119,2.63142871909083,1.59058530854574,338.29972076592,0.112636939802371,-0.9905111885913,9.36153491073369,"arousal","trial_sd_distance_overshoot","by_sample_cutoffNA"
"fixed",NA,"median_sampling_freq",0.232646983689447,0.57415043086475,0.40520214073348,3615.38382111484,0.685352906115568,-0.893044041227087,1.35833800860598,"arousal","trial_sd_distance_overshoot","by_sample_cutoffNA"
"ran_pars","ID","sd__(Intercept)",17.2949159175445,NA,NA,NA,NA,NA,NA,"arousal","trial_sd_distance_overshoot","by_sample_cutoffNA"
"ran_pars","ID","cor__(Intercept).trial_sd_distance_overshoot",0.157789180733517,NA,NA,NA,NA,NA,NA,"arousal","trial_sd_distance_overshoot","by_sample_cutoffNA"
"ran_pars","ID","sd__trial_sd_distance_overshoot",1.56500384661274,NA,NA,NA,NA,NA,NA,"arousal","trial_sd_distance_overshoot","by_sample_cutoffNA"
"ran_pars","Residual","sd__Observation",16.1548477915295,NA,NA,NA,NA,NA,NA,"arousal","trial_sd_distance_overshoot","by_sample_cutoffNA"
"fixed",NA,"(Intercept)",67.864313642109,1.33853596979418,50.7004034060766,164.164447572447,3.41052530673811e-102,65.2213477677461,70.5072795164719,"arousal","trial_mean_speed_mean","by_sample_cutoffNA"
"fixed",NA,"trial_mean_speed_mean",-1.67564207883355,0.520123707987095,-3.22162218930256,108.443424959893,0.00168314222191041,-2.70656974482489,-0.644714412842213,"arousal","trial_mean_speed_mean","by_sample_cutoffNA"
"fixed",NA,"timestamp",-0.882213819077965,0.160268112016533,-5.50461228985437,10541.7648441988,3.7864601259594e-08,-1.19636961658483,-0.5680580215711,"arousal","trial_mean_speed_mean","by_sample_cutoffNA"
"fixed",NA,"zoom",-1.15808618308975,1.14826758404642,-1.00855079354302,315.474244354297,0.313963035848245,-3.41731657707104,1.10114421089155,"arousal","trial_mean_speed_mean","by_sample_cutoffNA"
"fixed",NA,"screen_width",-4.62076091730902,2.87030506535677,-1.60985010725146,256.836410215237,0.10865893621464,-10.2730903103558,1.03156847573775,"arousal","trial_mean_speed_mean","by_sample_cutoffNA"
"fixed",NA,"screen_height",5.43873099841122,2.72545064354689,1.99553457747937,287.788542855336,0.0469270606307047,0.074386545590178,10.8030754512323,"arousal","trial_mean_speed_mean","by_sample_cutoffNA"
"fixed",NA,"median_sampling_freq",0.139483035499612,0.570118748201208,0.244656110572924,4007.85483889525,0.806735238503955,-0.978266734496704,1.25723280549593,"arousal","trial_mean_speed_mean","by_sample_cutoffNA"
"ran_pars","ID","sd__(Intercept)",16.9629215364055,NA,NA,NA,NA,NA,NA,"arousal","trial_mean_speed_mean","by_sample_cutoffNA"
"ran_pars","ID","cor__(Intercept).trial_mean_speed_mean",0.213480042341173,NA,NA,NA,NA,NA,NA,"arousal","trial_mean_speed_mean","by_sample_cutoffNA"
"ran_pars","ID","sd__trial_mean_speed_mean",4.39309144954406,NA,NA,NA,NA,NA,NA,"arousal","trial_mean_speed_mean","by_sample_cutoffNA"
"ran_pars","Residual","sd__Observation",16.0853519715596,NA,NA,NA,NA,NA,NA,"arousal","trial_mean_speed_mean","by_sample_cutoffNA"
"fixed",NA,"(Intercept)",67.7892678154821,1.33872172417468,50.6373106459253,166.688614306139,3.90402658870407e-103,65.1462323603537,70.4323032706106,"arousal","trial_sd_speed_mean","by_sample_cutoffNA"
"fixed",NA,"trial_sd_speed_mean",-0.46890138381135,0.24635113208787,-1.90338635685303,86.6591431187265,0.0603096636613457,-0.95857809114234,0.0207753235196397,"arousal","trial_sd_speed_mean","by_sample_cutoffNA"
"fixed",NA,"timestamp",-1.0107553215574,0.158000167414405,-6.39717880112357,10564.8294741097,1.64970939172437e-10,-1.32046544125864,-0.701045201856166,"arousal","trial_sd_speed_mean","by_sample_cutoffNA"
"fixed",NA,"zoom",-0.956512083100353,1.10728525124466,-0.86383529630253,407.167588874073,0.388186953509992,-3.13322154047022,1.22019737426952,"arousal","trial_sd_speed_mean","by_sample_cutoffNA"
"fixed",NA,"screen_width",-4.74106488467218,2.84964247485462,-1.66374025040248,279.262776423694,0.0972860479940006,-10.3505720112334,0.868442241889044,"arousal","trial_sd_speed_mean","by_sample_cutoffNA"
"fixed",NA,"screen_height",4.82277107636747,2.66585505570426,1.8090897575425,320.040224899248,0.0713752863219764,-0.422042917026618,10.0675850697616,"arousal","trial_sd_speed_mean","by_sample_cutoffNA"
"fixed",NA,"median_sampling_freq",0.138408618424925,0.571035285101015,0.242381901847696,3799.45873539463,0.808497338734949,-0.981156623728668,1.25797386057852,"arousal","trial_sd_speed_mean","by_sample_cutoffNA"
"ran_pars","ID","sd__(Intercept)",17.1704710541236,NA,NA,NA,NA,NA,NA,"arousal","trial_sd_speed_mean","by_sample_cutoffNA"
"ran_pars","ID","cor__(Intercept).trial_sd_speed_mean",0.192382651760257,NA,NA,NA,NA,NA,NA,"arousal","trial_sd_speed_mean","by_sample_cutoffNA"
"ran_pars","ID","sd__trial_sd_speed_mean",1.49680986173896,NA,NA,NA,NA,NA,NA,"arousal","trial_sd_speed_mean","by_sample_cutoffNA"
"ran_pars","Residual","sd__Observation",16.1804109706925,NA,NA,NA,NA,NA,NA,"arousal","trial_sd_speed_mean","by_sample_cutoffNA"
"fixed",NA,"(Intercept)",67.8260153426869,1.32596902806976,51.1520359124997,166.653037455084,8.27758801023833e-104,65.208153421866,70.4438772635078,"arousal","trial_mean_speed_sd","by_sample_cutoffNA"
"fixed",NA,"trial_mean_speed_sd",-1.47724173365354,0.418709677534546,-3.52808118109871,107.471139748495,0.000617127006608862,-2.30724322477278,-0.647240242534306,"arousal","trial_mean_speed_sd","by_sample_cutoffNA"
"fixed",NA,"timestamp",-1.01109969277752,0.158279038667116,-6.38808335767067,10531.2500613811,1.75068116650058e-10,-1.32135656606503,-0.700842819490002,"arousal","trial_mean_speed_sd","by_sample_cutoffNA"
"fixed",NA,"zoom",-0.88416267824268,1.1302947560835,-0.782240803546083,363.340041039014,0.434582547059867,-3.10690368752655,1.33857833104119,"arousal","trial_mean_speed_sd","by_sample_cutoffNA"
"fixed",NA,"screen_width",-5.02007008107754,2.86018025856039,-1.75515863591209,263.558716668481,0.0803940142853465,-10.6517812521323,0.611641089977253,"arousal","trial_mean_speed_sd","by_sample_cutoffNA"
"fixed",NA,"screen_height",6.03834056907005,2.71236961523084,2.22622334919356,296.785434964083,0.0267498863356293,0.700426062516858,11.3762550756232,"arousal","trial_mean_speed_sd","by_sample_cutoffNA"
"fixed",NA,"median_sampling_freq",0.168691427756049,0.56989944527451,0.296002091517729,3757.71140682252,0.767244840478204,-0.948650855504132,1.28603371101623,"arousal","trial_mean_speed_sd","by_sample_cutoffNA"
"ran_pars","ID","sd__(Intercept)",16.8986203360903,NA,NA,NA,NA,NA,NA,"arousal","trial_mean_speed_sd","by_sample_cutoffNA"
"ran_pars","ID","cor__(Intercept).trial_mean_speed_sd",0.138834563239819,NA,NA,NA,NA,NA,NA,"arousal","trial_mean_speed_sd","by_sample_cutoffNA"
"ran_pars","ID","sd__trial_mean_speed_sd",3.21852515341978,NA,NA,NA,NA,NA,NA,"arousal","trial_mean_speed_sd","by_sample_cutoffNA"
"ran_pars","Residual","sd__Observation",16.1298008722196,NA,NA,NA,NA,NA,NA,"arousal","trial_mean_speed_sd","by_sample_cutoffNA"
"fixed",NA,"(Intercept)",67.7257290874407,1.3399721775122,50.5426382905804,166.904622134386,4.28106790486538e-103,65.0802499005055,70.371208274376,"arousal","trial_sd_speed_sd","by_sample_cutoffNA"
"fixed",NA,"trial_sd_speed_sd",-0.406620066653089,0.223405848909765,-1.82009588664497,62.1178795115919,0.0735629308031424,-0.853185138152757,0.0399450048465792,"arousal","trial_sd_speed_sd","by_sample_cutoffNA"
"fixed",NA,"timestamp",-1.03222928647251,0.15816336009861,-6.52634899656244,10560.5498713777,7.0481754097253e-11,-1.34225930900079,-0.72219926394423,"arousal","trial_sd_speed_sd","by_sample_cutoffNA"
"fixed",NA,"zoom",-1.12384733642935,1.10729631536366,-1.01494723755155,421.527318729208,0.310713178270905,-3.30035750344054,1.05266283058184,"arousal","trial_sd_speed_sd","by_sample_cutoffNA"
"fixed",NA,"screen_width",-4.83258593136641,2.84473353250932,-1.69878333985947,283.282311219923,0.090457922553209,-10.4320840285845,0.766912165851696,"arousal","trial_sd_speed_sd","by_sample_cutoffNA"
"fixed",NA,"screen_height",4.7803228448933,2.65289013735417,1.80193019589605,328.58979105266,0.072472812784612,-0.438468499968584,9.99911418975519,"arousal","trial_sd_speed_sd","by_sample_cutoffNA"
