"AIC","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma","dv","iv1","iv2","dframe","Log_loss","Score_log","Score_spherical"
88425.7206374331,88505.8063487057,0.627808864736561,0.018274680289806,0.620880578517308,14.2790471697438,14.3911275195062,"valence","trial_sd_y_flips","trial_mean_speed_sd","by_sample_cutoffNA",NA,NA,NA
3761.23222902274,3834.03742108871,0.493519654915878,0.0461211625628125,0.469030735135191,0.207634909344438,1,"stress","task_angle_sd","trial_sd_duration","by_sample_cutoffNA",0.156524330334464,-30.1531239065561,0.0045824637273049
3756.07638057581,3828.88157264179,0.494634773826293,0.0488103142327572,0.468701949006026,0.207565135083472,1,"stress","task_angle_sd","trial_mean_trial_move_offset","by_sample_cutoffNA",0.156296065117493,-30.169863877906,0.00448698354792317
3760.51405130461,3833.31924337059,0.492651707849432,0.0466156689334453,0.467844943934629,0.207616320135749,1,"stress","trial_mean_angle_sd","trial_sd_trial_move_offset","by_sample_cutoffNA",0.156514641764133,-Inf,0.00458749043256165
3761.55074217827,3834.35593424424,0.493876375777421,0.046065156681696,0.469435855323194,0.207651405329569,1,"stress","task_total_dist","trial_mean_speed_mean","by_sample_cutoffNA",0.156526732927814,-30.1522583017814,0.00458775824688218
3758.46727049235,3831.27246255833,0.495779142556601,0.0470261305718315,0.470897499271458,0.207496182445698,1,"stress","trial_sd_total_dist","trial_sd_speed_mean","by_sample_cutoffNA",0.156360866015814,-Inf,0.00458430575627455
3757.52678271294,3830.33197477891,0.493220999013965,0.0480730523983713,0.467628264686844,0.20752984736893,1,"stress","trial_sd_angle_sd","trial_mean_speed_sd","by_sample_cutoffNA",0.156383462716415,-Inf,0.00455078454743048
3755.79058819158,3828.59578025756,0.493436340662271,0.0481711287312622,0.467799649045625,0.207441929045996,1,"stress","task_y_flips","trial_sd_speed_sd","by_sample_cutoffNA",0.156298267095345,-Inf,0.0045753013084175
3752.51462940399,3825.31982146997,0.493831476931712,0.048558148863028,0.467998467312093,0.207482191761763,1,"stress","task_x_flips","trial_sd_abs_jerk_sd","by_sample_cutoffNA",0.156144730777039,-30.1972930805965,0.00455033265529392
3756.6830201162,3829.48821218218,0.491609831839286,0.0479020958471396,0.466031627689529,0.207586212063283,1,"stress","clicks","trial_sd_speed_sd","by_sample_cutoffNA",0.156377080411499,-Inf,0.00456036267093525
3754.94956136623,3827.75475343221,0.495658141307901,0.0499910376446633,0.46911884131946,0.207476289478787,1,"stress","task_total_dist","trial_sd_speed_sd","by_sample_cutoffNA",0.156228418052854,-30.1785264145933,0.00448388091923278
3761.37829304218,3834.18348510816,0.473283352351863,0.0388876636958985,0.451971816662355,0.20766324219868,1,"stress","task_angle_sd","trial_sd_trial_move_offset","by_sample_cutoffNA",0.156763176100078,-30.3120990777189,0.00450696139532827
3757.35070857714,3830.15590064311,0.491731341329956,0.0480308739916061,0.466087034984828,0.207609731009568,1,"stress","task_x_flips","trial_mean_speed_sd","by_sample_cutoffNA",0.156409006800342,-30.164046339779,0.00455263262066981
3761.153562221,3833.95875428698,0.492399795632183,0.0461368860869717,0.467847957464786,0.207645947148916,1,"stress","task_y_flips","trial_sd_trial_move_offset","by_sample_cutoffNA",0.156545837867902,-30.1502948865029,0.00459495099605486
3759.92367201496,3832.72886408093,0.494082534588905,0.0472497604682403,0.468992560254056,0.207524901383896,1,"stress","trial_sd_total_dist","trial_mean_trial_move_offset","by_sample_cutoffNA",0.156465315112055,-30.157779708024,0.00450846645516058
3759.51096571121,3832.31615777718,0.494445679250655,0.0473311587148195,0.469328376409019,0.207492575156574,1,"stress","trial_sd_distance_overshoot","trial_mean_trial_move_offset","by_sample_cutoffNA",0.156439464134125,-Inf,0.00448608862965798
3760.73815840243,3833.54335046841,0.492149584520294,0.0470884965816004,0.467053956576362,0.207660683993795,1,"stress","trial_mean_angle_mean","trial_mean_speed_sd","by_sample_cutoffNA",0.156542771050969,-Inf,0.00458991444734939
3754.8552298266,3827.66042189258,0.498120525099516,0.0519867686833327,0.47059866010157,0.207462075035158,1,"stress","trial_sd_angle_mean","trial_sd_trial_move_offset","by_sample_cutoffNA",0.156196381650645,-Inf,0.00437090375446227
3760.56061331942,3833.3658053854,0.493814511936525,0.046958679689081,0.468873513376799,0.207636891636149,1,"stress","trial_mean_angle_sd","trial_sd_speed_mean","by_sample_cutoffNA",0.156495079307104,-30.1544008325536,0.00457473414591861
3759.96575052396,3832.77094258994,0.494956479726419,0.0467346169264322,0.470196307092162,0.207591961583591,1,"stress","trial_sd_angle_sd","trial_mean_speed_mean","by_sample_cutoffNA",0.156435742085311,-30.1616842628242,0.00453571881746795
3759.76364941026,3832.56884147623,0.492425787790772,0.0471712176135392,0.46729756532128,0.20761645516285,1,"stress","trial_sd_x_flips","trial_mean_speed_sd","by_sample_cutoffNA",0.156493588754478,-30.1551964806715,0.00457181267565092
3758.46102573803,3831.266217804,0.492243446203247,0.0476157255814041,0.466857478188913,0.207667215926869,1,"stress","trial_sd_y_flips","trial_mean_speed_sd","by_sample_cutoffNA",0.156441732455365,-30.1589135136947,0.00455540852747555
74413.4842480308,74491.3429666902,0.534378873104949,0.018892669530978,0.525412651159727,16.1201109928264,16.2733744964378,"arousal","task_x_flips","trial_mean_duration","by_sample_iqr_out2.5",NA,NA,NA
74421.5364979661,74499.3952166254,0.536054468253529,0.0172000832507524,0.527934909395355,16.1259484252888,16.2793104134364,"arousal","task_x_flips","trial_sd_duration","by_sample_iqr_out2.5",NA,NA,NA
74411.7682190438,74489.6269377032,0.534299645390851,0.0197203077749758,0.524931141282638,16.1188322333479,16.2720753445669,"arousal","trial_mean_angle_sd","trial_mean_trial_move_offset","by_sample_iqr_out2.5",NA,NA,NA
74428.034634238,74505.8933528974,0.534531015518168,0.0166373178767774,0.526655838233746,16.132727621181,16.2861323475673,"arousal","task_angle_sd","trial_sd_trial_move_offset","by_sample_iqr_out2.5",NA,NA,NA
74405.8204778699,74483.6791965292,0.532343943874742,0.0219116802663455,0.521867251975153,16.115268780477,16.2684253203321,"arousal","trial_sd_total_dist","trial_mean_speed_mean","by_sample_iqr_out2.5",NA,NA,NA
74431.7855419875,74509.6442606469,0.534101280735872,0.0163628015858886,0.526351057061199,16.1363715918162,16.2898057692461,"arousal","trial_sd_angle_sd","trial_sd_speed_mean","by_sample_iqr_out2.5",NA,NA,NA
