"effect","group","term","estimate","std.error","statistic","df","p.value","conf.low","conf.high","dv","iv1","iv2","dframe"
"fixed",NA,"(Intercept)",67.71891713626,1.3406920995063,50.5104170906928,166.753738566918,5.44280944508483e-103,65.071999132217,70.365835140303,"arousal","task_angle_sd","trial_sd_duration","by_sample_cutoffNA"
"fixed",NA,"task_angle_sd",-0.567414064505927,0.207587508189578,-2.73337287707958,10320.9382192123,0.00627961252552136,-0.974325823759601,-0.160502305252253,"arousal","task_angle_sd","trial_sd_duration","by_sample_cutoffNA"
"fixed",NA,"trial_sd_duration",-0.330772908403224,0.290655159068894,-1.13802524428896,50.9748381696668,0.260430611310176,-0.914294481972287,0.252748665165838,"arousal","task_angle_sd","trial_sd_duration","by_sample_cutoffNA"
"fixed",NA,"timestamp",-1.00752897020574,0.157962369664413,-6.3782847291175,10555.9924222943,1.86577394039919e-10,-1.31716502889043,-0.697892911521044,"arousal","task_angle_sd","trial_sd_duration","by_sample_cutoffNA"
"fixed",NA,"zoom",-1.05951968748991,1.10533958673477,-0.958546767170248,425.836616715384,0.33833101891302,-3.23212038862663,1.11308101364681,"arousal","task_angle_sd","trial_sd_duration","by_sample_cutoffNA"
"fixed",NA,"screen_width",-4.64838384712136,2.83510649392955,-1.6395799794732,286.808052771754,0.102188871963419,-10.2286380293231,0.931870335080322,"arousal","task_angle_sd","trial_sd_duration","by_sample_cutoffNA"
"fixed",NA,"screen_height",4.41259480498189,2.63363064748254,1.6754797447394,338.057381042371,0.094764779732702,-0.767772772561349,9.59296238252514,"arousal","task_angle_sd","trial_sd_duration","by_sample_cutoffNA"
"fixed",NA,"median_sampling_freq",0.163830127859499,0.571067862776098,0.286883816335035,3692.28010715889,0.774217379855731,-0.955809342373766,1.28346959809276,"arousal","task_angle_sd","trial_sd_duration","by_sample_cutoffNA"
"fixed",NA,"task_angle_sd:trial_sd_duration",0.0129818741300806,0.119919884102552,0.108254558676682,13.7842807739584,0.915353754743948,-0.244598833300767,0.270562581560929,"arousal","task_angle_sd","trial_sd_duration","by_sample_cutoffNA"
"ran_pars","ID","sd__(Intercept)",17.2123856605466,NA,NA,NA,NA,NA,NA,"arousal","task_angle_sd","trial_sd_duration","by_sample_cutoffNA"
"ran_pars","ID","cor__(Intercept).task_angle_sd:trial_sd_duration",-0.0942488571522828,NA,NA,NA,NA,NA,NA,"arousal","task_angle_sd","trial_sd_duration","by_sample_cutoffNA"
"ran_pars","ID","sd__task_angle_sd:trial_sd_duration",0.200982470364177,NA,NA,NA,NA,NA,NA,"arousal","task_angle_sd","trial_sd_duration","by_sample_cutoffNA"
"ran_pars","Residual","sd__Observation",16.2098725435748,NA,NA,NA,NA,NA,NA,"arousal","task_angle_sd","trial_sd_duration","by_sample_cutoffNA"
"fixed",NA,"(Intercept)",67.7347547805809,1.33870102028853,50.597372941407,166.798906903852,3.98645843594829e-103,65.0917729801574,70.3777365810044,"arousal","task_angle_sd","trial_mean_trial_move_offset","by_sample_cutoffNA"
"fixed",NA,"task_angle_sd",-0.267448433865137,0.225436037082016,-1.18636060732312,1869.60580623843,0.235630657604096,-0.709581176644105,0.174684308913831,"arousal","task_angle_sd","trial_mean_trial_move_offset","by_sample_cutoffNA"
"fixed",NA,"trial_mean_trial_move_offset",0.803350542493383,0.317554722498697,2.52980190680892,1859.56765208117,0.0114946669453116,0.180549355845574,1.42615172914119,"arousal","task_angle_sd","trial_mean_trial_move_offset","by_sample_cutoffNA"
"fixed",NA,"timestamp",-0.954072004553945,0.158700063582309,-6.01179346131212,10555.8593003509,1.89553564716417e-09,-1.26515408300146,-0.642989926106427,"arousal","task_angle_sd","trial_mean_trial_move_offset","by_sample_cutoffNA"
"fixed",NA,"zoom",-1.16565586212841,1.10391619438025,-1.05592785762403,423.273470113003,0.291603484661071,-3.33549626322012,1.0041845389633,"arousal","task_angle_sd","trial_mean_trial_move_offset","by_sample_cutoffNA"
"fixed",NA,"screen_width",-4.57417185637353,2.82815693839529,-1.61736846858609,286.329860568983,0.106899859890536,-10.1407868322024,0.992443119455353,"arousal","task_angle_sd","trial_mean_trial_move_offset","by_sample_cutoffNA"
"fixed",NA,"screen_height",4.51200113439498,2.627112872777,1.71747517251726,337.545905094978,0.0868095691216826,-0.655574072811925,9.67957634160189,"arousal","task_angle_sd","trial_mean_trial_move_offset","by_sample_cutoffNA"
"fixed",NA,"median_sampling_freq",0.163807770795759,0.570554280344799,0.287102868979908,3718.46270018144,0.774049552490448,-0.954822183464605,1.28243772505612,"arousal","task_angle_sd","trial_mean_trial_move_offset","by_sample_cutoffNA"
"fixed",NA,"task_angle_sd:trial_mean_trial_move_offset",0.0105737819318407,0.216698444081158,0.0487949139490847,45.2701404927741,0.961297381472681,-0.425807415743338,0.44695497960702,"arousal","task_angle_sd","trial_mean_trial_move_offset","by_sample_cutoffNA"
"ran_pars","ID","sd__(Intercept)",17.1623592024346,NA,NA,NA,NA,NA,NA,"arousal","task_angle_sd","trial_mean_trial_move_offset","by_sample_cutoffNA"
"ran_pars","ID","cor__(Intercept).task_angle_sd:trial_mean_trial_move_offset",0.0100508449829902,NA,NA,NA,NA,NA,NA,"arousal","task_angle_sd","trial_mean_trial_move_offset","by_sample_cutoffNA"
"ran_pars","ID","sd__task_angle_sd:trial_mean_trial_move_offset",1.0652067284882,NA,NA,NA,NA,NA,NA,"arousal","task_angle_sd","trial_mean_trial_move_offset","by_sample_cutoffNA"
"ran_pars","Residual","sd__Observation",16.1749512753283,NA,NA,NA,NA,NA,NA,"arousal","task_angle_sd","trial_mean_trial_move_offset","by_sample_cutoffNA"
"fixed",NA,"(Intercept)",67.7284459644513,1.34037726033339,50.5293904699678,166.740411156719,5.19591928958193e-103,65.0821479988897,70.374743930013,"arousal","trial_mean_angle_sd","trial_sd_trial_move_offset","by_sample_cutoffNA"
"fixed",NA,"trial_mean_angle_sd",-0.571939999908028,0.2031263846356,-2.81568542134033,10684.0667081588,0.0048762449438959,-0.970105504948967,-0.17377449486709,"arousal","trial_mean_angle_sd","trial_sd_trial_move_offset","by_sample_cutoffNA"
"fixed",NA,"trial_sd_trial_move_offset",-0.0868129090428553,0.183898776753601,-0.472068985859394,10570.77135664,0.636887293191109,-0.447289163119742,0.273663345034031,"arousal","trial_mean_angle_sd","trial_sd_trial_move_offset","by_sample_cutoffNA"
"fixed",NA,"timestamp",-1.0124496678722,0.157969953898119,-6.40912808346557,10566.4366987124,1.52592094196835e-10,-1.32210055798801,-0.702798777756384,"arousal","trial_mean_angle_sd","trial_sd_trial_move_offset","by_sample_cutoffNA"
"fixed",NA,"zoom",-1.04974995772898,1.1044055791677,-0.950511277315428,424.213479673519,0.342393736421783,-3.22053849287872,1.12103857742076,"arousal","trial_mean_angle_sd","trial_sd_trial_move_offset","by_sample_cutoffNA"
"fixed",NA,"screen_width",-4.71871038487679,2.83319623862707,-1.66550778253306,286.233601449347,0.0969055380068619,-10.2952520927065,0.857831322952919,"arousal","trial_mean_angle_sd","trial_sd_trial_move_offset","by_sample_cutoffNA"
"fixed",NA,"screen_height",4.40892484857345,2.63247560934953,1.67482077817346,337.427333413318,0.0948958837637796,-0.769205498939645,9.58705519608654,"arousal","trial_mean_angle_sd","trial_sd_trial_move_offset","by_sample_cutoffNA"
"fixed",NA,"median_sampling_freq",0.172416181227785,0.570564375804883,0.302185324810301,3737.2801384098,0.762527605993927,-0.946231732262776,1.29106409471835,"arousal","trial_mean_angle_sd","trial_sd_trial_move_offset","by_sample_cutoffNA"
"fixed",NA,"trial_mean_angle_sd:trial_sd_trial_move_offset",0.0957392959793451,0.178590501277851,0.536082800005103,7987.23859025073,0.591916255131116,-0.254344705159455,0.445823297118145,"arousal","trial_mean_angle_sd","trial_sd_trial_move_offset","by_sample_cutoffNA"
"ran_pars","ID","sd__(Intercept)",17.2105347803498,NA,NA,NA,NA,NA,NA,"arousal","trial_mean_angle_sd","trial_sd_trial_move_offset","by_sample_cutoffNA"
"ran_pars","ID","cor__(Intercept).trial_mean_angle_sd:trial_sd_trial_move_offset",-1,NA,NA,NA,NA,NA,NA,"arousal","trial_mean_angle_sd","trial_sd_trial_move_offset","by_sample_cutoffNA"
"ran_pars","ID","sd__trial_mean_angle_sd:trial_sd_trial_move_offset",0.0896891214858606,NA,NA,NA,NA,NA,NA,"arousal","trial_mean_angle_sd","trial_sd_trial_move_offset","by_sample_cutoffNA"
"ran_pars","Residual","sd__Observation",16.2169949726973,NA,NA,NA,NA,NA,NA,"arousal","trial_mean_angle_sd","trial_sd_trial_move_offset","by_sample_cutoffNA"
"fixed",NA,"(Intercept)",67.6066615339211,1.32012542848793,51.2123015548286,166.842631068654,5.75767113348083e-104,65.0003582987595,70.2129647690828,"arousal","task_total_dist","trial_mean_speed_mean","by_sample_cutoffNA"
"fixed",NA,"task_total_dist",-0.995436651254644,0.327281004398004,-3.04153506582405,596.322003385768,0.00245715148885781,-1.63820021435234,-0.352673088156943,"arousal","task_total_dist","trial_mean_speed_mean","by_sample_cutoffNA"
"fixed",NA,"trial_mean_speed_mean",-1.2566279822254,0.399685943391505,-3.14403847071123,3984.50974082201,0.00167858784844241,-2.0402360698631,-0.473019894587706,"arousal","task_total_dist","trial_mean_speed_mean","by_sample_cutoffNA"
"fixed",NA,"timestamp",-0.876651723565424,0.159835997949513,-5.48469515510722,10572.0079538202,4.23718139447953e-08,-1.18996039289347,-0.563343054237377,"arousal","task_total_dist","trial_mean_speed_mean","by_sample_cutoffNA"
"fixed",NA,"zoom",-1.52666151006531,1.12319727661977,-1.35921048051306,364.663758509139,0.174919866049108,-3.73541842839986,0.682095408269237,"arousal","task_total_dist","trial_mean_speed_mean","by_sample_cutoffNA"
"fixed",NA,"screen_width",-4.50305175666364,2.81031757993646,-1.60232843035678,264.595794228849,0.110276095099786,-10.0364829873927,1.03037947406544,"arousal","task_total_dist","trial_mean_speed_mean","by_sample_cutoffNA"
"fixed",NA,"screen_height",5.50543836552541,2.6274257577795,2.09537352262931,307.830447050189,0.036954525524189,0.335451966511744,10.6754247645391,"arousal","task_total_dist","trial_mean_speed_mean","by_sample_cutoffNA"
"fixed",NA,"median_sampling_freq",0.247927066477157,0.568787139526634,0.435887257724377,3731.40963964904,0.662943745236978,-0.867236967818555,1.36309110077287,"arousal","task_total_dist","trial_mean_speed_mean","by_sample_cutoffNA"
"fixed",NA,"task_total_dist:trial_mean_speed_mean",0.180954244785681,0.284315287162927,0.636456261607857,26.3324246474134,0.529973190999044,-0.403105331874582,0.765013821445944,"arousal","task_total_dist","trial_mean_speed_mean","by_sample_cutoffNA"
"ran_pars","ID","sd__(Intercept)",16.8417774579771,NA,NA,NA,NA,NA,NA,"arousal","task_total_dist","trial_mean_speed_mean","by_sample_cutoffNA"
"ran_pars","ID","cor__(Intercept).task_total_dist:trial_mean_speed_mean",0.194117906742866,NA,NA,NA,NA,NA,NA,"arousal","task_total_dist","trial_mean_speed_mean","by_sample_cutoffNA"
"ran_pars","ID","sd__task_total_dist:trial_mean_speed_mean",1.76049573935523,NA,NA,NA,NA,NA,NA,"arousal","task_total_dist","trial_mean_speed_mean","by_sample_cutoffNA"
"ran_pars","Residual","sd__Observation",16.1453656863397,NA,NA,NA,NA,NA,NA,"arousal","task_total_dist","trial_mean_speed_mean","by_sample_cutoffNA"
"fixed",NA,"(Intercept)",67.7141541543941,1.33496182466056,50.7236633314301,166.298999698505,4.30118857810921e-103,65.0784967079347,70.3498116008535,"arousal","trial_sd_total_dist","trial_sd_speed_mean","by_sample_cutoffNA"
"fixed",NA,"trial_sd_total_dist",-0.389215962223561,0.184359124167258,-2.11118361503198,3039.27593441267,0.0348379771180813,-0.750697161516796,-0.0277347629303255,"arousal","trial_sd_total_dist","trial_sd_speed_mean","by_sample_cutoffNA"
"fixed",NA,"trial_sd_speed_mean",-0.338901410247771,0.221152304284134,-1.53243445210661,7482.3003658432,0.1254575386711,-0.772422089465105,0.0946192689695638,"arousal","trial_sd_total_dist","trial_sd_speed_mean","by_sample_cutoffNA"
"fixed",NA,"timestamp",-1.0132546403184,0.157942539120969,-6.41533715968911,10564.7603548216,1.46524532468155e-10,-1.32285179793054,-0.703657482706266,"arousal","trial_sd_total_dist","trial_sd_speed_mean","by_sample_cutoffNA"
"fixed",NA,"zoom",-0.97552121472647,1.09671805540906,-0.889491341840463,417.836010161611,0.374250891160721,-3.13129350921721,1.18025107976427,"arousal","trial_sd_total_dist","trial_sd_speed_mean","by_sample_cutoffNA"
"fixed",NA,"screen_width",-4.3077148578969,2.80480738647701,-1.53583268450659,283.326079163143,0.125695363506266,-9.82861972830361,1.21319001250981,"arousal","trial_sd_total_dist","trial_sd_speed_mean","by_sample_cutoffNA"
"fixed",NA,"screen_height",4.38252926592939,2.61119739261463,1.6783600038529,335.824623069171,0.0942070948052694,-0.753834652834584,9.51889318469336,"arousal","trial_sd_total_dist","trial_sd_speed_mean","by_sample_cutoffNA"
"fixed",NA,"median_sampling_freq",0.174066270357094,0.569943838748356,0.305409513223896,3563.92722005575,0.760072112988788,-0.943382627496244,1.29151516821043,"arousal","trial_sd_total_dist","trial_sd_speed_mean","by_sample_cutoffNA"
"fixed",NA,"trial_sd_total_dist:trial_sd_speed_mean",0.0701881693407458,0.118476046907756,0.592424976800528,36.5859848138033,0.557210069576309,-0.169958833157099,0.310335171838591,"arousal","trial_sd_total_dist","trial_sd_speed_mean","by_sample_cutoffNA"
"ran_pars","ID","sd__(Intercept)",17.1329083452378,NA,NA,NA,NA,NA,NA,"arousal","trial_sd_total_dist","trial_sd_speed_mean","by_sample_cutoffNA"
"ran_pars","ID","cor__(Intercept).trial_sd_total_dist:trial_sd_speed_mean",0.754106828320086,NA,NA,NA,NA,NA,NA,"arousal","trial_sd_total_dist","trial_sd_speed_mean","by_sample_cutoffNA"
"ran_pars","ID","sd__trial_sd_total_dist:trial_sd_speed_mean",0.331565163659855,NA,NA,NA,NA,NA,NA,"arousal","trial_sd_total_dist","trial_sd_speed_mean","by_sample_cutoffNA"
"ran_pars","Residual","sd__Observation",16.207739764489,NA,NA,NA,NA,NA,NA,"arousal","trial_sd_total_dist","trial_sd_speed_mean","by_sample_cutoffNA"
"fixed",NA,"(Intercept)",67.737436668094,1.33282658492963,50.8223931260122,166.462426918084,2.72403482670814e-103,65.1060138284995,70.3688595076885,"arousal","trial_sd_angle_sd","trial_mean_speed_sd","by_sample_cutoffNA"
"fixed",NA,"trial_sd_angle_sd",0.118693693816726,0.166860472477025,0.711334997766287,10495.7908707747,0.476892477160166,-0.2083845409611,0.445771928594552,"arousal","trial_sd_angle_sd","trial_mean_speed_sd","by_sample_cutoffNA"
"fixed",NA,"trial_mean_speed_sd",-1.27283246266605,0.292243679741248,-4.35538063233059,10639.161978538,1.34079668999999e-05,-1.84568472010302,-0.699980205229088,"arousal","trial_sd_angle_sd","trial_mean_speed_sd","by_sample_cutoffNA"
"fixed",NA,"timestamp",-1.00908944535957,0.157869650021899,-6.39191538854745,10566.2158934007,1.70728602848108e-10,-1.31854372170956,-0.69963516900959,"arousal","trial_sd_angle_sd","trial_mean_speed_sd","by_sample_cutoffNA"
"fixed",NA,"zoom",-1.19494087689855,1.09761709598981,-1.08866824438533,417.6284383909,0.276928038422402,-3.35248349246461,0.962601738667513,"arousal","trial_sd_angle_sd","trial_mean_speed_sd","by_sample_cutoffNA"
"fixed",NA,"screen_width",-4.64048472581789,2.80698137001291,-1.65319398817262,280.768159675499,0.0994090505862499,-10.1658847397714,0.884915288135619,"arousal","trial_sd_angle_sd","trial_mean_speed_sd","by_sample_cutoffNA"
"fixed",NA,"screen_height",5.27003731456893,2.61762704542119,2.01328807470392,335.380836033109,0.0448828884091115,0.121001285287661,10.4190733438502,"arousal","trial_sd_angle_sd","trial_mean_speed_sd","by_sample_cutoffNA"
"fixed",NA,"median_sampling_freq",0.168127403635096,0.568211167737029,0.295888946189995,3457.56387258336,0.767332661834801,-0.945936010638297,1.28219081790849,"arousal","trial_sd_angle_sd","trial_mean_speed_sd","by_sample_cutoffNA"
"fixed",NA,"trial_sd_angle_sd:trial_mean_speed_sd",0.233524278920162,0.16234261206393,1.43846569887763,4805.79536793187,0.150367080861348,-0.0847415504510653,0.551790108291389,"arousal","trial_sd_angle_sd","trial_mean_speed_sd","by_sample_cutoffNA"
"ran_pars","ID","sd__(Intercept)",17.1075222150047,NA,NA,NA,NA,NA,NA,"arousal","trial_sd_angle_sd","trial_mean_speed_sd","by_sample_cutoffNA"
"ran_pars","ID","cor__(Intercept).trial_sd_angle_sd:trial_mean_speed_sd",-1,NA,NA,NA,NA,NA,NA,"arousal","trial_sd_angle_sd","trial_mean_speed_sd","by_sample_cutoffNA"
"ran_pars","ID","sd__trial_sd_angle_sd:trial_mean_speed_sd",0.179389026744174,NA,NA,NA,NA,NA,NA,"arousal","trial_sd_angle_sd","trial_mean_speed_sd","by_sample_cutoffNA"
"ran_pars","Residual","sd__Observation",16.2085774503927,NA,NA,NA,NA,NA,NA,"arousal","trial_sd_angle_sd","trial_mean_speed_sd","by_sample_cutoffNA"
"fixed",NA,"(Intercept)",67.7279832648244,1.34135221254454,50.4923185956839,167.141205509217,4.01787352567666e-103,65.0798068771155,70.3761596525333,"arousal","task_y_flips","trial_sd_speed_sd","by_sample_cutoffNA"
"fixed",NA,"task_y_flips",-0.63030102156805,0.197242882961201,-3.19555774132562,1094.39090821708,0.00143551524324277,-1.01731798978809,-0.243284053348006,"arousal","task_y_flips","trial_sd_speed_sd","by_sample_cutoffNA"
"fixed",NA,"trial_sd_speed_sd",-0.316241453077588,0.194909791003528,-1.622501627288,999.72739345015,0.105011266327204,-0.698720679581874,0.066237773426698,"arousal","task_y_flips","trial_sd_speed_sd","by_sample_cutoffNA"
"fixed",NA,"timestamp",-1.00854603263921,0.158134420233149,-6.37777677467206,10563.222779531,1.87189466251862e-10,-1.3185193185812,-0.698572746697215,"arousal","task_y_flips","trial_sd_speed_sd","by_sample_cutoffNA"
"fixed",NA,"zoom",-1.20083111329929,1.10090660595958,-1.09076565332499,418.76361026626,0.276003223715216,-3.36482274017956,0.963160513580977,"arousal","task_y_flips","trial_sd_speed_sd","by_sample_cutoffNA"
"fixed",NA,"screen_width",-4.92994866922605,2.82568956601524,-1.74468870484531,285.99298314378,0.0821132696652748,-10.4917349632898,0.631837624837685,"arousal","task_y_flips","trial_sd_speed_sd","by_sample_cutoffNA"
"fixed",NA,"screen_height",4.7988931752567,2.62748714256787,1.82641928004515,338.066998635534,0.0686688952525825,-0.369389562330361,9.96717591284377,"arousal","task_y_flips","trial_sd_speed_sd","by_sample_cutoffNA"
"fixed",NA,"median_sampling_freq",0.198393246313706,0.570058330990788,0.348022711937021,3707.51916333784,0.727842884623501,-0.919265422741679,1.31605191536909,"arousal","task_y_flips","trial_sd_speed_sd","by_sample_cutoffNA"
"fixed",NA,"task_y_flips:trial_sd_speed_sd",0.0365833033170068,0.166979487389288,0.219088607163574,25.502696671998,0.82832500856386,-0.306973991167179,0.380140597801192,"arousal","task_y_flips","trial_sd_speed_sd","by_sample_cutoffNA"
"ran_pars","ID","sd__(Intercept)",17.2209102114233,NA,NA,NA,NA,NA,NA,"arousal","task_y_flips","trial_sd_speed_sd","by_sample_cutoffNA"
"ran_pars","ID","cor__(Intercept).task_y_flips:trial_sd_speed_sd",-0.426547540315793,NA,NA,NA,NA,NA,NA,"arousal","task_y_flips","trial_sd_speed_sd","by_sample_cutoffNA"
"ran_pars","ID","sd__task_y_flips:trial_sd_speed_sd",0.449876814383815,NA,NA,NA,NA,NA,NA,"arousal","task_y_flips","trial_sd_speed_sd","by_sample_cutoffNA"
"ran_pars","Residual","sd__Observation",16.2081593735147,NA,NA,NA,NA,NA,NA,"arousal","task_y_flips","trial_sd_speed_sd","by_sample_cutoffNA"
"fixed",NA,"(Intercept)",67.7060941171172,1.34418815357272,50.3695066328036,166.751846046615,8.44362519596749e-103,65.0522736605195,70.3599145737149,"arousal","task_x_flips","trial_sd_abs_jerk_sd","by_sample_cutoffNA"
"fixed",NA,"task_x_flips",-0.815525486176262,0.190177995655165,-4.28822211195763,10647.4703682175,1.81696738502658e-05,-1.18830988496995,-0.44274108738257,"arousal","task_x_flips","trial_sd_abs_jerk_sd","by_sample_cutoffNA"
"fixed",NA,"trial_sd_abs_jerk_sd",-0.176677932855661,0.182831315427004,-0.966343935353897,10260.2223774806,0.333894884494069,-0.535063003762432,0.181707138051111,"arousal","task_x_flips","trial_sd_abs_jerk_sd","by_sample_cutoffNA"
"fixed",NA,"timestamp",-0.995113441757558,0.157955488340671,-6.29996116128199,10566.6611634009,3.09570407739326e-10,-1.30473597590024,-0.685490907614879,"arousal","task_x_flips","trial_sd_abs_jerk_sd","by_sample_cutoffNA"
"fixed",NA,"zoom",-1.15323462228998,1.10681690798304,-1.0419380242316,427.157298836069,0.298029757508028,-3.32871990242286,1.0222506578429,"arousal","task_x_flips","trial_sd_abs_jerk_sd","by_sample_cutoffNA"
"fixed",NA,"screen_width",-4.72478525301112,2.84085369132995,-1.66315684170247,287.714353881949,0.097369914139244,-10.3162768363862,0.866706330363975,"arousal","task_x_flips","trial_sd_abs_jerk_sd","by_sample_cutoffNA"
"fixed",NA,"screen_height",4.57618502712702,2.63867997822142,1.73427056895758,339.138757080802,0.083778749575055,-0.614055156385783,9.76642521063983,"arousal","task_x_flips","trial_sd_abs_jerk_sd","by_sample_cutoffNA"
"fixed",NA,"median_sampling_freq",0.236835431649987,0.570319607075678,0.415267910679706,3766.83204358853,0.677969441209316,-0.881329746609402,1.35500060990938,"arousal","task_x_flips","trial_sd_abs_jerk_sd","by_sample_cutoffNA"
"fixed",NA,"task_x_flips:trial_sd_abs_jerk_sd",-0.0198051353533443,0.1581067057993,-0.125264360251012,10306.7299901623,0.900316709368673,-0.329724979614012,0.290114708907323,"arousal","task_x_flips","trial_sd_abs_jerk_sd","by_sample_cutoffNA"
"ran_pars","ID","sd__(Intercept)",17.2612207684391,NA,NA,NA,NA,NA,NA,"arousal","task_x_flips","trial_sd_abs_jerk_sd","by_sample_cutoffNA"
"ran_pars","ID","cor__(Intercept).task_x_flips:trial_sd_abs_jerk_sd",-1,NA,NA,NA,NA,NA,NA,"arousal","task_x_flips","trial_sd_abs_jerk_sd","by_sample_cutoffNA"
"ran_pars","ID","sd__task_x_flips:trial_sd_abs_jerk_sd",0.0131396623972011,NA,NA,NA,NA,NA,NA,"arousal","task_x_flips","trial_sd_abs_jerk_sd","by_sample_cutoffNA"
"ran_pars","Residual","sd__Observation",16.208160575277,NA,NA,NA,NA,NA,NA,"arousal","task_x_flips","trial_sd_abs_jerk_sd","by_sample_cutoffNA"
"fixed",NA,"(Intercept)",67.7220413136041,1.3388633175077,50.5817438031455,166.744846320881,4.39993528209633e-103,65.0787328293066,70.3653497979016,"arousal","clicks","trial_sd_speed_sd","by_sample_cutoffNA"
"fixed",NA,"clicks",-0.400925244169554,0.182181435602123,-2.2006920894243,10627.0644071875,0.0277792608248491,-0.758034969373647,-0.0438155189654612,"arousal","clicks","trial_sd_speed_sd","by_sample_cutoffNA"
"fixed",NA,"trial_sd_speed_sd",-0.322315691061392,0.19277442420916,-1.67198367928559,10632.273429485,0.0945569652496895,-0.700189636265575,0.0555582541427906,"arousal","clicks","trial_sd_speed_sd","by_sample_cutoffNA"
"fixed",NA,"timestamp",-1.04311359118833,0.158210008117336,-6.59322127342731,10566.5204203509,4.50923925103934e-11,-1.3532350325473,-0.732992149829353,"arousal","clicks","trial_sd_speed_sd","by_sample_cutoffNA"
"fixed",NA,"zoom",-1.17820412600436,1.1042430054757,-1.06697902559663,423.739955801791,0.286588823633931,-3.34868005033524,0.992271798326528,"arousal","clicks","trial_sd_speed_sd","by_sample_cutoffNA"
"fixed",NA,"screen_width",-4.82278341947272,2.8315373418258,-1.70323850165541,284.48304176551,0.0896155734239786,-10.3962055596315,0.750638720686052,"arousal","clicks","trial_sd_speed_sd","by_sample_cutoffNA"
"fixed",NA,"screen_height",4.65886199120398,2.632274701156,1.76989961919931,336.059645844214,0.0776505714084554,-0.518949016135136,9.8366729985431,"arousal","clicks","trial_sd_speed_sd","by_sample_cutoffNA"
"fixed",NA,"median_sampling_freq",0.224093174228828,0.570301828965721,0.392937849480923,3718.76086552479,0.694387908105468,-0.894041794121936,1.34222814257959,"arousal","clicks","trial_sd_speed_sd","by_sample_cutoffNA"
"fixed",NA,"clicks:trial_sd_speed_sd",0.0156339169881513,0.13984640388804,0.111793485949541,10574.7277944581,0.910989274395836,-0.258491373836336,0.289759207812639,"arousal","clicks","trial_sd_speed_sd","by_sample_cutoffNA"
"ran_pars","ID","sd__(Intercept)",17.1902582730516,NA,NA,NA,NA,NA,NA,"arousal","clicks","trial_sd_speed_sd","by_sample_cutoffNA"
"ran_pars","ID","cor__(Intercept).clicks:trial_sd_speed_sd",-1,NA,NA,NA,NA,NA,NA,"arousal","clicks","trial_sd_speed_sd","by_sample_cutoffNA"
"ran_pars","ID","sd__clicks:trial_sd_speed_sd",0.0232070303756596,NA,NA,NA,NA,NA,NA,"arousal","clicks","trial_sd_speed_sd","by_sample_cutoffNA"
"ran_pars","Residual","sd__Observation",16.2182506707873,NA,NA,NA,NA,NA,NA,"arousal","clicks","trial_sd_speed_sd","by_sample_cutoffNA"
"fixed",NA,"(Intercept)",67.7270783372229,1.33744923897489,50.6389897751434,167.081420010222,2.69428822299531e-103,65.0866005394158,70.3675561350301,"arousal","task_total_dist","trial_sd_speed_sd","by_sample_cutoffNA"
"fixed",NA,"task_total_dist",-1.341274840422,0.288027534256179,-4.65675909730574,3167.73346149336,3.34435203804199e-06,-1.90601421494614,-0.77653546589787,"arousal","task_total_dist","trial_sd_speed_sd","by_sample_cutoffNA"
"fixed",NA,"trial_sd_speed_sd",-0.103453044845783,0.205895623716449,-0.502453830627575,1258.19582463413,0.615436247325715,-0.507389626140077,0.30048353644851,"arousal","task_total_dist","trial_sd_speed_sd","by_sample_cutoffNA"
"fixed",NA,"timestamp",-0.948582904308955,0.158735480272048,-5.97587195177304,10543.7746143412,2.36267164423619e-09,-1.25973444704919,-0.637431361568722,"arousal","task_total_dist","trial_sd_speed_sd","by_sample_cutoffNA"
"fixed",NA,"zoom",-1.17385697676455,1.10341303250468,-1.06384186354947,423.912874462219,0.288005954835573,-3.34269899035234,0.994985036823248,"arousal","task_total_dist","trial_sd_speed_sd","by_sample_cutoffNA"
"fixed",NA,"screen_width",-4.60584592028654,2.82927223287979,-1.62792603227101,284.925558475622,0.104645802415782,-10.1747726108852,0.963080770312134,"arousal","task_total_dist","trial_sd_speed_sd","by_sample_cutoffNA"
"fixed",NA,"screen_height",5.29982339442427,2.63661289929687,2.01008778946565,336.520334625093,0.0452195572511348,0.113504603088102,10.4861421857604,"arousal","task_total_dist","trial_sd_speed_sd","by_sample_cutoffNA"
"fixed",NA,"median_sampling_freq",0.248586132300993,0.5698083841934,0.436262679168687,3721.15942884094,0.662671464991792,-0.868581152741203,1.36575341734319,"arousal","task_total_dist","trial_sd_speed_sd","by_sample_cutoffNA"
"fixed",NA,"task_total_dist:trial_sd_speed_sd",-0.0331721029858299,0.1795041488307,-0.184798530852434,11.7906967599674,0.856527558128533,-0.425049448873724,0.358705242902064,"arousal","task_total_dist","trial_sd_speed_sd","by_sample_cutoffNA"
"ran_pars","ID","sd__(Intercept)",17.1541792979569,NA,NA,NA,NA,NA,NA,"arousal","task_total_dist","trial_sd_speed_sd","by_sample_cutoffNA"
"ran_pars","ID","cor__(Intercept).task_total_dist:trial_sd_speed_sd",0.0596295753601315,NA,NA,NA,NA,NA,NA,"arousal","task_total_dist","trial_sd_speed_sd","by_sample_cutoffNA"
