"effect","group","term","estimate","std.error","statistic","df","p.value","conf.low","conf.high","dv","iv1","iv2","dframe"
"fixed",NA,"clicks",-0.0748125391424319,0.140279830900751,-0.533309305137117,10560.3657358231,0.593830710691007,-0.349787471353223,0.200162393068359,"valence","clicks","trial_sd_speed_sd","by_participant_cutoffNA"
"fixed",NA,"trial_sd_speed_sd",-0.158394301229583,0.140878932743446,-1.12432922471122,10577.0332760007,0.260898899915299,-0.434543536190803,0.117754933731637,"valence","clicks","trial_sd_speed_sd","by_participant_cutoffNA"
"fixed",NA,"timestamp",-0.358920215100366,0.140475385499859,-2.55503990128382,10565.0412546861,0.0106314501702678,-0.634278457248329,-0.0835619729524037,"valence","clicks","trial_sd_speed_sd","by_participant_cutoffNA"
"fixed",NA,"zoom",-2.58348006931488,1.09310118310084,-2.36344092317806,570.053323903815,0.0184406774522119,-4.73047745874021,-0.436482679889548,"valence","clicks","trial_sd_speed_sd","by_participant_cutoffNA"
"fixed",NA,"screen_width",-2.95988973961489,2.880143964771,-1.02768812108676,353.460233301535,0.304799310495158,-8.62426368836143,2.70448420913164,"valence","clicks","trial_sd_speed_sd","by_participant_cutoffNA"
"fixed",NA,"screen_height",3.14584126288298,2.64787493269033,1.18806263243208,416.803607189239,0.235485272152542,-2.0590119471455,8.35069447291147,"valence","clicks","trial_sd_speed_sd","by_participant_cutoffNA"
"fixed",NA,"median_sampling_freq",-0.323948154422232,0.52159404359366,-0.62107333931635,5510.66432727882,0.534577057594993,-1.34647828253654,0.698581973692073,"valence","clicks","trial_sd_speed_sd","by_participant_cutoffNA"
"fixed",NA,"clicks:trial_sd_speed_sd",-0.226897240984048,0.123213096977518,-1.84150262066255,10563.427886804,0.0655759560878925,-0.46841814705825,0.0146236650901552,"valence","clicks","trial_sd_speed_sd","by_participant_cutoffNA"
"ran_pars","ID","sd__(Intercept)",18.4659798017649,NA,NA,NA,NA,NA,NA,"valence","clicks","trial_sd_speed_sd","by_participant_cutoffNA"
"ran_pars","Residual","sd__Observation",14.3914995923945,NA,NA,NA,NA,NA,NA,"valence","clicks","trial_sd_speed_sd","by_participant_cutoffNA"
"fixed",NA,"(Intercept)",68.6984636462211,1.43365777797094,47.9183140508262,167.176125364007,1.39521731618545e-99,65.8680564965284,71.5288707959138,"valence","task_angle_sd","trial_sd_speed_sd","by_participant_cutoffNA"
"fixed",NA,"task_angle_sd",0.141484445481818,0.140180914643268,1.0092989180579,10558.0121977302,0.312854428630128,-0.133296599225055,0.41626549018869,"valence","task_angle_sd","trial_sd_speed_sd","by_participant_cutoffNA"
"fixed",NA,"trial_sd_speed_sd",-0.170845261580852,0.140539552745529,-1.21563829002784,10577.7703673782,0.224149871072411,-0.446329245645665,0.104638722483961,"valence","task_angle_sd","trial_sd_speed_sd","by_participant_cutoffNA"
"fixed",NA,"timestamp",-0.364211104434062,0.140319379292783,-2.59558662723357,10564.9319121894,0.00945602170659773,-0.639263545327419,-0.0891586635407058,"valence","task_angle_sd","trial_sd_speed_sd","by_participant_cutoffNA"
"fixed",NA,"zoom",-2.58634103085292,1.09328558827326,-2.36565912749093,570.773480746633,0.0183312477479089,-4.7336948523269,-0.438987209378939,"valence","task_angle_sd","trial_sd_speed_sd","by_participant_cutoffNA"
"fixed",NA,"screen_width",-2.9744441704389,2.8808964702004,-1.03247173274227,353.798747775332,0.302556427925656,-8.64027944526421,2.69139110438641,"valence","task_angle_sd","trial_sd_speed_sd","by_participant_cutoffNA"
"fixed",NA,"screen_height",3.15598446106859,2.64832531298832,1.19169063014673,417.229508617032,0.234059980735259,-2.04973857430283,8.36170749644001,"valence","task_angle_sd","trial_sd_speed_sd","by_participant_cutoffNA"
"fixed",NA,"median_sampling_freq",-0.302286267484999,0.521477950432367,-0.579672193684062,5521.06583373743,0.562159350551542,-1.32458838408326,0.720015849113264,"valence","task_angle_sd","trial_sd_speed_sd","by_participant_cutoffNA"
"fixed",NA,"task_angle_sd:trial_sd_speed_sd",-0.314048692141413,0.136353749449312,-2.30319073299967,10563.5361783835,0.0212874437429011,-0.581327754860974,-0.046769629421851,"valence","task_angle_sd","trial_sd_speed_sd","by_participant_cutoffNA"
"ran_pars","ID","sd__(Intercept)",18.4755147952735,NA,NA,NA,NA,NA,NA,"valence","task_angle_sd","trial_sd_speed_sd","by_participant_cutoffNA"
"ran_pars","Residual","sd__Observation",14.3896998058878,NA,NA,NA,NA,NA,NA,"valence","task_angle_sd","trial_sd_speed_sd","by_participant_cutoffNA"
"fixed",NA,"(Intercept)",68.7022905462696,1.43337825548128,47.9303284276499,167.218181377767,1.29288211139186e-99,65.8724404344544,71.5321406580849,"valence","task_x_flips","trial_mean_trial_move_offset","by_participant_cutoffNA"
"fixed",NA,"task_x_flips",-0.248895329048087,0.142321144011466,-1.74882889522048,10559.0139937171,0.0803496564925339,-0.527871624141257,0.0300809660450839,"valence","task_x_flips","trial_mean_trial_move_offset","by_participant_cutoffNA"
"fixed",NA,"trial_mean_trial_move_offset",-0.200399407346827,0.143464531408839,-1.39685680759474,10568.1647928084,0.162485966101033,-0.481616929555259,0.0808181148616053,"valence","task_x_flips","trial_mean_trial_move_offset","by_participant_cutoffNA"
"fixed",NA,"timestamp",-0.361135166618685,0.140874091050488,-2.56353147641078,10567.9645409538,0.0103750397182439,-0.637274938069732,-0.0849953951676377,"valence","task_x_flips","trial_mean_trial_move_offset","by_participant_cutoffNA"
"fixed",NA,"zoom",-2.56735142167805,1.09318672019519,-2.34850220392326,570.359832091838,0.0191895411352252,-4.71451436244609,-0.420188480910022,"valence","task_x_flips","trial_mean_trial_move_offset","by_participant_cutoffNA"
"fixed",NA,"screen_width",-2.90392944358203,2.88022380061005,-1.00823048645281,353.670395405772,0.314033112772701,-8.5684488407457,2.76058995358163,"valence","task_x_flips","trial_mean_trial_move_offset","by_participant_cutoffNA"
"fixed",NA,"screen_height",3.00355186321126,2.64729902078393,1.13457219589868,417.1812182855,0.257206087404165,-2.20015557675307,8.20725930317559,"valence","task_x_flips","trial_mean_trial_move_offset","by_participant_cutoffNA"
"fixed",NA,"median_sampling_freq",-0.310512733605569,0.521342526611014,-0.595602157422408,5516.4589351015,0.55146546869774,-1.33254955334481,0.711524086133668,"valence","task_x_flips","trial_mean_trial_move_offset","by_participant_cutoffNA"
"fixed",NA,"task_x_flips:trial_mean_trial_move_offset",0.04650847566391,0.112214045940853,0.414462158225935,10563.3246144197,0.67854409108924,-0.173452216381637,0.266469167709457,"valence","task_x_flips","trial_mean_trial_move_offset","by_participant_cutoffNA"
"ran_pars","ID","sd__(Intercept)",18.4700853604937,NA,NA,NA,NA,NA,NA,"valence","task_x_flips","trial_mean_trial_move_offset","by_participant_cutoffNA"
"ran_pars","Residual","sd__Observation",14.3920897498475,NA,NA,NA,NA,NA,NA,"valence","task_x_flips","trial_mean_trial_move_offset","by_participant_cutoffNA"
"fixed",NA,"(Intercept)",68.7007374956949,1.43311674743078,47.9379908293294,167.186399664029,1.29690594861777e-99,65.8713997463543,71.5300752450354,"valence","task_y_flips","trial_sd_speed_mean","by_participant_cutoffNA"
"fixed",NA,"task_y_flips",0.0108705699994209,0.140390875820353,0.0774307442410369,10556.2803240243,0.938282351303645,-0.26432204341037,0.286063183409212,"valence","task_y_flips","trial_sd_speed_mean","by_participant_cutoffNA"
"fixed",NA,"trial_sd_speed_mean",-0.0511854193959616,0.141594015298011,-0.36149422903385,10581.6713659518,0.717737235756767,-0.328736336887681,0.226365498095758,"valence","task_y_flips","trial_sd_speed_mean","by_participant_cutoffNA"
"fixed",NA,"timestamp",-0.352013890800872,0.140379600244749,-2.50758579015144,10566.4354821907,0.012170783321839,-0.627184371628489,-0.076843409973255,"valence","task_y_flips","trial_sd_speed_mean","by_participant_cutoffNA"
"fixed",NA,"zoom",-2.55466037639675,1.09313401555248,-2.33700565534556,570.229755833909,0.0197840959472637,-4.70172083977011,-0.407599913023391,"valence","task_y_flips","trial_sd_speed_mean","by_participant_cutoffNA"
"fixed",NA,"screen_width",-2.91113689282396,2.88034011960824,-1.01069206133195,353.533585195167,0.312855058267715,-8.57589258087289,2.75361879522497,"valence","task_y_flips","trial_sd_speed_mean","by_participant_cutoffNA"
"fixed",NA,"screen_height",3.05466799698729,2.64813824027543,1.15351530767124,416.935029992188,0.249359764974849,-2.15069801124098,8.26003400521556,"valence","task_y_flips","trial_sd_speed_mean","by_participant_cutoffNA"
"fixed",NA,"median_sampling_freq",-0.32712932070478,0.521399542935387,-0.627406228365871,5513.41735203494,0.530418967737627,-1.34927803865938,0.695019397249817,"valence","task_y_flips","trial_sd_speed_mean","by_participant_cutoffNA"
"fixed",NA,"task_y_flips:trial_sd_speed_mean",-0.0797351748354998,0.133780750237033,-0.596013811360939,10562.3847848619,0.551178771688326,-0.341970677154595,0.182500327483595,"valence","task_y_flips","trial_sd_speed_mean","by_participant_cutoffNA"
"ran_pars","ID","sd__(Intercept)",18.468053671443,NA,NA,NA,NA,NA,NA,"valence","task_y_flips","trial_sd_speed_mean","by_participant_cutoffNA"
"ran_pars","Residual","sd__Observation",14.3947173304344,NA,NA,NA,NA,NA,NA,"valence","task_y_flips","trial_sd_speed_mean","by_participant_cutoffNA"
"fixed",NA,"(Intercept)",68.698859127499,1.43311514535908,47.9367337299934,167.19869737704,1.28816929655824e-99,65.8695260581879,71.5281921968102,"valence","trial_sd_total_dist","trial_mean_trial_move_offset","by_participant_cutoffNA"
"fixed",NA,"trial_sd_total_dist",-0.312721866702059,0.140889117385807,-2.21963110071668,10575.0012838737,0.0264649499086284,-0.588891071553218,-0.0365526618509007,"valence","trial_sd_total_dist","trial_mean_trial_move_offset","by_participant_cutoffNA"
"fixed",NA,"trial_mean_trial_move_offset",-0.118753444172893,0.143028760343215,-0.830276679235209,10570.8848727884,0.40640112070492,-0.399116764693845,0.161609876348059,"valence","trial_sd_total_dist","trial_mean_trial_move_offset","by_participant_cutoffNA"
"fixed",NA,"timestamp",-0.365854129653133,0.140775323484451,-2.59885128016448,10567.6042953031,0.0093666220330435,-0.641800299135809,-0.0899079601704568,"valence","trial_sd_total_dist","trial_mean_trial_move_offset","by_participant_cutoffNA"
